 	l'	anno	che	viene	mia	sorella	sta	per	sta	per	studiare	medicina	</S>
a8	0.0196023815	0.024930172	0.0063952215	0.00704575965	0.1058744842	0.00910471235	0.0111449404	0.010865813	0.0469838642	0.064135866	0.2757853425	0.0866144535	0.331517017575
a31	0.0125872826333	0.0169979882333	0.00435256826667	0.00706394595	0.111182587733	0.0126759587833	0.0196526864667	0.0208900083333	0.1092184814	0.077378337	0.3459418575	0.137026470167	0.125031841908
a23	0.0055298441111	0.0071963295111	0.00192989817222	0.00391316865	0.0536913325777	0.0124581655944	0.0408953868222	0.0218970331111	0.3348007938	0.0722065206667	0.227451709167	0.160894956722	0.0571348517693
a31	0.0027707594237	0.0036686698137	0.000877991172073	0.00182209637467	0.0293511681259	0.0079542414248	0.0390538110074	0.0106400425837	0.355508267933	0.0694232968889	0.273374099722	0.172364212241	0.0331913113898
a39	0.00114219076123	0.00260220471457	0.00661245518869	0.00285663068289	0.064527789642	0.00619144436827	0.0184651660691	0.00463421907457	0.128594472978	0.092864468963	0.305473496574	0.30766856408	0.0583668677966
a8	0.00334041025374	0.00875607757152	0.0189056240629	0.016766922561	0.143812843214	0.0206279094561	0.013790470023	0.00476383792486	0.044873932026	0.088224387321	0.134113262191	0.381342214693	0.120682102599
a31	0.00400443321125	0.00987733302384	0.0175473926876	0.0193068934703	0.118145052738	0.021993546452	0.00750411627433	0.00377289772162	0.017616333042	0.0861587634403	0.305633254064	0.279719039898	0.108720947533
a13	0.00175715184708	0.00733857050795	0.0143474542292	0.00828539990677	0.0679438325793	0.00768008766733	0.00294358015811	0.00128064693721	0.00878509388067	0.20537128448	0.449486731355	0.170018981633	0.0547612191777
a31	0.00284212186569	0.00856991636932	0.0152548024097	0.00497657433559	0.0522388820931	0.00310193610578	0.00158013411937	0.00057993680907	0.00597752382689	0.22218646816	0.475732023785	0.158673690544	0.0482860463926
a46	0.00574865188856	0.0162190376564	0.0141026034699	0.00373361167853	0.022822433931	0.00199868190193	0.00156295713979	0.00050907964969	0.00979238760896	0.15048676272	0.578283274595	0.159000346848	0.0357401714642
a35	0.00485017791285	0.0174350039855	0.01388884349	0.00355700812618	0.0120091206437	0.00164527306731	0.00161682067993	0.000360677419897	0.0144690355363	0.14893049424	0.637952704865	0.124112402283	0.0191724072547
a24	0.00187752675428	0.0074877216285	0.00822081436333	0.00203602928206	0.00562454954123	0.000857941112437	0.000910222896643	0.000134642096632	0.0112387498454	0.10894854808	0.766190394955	0.0793384290943	0.0071344108049
a18	0.000909344108093	0.00349942064283	0.00384851558778	0.00089459073402	0.00217197692708	0.000370935097479	0.000405644525548	5.59065542107e-05	0.0056974862818	0.06722219936	0.840129924985	0.0720327846981	0.00276127371163
a17	0.000556840002698	0.00197829734761	0.00203378132926	0.000474630454673	0.000951547829027	0.000185580954493	0.000191409553849	2.90100364036e-05	0.0032591684606	0.0484672664533	0.863542144995	0.0770916048994	0.00123872262054
a43	0.000486337344233	0.00128587152587	0.00112565752975	0.000265751844891	0.000440084386342	0.000100156700164	9.72744499497e-05	1.95996921345e-05	0.00193518855353	0.0338068231511	0.880724304998	0.0790654716331	0.00064747880018
a31	0.00569873751474	0.0278728096853	0.0146917090633	0.0038677533983	0.00971053547211	0.00500162289672	0.01133950806	0.00193951566104	0.0156785885512	0.036408643717	0.774713534999	0.087438497211	0.00563854030006
