 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.07305295	0.3705868775	0.0693902738	0.00661957875	0.0053478153	0.03218977045	0.0876480694	0.35516466373
a31	0.0761434033333	0.369389466167	0.118661191267	0.0296912925833	0.160643576433	0.0351805337833	0.0376678067333	0.17262274373
a8	0.184106601111	0.166103992389	0.154715813756	0.0457683475278	0.251359683811	0.0589553629278	0.0247635739111	0.114226643577
a31	0.252228317037	0.15083135413	0.130468142252	0.193581572509	0.13663763627	0.0477869676426	0.0318459933037	0.0566200251923
a17	0.135240392346	0.113987829043	0.077473715084	0.236148494503	0.0950015554233	0.147102744214	0.121075325435	0.0739699233974
a18	0.0658640294487	0.052008372681	0.103408805028	0.104270210168	0.123394628474	0.215158386738	0.177299051812	0.158596474466
a31	0.0608820884829	0.240451982894	0.100546349676	0.088943400056	0.100485394825	0.114043414579	0.141758523937	0.152888789155
a17	0.056862380161	0.470529690965	0.0928655745587	0.0830307206853	0.0416235179417	0.0490351868597	0.131325601312	0.0747272817183
a30	0.0429744757203	0.615352113655	0.0890165448529	0.0523106512284	0.0173802949806	0.0332287049532	0.104426629771	0.0453105618061
a17	0.0514332255734	0.754179804552	0.0430513516176	0.0362339897428	0.0106193779935	0.0236469636511	0.054536364257	0.0262988971687
a39	0.0571916891911	0.817391768184	0.0244903058725	0.0326450149143	0.00983462213117	0.013655813217	0.0258254732857	0.0189652750229
a17	0.0459696760637	0.875777989395	0.0179371499575	0.0242049979714	0.00714176251039	0.00805977307233	0.0127297889619	0.00817886810763
a31	0.0432068676879	0.859183563132	0.0369019539858	0.0228177976571	0.00666232217013	0.0111296283574	0.015692184654	0.00440568096921
a17	0.066711203896	0.759775587711	0.0602711076619	0.0307437695524	0.0119697040567	0.0242600074525	0.040061544218	0.00620701978974
a20	0.112858504632	0.588138779237	0.064669557554	0.0329962388508	0.0208304183522	0.0488452041508	0.101126396739	0.0305348712632
a27	0.138424681544	0.469929009746	0.0674958258513	0.0256301559503	0.0268197071174	0.0799026580503	0.14773395558	0.0440640367544
a20	0.148794427181	0.425569953249	0.0841274752838	0.0249509133168	0.0296628090391	0.0909887293501	0.153357318527	0.0425484319181
a31	0.140953710727	0.399096161083	0.0921710984279	0.0281771251056	0.0311798763464	0.0861541577834	0.172750442842	0.0495174689727
a18	0.133410848576	0.386900980361	0.106372299476	0.0333164233685	0.0374876031155	0.0835921722611	0.167978717614	0.0509409979909
a31	0.145268459525	0.36076132012	0.129078883159	0.0441850737895	0.0491614030385	0.077749437087	0.133765105871	0.0600303693303
a13	0.148491183175	0.35482546004	0.135301641053	0.0510311902632	0.0534295646795	0.0688497196957	0.11410487529	0.0739664131101
a20	0.147943944392	0.346522090013	0.135676793684	0.0530396784211	0.0534686842265	0.0645318025652	0.111040555097	0.0877764557034
a31	0.142396651464	0.329755563338	0.132579801228	0.062062058807	0.0639557800755	0.0721878128551	0.106103663699	0.0909586532345
a28	0.140685140488	0.320137001113	0.132388150409	0.0704078679357	0.0731926020252	0.0776371929517	0.091886698233	0.0936653510782
a31	0.135970603496	0.310512983704	0.128044390136	0.0689966176452	0.0860002906751	0.0974055009839	0.0843464777443	0.0887231436927
a8	0.124107161165	0.272386611235	0.116998478045	0.0683502642151	0.0908455668917	0.106048803661	0.0838728592481	0.137390281231
a17	0.112686073722	0.202486343745	0.109851665348	0.0889998847384	0.108939585631	0.106253804554	0.0976507410827	0.17313193041
a8	0.114589977907	0.168781254582	0.114619243116	0.108529868246	0.12801817521	0.116887764851	0.111151645028	0.13742207347
a23	0.121882432636	0.189018224861	0.119271211039	0.103220399415	0.111369058403	0.108165021617	0.109395125009	0.13767852449
a8	0.120544234212	0.182902604954	0.11782798368	0.103276756472	0.110670256134	0.108205645539	0.112691295003	0.143881238163
a20	0.119976378071	0.168544154985	0.118072101227	0.108598165491	0.116827592045	0.113913496846	0.121016988334	0.133051132721
a31	0.121300106024	0.164958734995	0.119383840409	0.110713405164	0.117825224015	0.116318632282	0.125265809445	0.124234247574
a39	0.122556922008	0.167316561665	0.12083426347	0.111314206388	0.117675788005	0.116316932427	0.124415133148	0.119570193858
a18	0.124833124003	0.178234797222	0.12278379449	0.109261942129	0.113536739335	0.112944505809	0.120542187716	0.117862912619
a37	0.124820938001	0.175619952407	0.122951128163	0.109871666043	0.113597239778	0.113178058603	0.121368339239	0.118592670873
a31	0.124319262667	0.163921257469	0.122917369388	0.112821075348	0.116426166593	0.116579529534	0.123428046413	0.119587271958
a8	0.124674277556	0.161685899156	0.123341939796	0.113249021783	0.116000475531	0.116905399845	0.122992292138	0.121150675653
a23	0.123733572519	0.165928989719	0.122028404932	0.109894293928	0.111745585177	0.113172383282	0.120239970713	0.133256791884
a37	0.121507804173	0.153880746573	0.120304719977	0.112047717976	0.115003095059	0.115633194427	0.123481736904	0.138140997295
a8	0.122684141391	0.152882008858	0.121683736659	0.114396672659	0.117634131686	0.117412071476	0.124667435635	0.128639802432
</S>	0.124274480695	0.159471069429	0.122951698329	0.11354111633	0.115935660843	0.115975940738	0.122108152818	0.125741856216
