 	la	macchina	si	è	rotta	e	vuole	riparate	dal	meccanico	</S>
a31	0.026646893	0.0112792965	0.0125090381	0.01575852	0.0043805286	0.0049609585	0.0206538825	0.12474536	0.22930802	0.345572182	0.204185323
a23	0.0235530697667	0.0149340081667	0.00505253365327	0.0142295033333	0.00201320069333	0.0299404571667	0.0878224481667	0.297210046667	0.127741678267	0.325024858	0.0724781773667
a31	0.00914861080223	0.0118308237889	0.00169770619436	0.00691825894443	0.00082217414111	0.0394625780556	0.111434943222	0.316058788556	0.057465605689	0.346865866667	0.0982946134889
a37	0.00362376151408	0.00510788876297	0.000583936774453	0.0348441368148	0.00037469809237	0.0153496116852	0.0572203529073	0.122903506519	0.0357407687297	0.614465872222	0.10978544983
a39	0.00188444778469	0.00347390302099	0.000210950639151	0.0469065996049	0.000397755959457	0.0059148740284	0.0354630298424	0.0509823544063	0.0186037524099	0.747035224074	0.0891271319433
a17	0.00214397074156	0.013566815007	0.00011978045605	0.025304713535	0.00214321455315	0.0023539049428	0.0121054924541	0.0235970920354	0.0250256381366	0.743029758025	0.150609690648
a11	0.00558679558052	0.0551409283357	0.000128819223683	0.0181402755117	0.00341871498438	0.00190810641427	0.0044641027847	0.0213916420118	0.0383283213789	0.647217902675	0.204274450216
a31	0.00635477486017	0.0609333681119	9.88172048943e-05	0.0102266384039	0.00211260141146	0.00203392163809	0.00532040492823	0.0251806423373	0.106257875793	0.610772180892	0.170708807739
a20	0.00329434918672	0.0240706225706	6.09729766314e-05	0.00372786476797	0.00076019247382	0.00234050107936	0.0157541053094	0.266884726779	0.150236535264	0.453532030297	0.0793381627797
a31	0.00354208312891	0.0102675372902	0.00040985616021	0.00223415405599	0.000404600061273	0.00202295825979	0.0159694128365	0.39158691226	0.285294301755	0.247088583432	0.0411796334599
a24	0.00403079150964	0.00638758449673	0.000840133553403	0.003285726752	0.000563841403758	0.00158739041993	0.0062761263455	0.431726620753	0.351686797252	0.163782957811	0.0298320384866
a31	0.00917098146988	0.00780374766558	0.0039376252178	0.00527563391733	0.00159316593459	0.00208659067331	0.0037160900485	0.409487989251	0.350646839084	0.141663865937	0.0646174968289
a8	0.01816418549	0.0167797642219	0.0106843727393	0.0134960916391	0.0066868217782	0.00697804965777	0.00669919261617	0.254569695417	0.421556726361	0.147507691979	0.0968773956096
a31	0.0312408774967	0.024527746074	0.0257940219131	0.0242819215464	0.0130310755927	0.0120088485526	0.0110378085387	0.206520623139	0.35373607212	0.13939835066	0.15842263187
a24	0.0347453234989	0.0251091926913	0.0309374676377	0.0285438655155	0.0146076135309	0.0132208006842	0.0118654338462	0.156419325713	0.366715607373	0.13077288022	0.187062508957
a6	0.028664399833	0.0273634432304	0.0225660948792	0.0257161551718	0.012877585177	0.0128055977281	0.0111268071154	0.169299425238	0.458700902458	0.0943052820733	0.136574321319
a31	0.0440201889443	0.0341874084101	0.0438319882931	0.0338883960573	0.0205696203923	0.0175979382427	0.0146031532051	0.123974990413	0.377169580819	0.0944208346911	0.195735893773
a20	0.0633230143148	0.0547612028034	0.0686965560977	0.0547641353524	0.0419460227974	0.0344137300809	0.019985459735	0.0829372221377	0.246318430273	0.107254066897	0.225600154591
a31	0.0735734894383	0.0632866709345	0.0835458153659	0.0647158067841	0.0519245472658	0.041816079027	0.0220058999117	0.0656666260459	0.190731126758	0.109518472299	0.23321545153
a23	0.0789166731461	0.0727677869782	0.0891195684553	0.0653265805947	0.0587727470886	0.0448570706757	0.0217884119706	0.0628305720153	0.157700385586	0.115898790766	0.23202141051
a28	0.0707424510487	0.0764902856594	0.0741906181518	0.0615386035316	0.0582623456962	0.0454232618919	0.0220307173235	0.0867456886718	0.186540745195	0.118712450255	0.199322846837
a31	0.0708016683496	0.0832322998865	0.0797176180506	0.0624560545105	0.0700283185654	0.0488981312973	0.0216699331078	0.0773238388906	0.170676875065	0.111392343418	0.203802928946
a0	0.0706702507832	0.0859641612955	0.0796359393502	0.0606679668368	0.0738227228551	0.0501113104324	0.0206847500359	0.0666024222969	0.193018435022	0.101912804473	0.196909252982
a28	0.0616277035944	0.0701847370985	0.0594382164501	0.0616830726123	0.050513794285	0.0404561311441	0.0195455653453	0.0969637507656	0.288893648341	0.095233779491	0.155459597661
a35	0.0562174951981	0.0817643890328	0.0448912814834	0.0963310792041	0.0385011687617	0.0356623947147	0.0146249847818	0.132947423589	0.32295842278	0.090175464497	0.0859258565537
a8	0.0506591707327	0.152060889678	0.0369190984945	0.131912383068	0.0310948835872	0.0307735439049	0.00923057139393	0.145116101196	0.27614847426	0.094606441499	0.0414783878512
a20	0.0605200185776	0.282840629893	0.0392480294982	0.139227217689	0.0307251621957	0.0300178283016	0.00684128626464	0.123087561732	0.17450048142	0.0931179004997	0.0198738376171
a31	0.0909791361925	0.294869346631	0.0732948278327	0.132450445896	0.0710873450652	0.0562378594339	0.0146451714215	0.0810547685773	0.0914421004733	0.0687776618332	0.0251613282057
a37	0.0896281120642	0.210571705544	0.0906100959442	0.120343531965	0.108452595022	0.0680736171446	0.0188377488072	0.0593497845258	0.0767026154911	0.0952425389444	0.0621876684019
a31	0.0843783473547	0.188687138515	0.103952675315	0.102031378655	0.135041365007	0.0657138977149	0.0180169016024	0.0476309601753	0.0751049921637	0.100706265648	0.078736095134
a37	0.0827395524516	0.185623906172	0.108178978438	0.072668650885	0.154815491669	0.064050015905	0.0197195358675	0.0389202453918	0.0651312057212	0.098887141216	0.109265277378
a19	0.0743380041505	0.173073835391	0.0888903394793	0.0746263436283	0.13787530389	0.0594624253017	0.0185360426225	0.0424503744639	0.0765203052404	0.119607713739	0.134619305793
a35	0.0682434047168	0.180866391797	0.0741748504931	0.101013839543	0.115988706297	0.0572096644339	0.0156715822075	0.0473495581546	0.108529108413	0.12001911458	0.110933781931
a20	0.0477015615723	0.256542177266	0.0487857991644	0.116274731514	0.107653333766	0.047613867478	0.0123358720692	0.0447789160515	0.113767326138	0.11998128486	0.084565142977
a31	0.0564938138574	0.301786662422	0.0662158980548	0.103303445171	0.154325321255	0.056158705826	0.0170461436897	0.0325650440172	0.068641163046	0.0830865362867	0.0603772799923
a39	0.0582842002858	0.237011017474	0.0746839180183	0.065515843057	0.165606178418	0.052091198942	0.0207736695632	0.0390345243391	0.066226710682	0.108203703429	0.112569029997
a31	0.0569693390953	0.211001995825	0.0777759346728	0.0505885496857	0.166650770806	0.0472842299807	0.0220174145211	0.0408405447797	0.0713335675607	0.117512665476	0.138024976666
a28	0.0557871753651	0.196110198608	0.0772182282243	0.0434877098952	0.162683373602	0.0452745209936	0.0231856311737	0.0418245985932	0.0744019098536	0.123691159492	0.156335495555
a20	0.0450893481217	0.151017116203	0.0569946460748	0.0432933762984	0.119666147867	0.0405003113312	0.0286089470579	0.0534087745311	0.0873419352845	0.165589409831	0.208489978518
a8	0.0478710967072	0.157710992068	0.0576318843583	0.0861152037661	0.119165382622	0.0520151104437	0.038771361686	0.0539571775104	0.0756343257615	0.138069313277	0.173058139506
