 	sapeva	che	fa	freddo	e	non	aveva	di	nuotare	</S>
a31	0.3527267325	0.00586486225	0.0046579864	0.0279227435	0.1020010039	0.022691387075	0.013190982	0.0527414715	0.29955646	0.118646345
a20	0.133937639833	0.00984489691667	0.0110576597333	0.0857631301667	0.288580704633	0.074323509025	0.012253912	0.0392686158333	0.270747751667	0.0742221643333
a31	0.051521865111	0.0112101721389	0.0134392838111	0.156672340056	0.292149569544	0.0865524023417	0.015438457	0.159160723944	0.158438945556	0.0554162087778
a29	0.0265813142037	0.00484073037963	0.00799426333703	0.246010870019	0.226850567848	0.0828134267806	0.018559757	0.211775876315	0.124918300852	0.0496548705926
a15	0.0190647674012	0.00494273529321	0.00635412027901	0.21423019334	0.235942285949	0.286062998927	0.040254778	0.0971546084383	0.0700971959507	0.0258962848642
a31	0.0338501338004	0.00653596209774	0.00734244775967	0.349972991113	0.12647225965	0.313958779309	0.0435670294667	0.0511929741461	0.0477994669836	0.0193079522881
a18	0.0434118959335	0.00669338156591	0.0124298162532	0.446795463704	0.106345024217	0.119934288103	0.0196520556222	0.0885039047154	0.124998877328	0.0312353264294
a46	0.0432226499778	0.017859515722	0.0316762174177	0.393862851235	0.118362191406	0.0565936370343	0.0125805142074	0.113838819238	0.176786479109	0.0352171431431
a31	0.0584169699926	0.0209028091407	0.0351270758059	0.607704737078	0.078511493802	0.0252820005114	0.0070664457358	0.0578142155793	0.0922374123697	0.0169368620477
a37	0.0754014949975	0.0262186356136	0.061792008602	0.667932979026	0.0739315092673	0.0111778205038	0.0040187980786	0.0253784033598	0.0467362701232	0.0074121352159
a31	0.0759055433325	0.0282708731045	0.0711502642007	0.646536269675	0.0994980364224	0.0075939443346	0.0085463295262	0.0174042901199	0.0356258860411	0.00946860327197
a41	0.0499897621108	0.0132225104348	0.0287581005002	0.735780053225	0.0807055934741	0.00728833644487	0.0285482081754	0.0193662793733	0.0231981160137	0.0131430310907
a31	0.0521927150369	0.0120287819783	0.0226362779334	0.610721824408	0.088084987158	0.0168302864816	0.0680773660585	0.0456233367911	0.0385901100046	0.0452143033636
a3	0.0544187490123	0.0165036919928	0.0254827916445	0.306933032469	0.093777633386	0.0327932084939	0.158094005353	0.091389575597	0.128269340002	0.0923379844545
a31	0.0582281850041	0.0201392163309	0.0279136342148	0.135723141823	0.0530899797953	0.0397613668313	0.240513868451	0.150034801866	0.189051553334	0.0855442614848
a23	0.0572478823347	0.0243573314436	0.0307717087383	0.071052374941	0.0295073609318	0.0323464462771	0.195279837484	0.171798523955	0.326568284445	0.0610702581616
a29	0.0313118934449	0.0276764094812	0.0277018399128	0.0336785699803	0.0167056819773	0.0314576580924	0.125323901828	0.155308331318	0.483451684815	0.0673840550539
a46	0.021158513815	0.0259287271604	0.0225901226376	0.0215181336601	0.0185946423258	0.0445954013641	0.117218919943	0.146520693773	0.480328918272	0.101545943018
a23	0.025814181605	0.0253607590535	0.0166993655459	0.0280602808867	0.0368622641086	0.0577704184547	0.121159467981	0.133062901258	0.419339056091	0.135871294339
</S>	0.0345505523025	0.0274545280268	0.015340647273	0.0387594454433	0.0522274420543	0.0642951962273	0.12585043899	0.123887620629	0.371097803045	0.14653630717
