 	la	casa	la	costruirono	i	muratori	</S>
a31	0.221614633	0.120062063	0.0326125825	0.117324656	0.181964191	0.0149736866	0.311448169
a17	0.190813184833	0.052136718991	0.0260327535	0.372907008667	0.245708113667	0.00535339128147	0.107048832481
a39	0.0736060397777	0.017393936748	0.0580175591667	0.644107702889	0.168227644556	0.00180827608862	0.0368388839743
a3	0.0399842682592	0.00581578211	0.0916283163889	0.77107236763	0.0769947475187	0.00063653337954	0.0138680377248
a35	0.0288323310864	0.00194692515333	0.0681719487963	0.862070455877	0.0334772268396	0.000232697460847	0.00526844040827
a31	0.0335931133621	0.000661562397443	0.0401776065988	0.898737798626	0.0247653926132	8.76010487823e-05	0.00197693279676
a24	0.186368699787	0.000666328496148	0.0210185548663	0.616624304875	0.174477596204	3.29867694274e-05	0.000811532879587
a31	0.447816826596	0.00708137419872	0.0383570206221	0.242033228625	0.243245672068	0.00241591991214	0.0190499480132
a39	0.451873335532	0.0371027033996	0.0941081935407	0.137386604542	0.166223257356	0.0101749881374	0.103130906004
a31	0.357172461844	0.0593120197999	0.115994137847	0.108807851514	0.142216959119	0.0522104363791	0.164286118668
a24	0.331940840615	0.0549612519333	0.115386939282	0.0962852605047	0.13357402304	0.0920281154597	0.175823506223
a31	0.275334733538	0.0555388999778	0.113516676427	0.0916116501682	0.134685754347	0.122824565153	0.206487645408
a28	0.266454487846	0.0695969393259	0.112322245476	0.0881431967227	0.133607151449	0.133742168384	0.196133791803
a45	0.378195915949	0.0643878907753	0.125108758492	0.0691199589076	0.12095488715	0.0935655844613	0.148667023934
a31	0.385572091983	0.0725656512584	0.125670842831	0.0750391029692	0.113568342383	0.0985350964871	0.129048904645
a20	0.259737933994	0.132680637086	0.143639964277	0.0964897929897	0.150023120794	0.104061042162	0.113367538215
a31	0.221813914665	0.172240172362	0.156246921426	0.0991721149966	0.170925596931	0.088501834054	0.0910994427383
a8	0.186906101555	0.215482697454	0.157519677142	0.102377782332	0.164904585644	0.0882801946847	0.0845289642461
a31	0.170416840518	0.240781699151	0.161017842381	0.101194729444	0.161785821881	0.0847045315616	0.0800985447487
a20	0.163652153506	0.243158649717	0.15849315746	0.101439409815	0.160274807294	0.0876968138539	0.0852849949162
a18	0.151029811169	0.266057493239	0.16655870582	0.0991258799383	0.156329325765	0.0791795279513	0.0817192449721
a31	0.152263987056	0.27363933108	0.175303595273	0.0983581233128	0.161909981922	0.0698045806504	0.0687204249907
a11	0.154940042352	0.26959946036	0.177620045091	0.0959314144376	0.168224317307	0.0654408082168	0.0682439349969
a27	0.149694927451	0.25182840012	0.168085111697	0.0988105248125	0.162222772436	0.0786361994056	0.0907220883323
a31	0.140428582484	0.246645846707	0.153560593899	0.102411464937	0.147951494145	0.0991932931352	0.109808742777
a0	0.136219520828	0.259521915569	0.151115284633	0.0992159183123	0.145390331382	0.0994099043784	0.109127134259
a31	0.135187256943	0.267210361856	0.151325144878	0.0963850407708	0.146325797127	0.0965651847928	0.107001228086
a18	0.133488755648	0.260810787285	0.146766668293	0.0928982715903	0.148824175709	0.0994114915976	0.117799849362
a31	0.132479635216	0.255140872428	0.143220122764	0.0913246638634	0.14967642857	0.102900813866	0.125257489787
a46	0.129132203072	0.215824380809	0.132216805921	0.0951605859545	0.14714011619	0.122146594622	0.158379343262
a14	0.128260625691	0.171939463603	0.12788742364	0.108898533318	0.144734762063	0.138597548207	0.179681641087
a8	0.133772051897	0.161314831201	0.134948441213	0.124442277773	0.143046414021	0.140612116069	0.161863863696
a31	0.136147023966	0.154958477067	0.135003650404	0.128956655924	0.141232678007	0.145946352023	0.157755174565
</S>	0.137524621983	0.157424443533	0.134336135202	0.128795912962	0.139374149004	0.148891061012	0.153653692282
