 	avete	cucinato	le	verdure	</S>
a20	0.089561495	0.29536557	0.1122966565	0.25206166	0.250714595
a31	0.170513441667	0.205518078667	0.205928062167	0.29784263	0.120197769433
a37	0.175283725556	0.0869941161357	0.181385466389	0.488268776667	0.0680678975777
a10	0.0590859479853	0.0300077622252	0.0778972417963	0.750119458889	0.0828895858592
a20	0.0218066129284	0.0125536528751	0.0365232942654	0.860352366296	0.0687640886197
a28	0.0111381161095	0.0241528794917	0.0204824310885	0.887680568765	0.0565460078732
a20	0.00736898060317	0.0424081084972	0.0392618903628	0.781135936255	0.129825050958
a33	0.00473962263439	0.0376547951657	0.106571590121	0.598723458752	0.252310483653
a8	0.0035584859448	0.0242398157219	0.14098569004	0.384410249584	0.446805741218
</S>	0.0036993907724	0.018526440361	0.12818502502	0.268202819792	0.581386320609
