 	guardate	che	il	ladro	che	il	ladro	è	entrato	da	qui	che	ci	sono	i	segni	</S>
a31	0.02153378245	0.01495376173	0.00580402436	0.00450019955	0.002055065145	0.002708412175	0.0161567035	0.012262076	0.1101819085	0.0312366435	0.0979729123	0.1126423165	0.3330658028	0.025531676	0.00630204505	0.0194164697	0.18367619975
a11	0.00765602940333	0.00524664727333	0.00213293842667	0.00409256088333	0.00248371421167	0.003514393375	0.0245577825	0.037682066	0.189254502833	0.213009606833	0.0332182180873	0.0458128448333	0.3356257456	0.0213597156043	0.00272534450787	0.00783434448467	0.0637935277138
a37	0.00471581808778	0.00451246530111	0.00299787054222	0.0169098849611	0.00909326853722	0.0122541907917	0.0647604975	0.0807506653333	0.249265194278	0.369322545611	0.0112210962264	0.0215597082778	0.120500823867	0.00720205544577	0.000920340912157	0.00262059276189	0.0213929561417
a28	0.00529613669593	0.00746878710037	0.00561107564741	0.0403277566537	0.0158604005124	0.0208947459306	0.133718665833	0.108099138444	0.306398918093	0.26698009187	0.00405229660547	0.0154406594259	0.058518235289	0.00263008275526	0.000336385004052	0.00088093145613	0.00748566577723
a31	0.00341004541198	0.00582347575912	0.00436701550747	0.0356104366846	0.0117453878708	0.0154632856102	0.134936575278	0.0936130168147	0.496915332698	0.15158995729	0.00151840105582	0.00808478070863	0.032734700653	0.00102974916785	0.000130447310851	0.000297205096043	0.00273016179374
a21	0.00155493795066	0.00224188667871	0.00232405499416	0.0768673483615	0.0116425206569	0.0113911941701	0.140440005093	0.0527509846049	0.564143630899	0.10695745443	0.00249930741927	0.0128572514695	0.012202159341	0.000699661438717	0.000133580678117	0.000131670144181	0.00116235052925
a31	0.00110751568355	0.0012719974929	0.00204789043139	0.10386528612	0.0185819898856	0.0153325460567	0.192959315031	0.0783307532016	0.4836000103	0.07367736481	0.00286222891309	0.0163072890232	0.00555892401367	0.000615169296239	0.000363779186039	0.00129573866939	0.00222221702975
a10	0.00062220784785	0.0008300530643	0.00392796391046	0.149509205373	0.0513733899619	0.0298455713522	0.224253778344	0.100990657734	0.374619773433	0.0453576906033	0.00107545266103	0.0101290738744	0.00232507908456	0.000235879731246	0.000412363292013	0.00200407362313	0.00248778774325
a31	0.00407212616928	0.0030302716881	0.00847306897015	0.186933948458	0.0671131873206	0.0437516821174	0.204649966115	0.0984663392447	0.250985114478	0.0432781578678	0.00137140757034	0.0283627102915	0.00606910710819	0.00149333659292	0.00640880738067	0.0277021758744	0.0178385639811
a3	0.00897697872309	0.0058785475627	0.0116064983234	0.138528849486	0.0456595564402	0.0510254437058	0.164781645372	0.146316093082	0.242034918159	0.0393610282893	0.00310414305678	0.0454044937638	0.00924911803606	0.00270366319764	0.00971640412689	0.0464040452915	0.029248545327
a28	0.0105697165744	0.00774938318757	0.0124636614411	0.117167989829	0.0361186171467	0.0577745525686	0.162647878457	0.193830877694	0.243617886053	0.0395026960964	0.00627046311893	0.0375448015879	0.00697405017869	0.00238399429921	0.00562923677563	0.0383648170972	0.021389374109
a31	0.0310275308581	0.0162695387292	0.0158549128137	0.0879576216097	0.0278812113822	0.0550911118562	0.174677982819	0.180061942565	0.206924968684	0.0405592686988	0.0174172337063	0.035420210196	0.00818295322623	0.00299482729974	0.00371942139188	0.0732780656991	0.0226812100363
a20	0.039482294286	0.0204717679097	0.0161245476046	0.0674964088699	0.0257606877941	0.0591538849521	0.184290887606	0.166039920855	0.198012462895	0.0397313608996	0.0240785649021	0.029682055732	0.00798445254208	0.00275521421658	0.00247201926396	0.0968813585664	0.0195821323454
a0	0.0251212254287	0.0191690163032	0.0144640962015	0.0698566696233	0.030867802598	0.0664107583174	0.170699475869	0.181320160285	0.242543220965	0.0399210602999	0.0235195929674	0.0180977975773	0.00554313181403	0.00164542615553	0.00194407015465	0.0775338695221	0.0113426506151
a20	0.0180706051429	0.0252434607677	0.0280665347338	0.0980324798744	0.0473278375327	0.0730997627725	0.15937978529	0.181425886762	0.226056223655	0.0419799264333	0.0208402933225	0.0118323480591	0.00517610377134	0.00124885478518	0.00211072415155	0.0521456638407	0.00796353030503
