 	i	bambini	piccoli	vengono	vestiti	dal	padre	e	dalla	madre	</S>
a31	0.0661059055	0.00471254475	0.062413925	0.02787905735	0.0329523078	0.011791814	0.235915455	0.1435746986	0.053675223	0.128286785	0.2326923359
a28	0.0628896843333	0.00219280102058	0.0246108700949	0.0108902072707	0.0457452159333	0.017195733	0.536988968333	0.1500949402	0.0254217182667	0.0457350963224	0.0782348206618
a37	0.0329364406111	0.000731532800542	0.00820371583668	0.00363093743576	0.263012177311	0.0320235873333	0.547864512778	0.0602771904	0.0092713232889	0.0153297284732	0.0267188885157
a31	0.022733938737	0.000244611364437	0.00273548569465	0.00123554399675	0.333761881104	0.0318228131111	0.556020744259	0.0302165284667	0.00610745026297	0.00550372549107	0.00961728092857
a17	0.027834884779	8.26727731357e-05	0.000913996642817	0.00054009978225	0.189365389035	0.049846300037	0.614977008086	0.0360722141556	0.0671741306543	0.00919848178702	0.00399482853286
a31	0.0357898539263	3.56914938786e-05	0.000425454686606	0.00095379855075	0.170387493012	0.055316127679	0.474835329362	0.0417151517185	0.151432116885	0.0618646995957	0.00724433717762
a28	0.0213825163088	2.05619010929e-05	0.000287996423869	0.00145174065025	0.123321027671	0.026074275893	0.462900796454	0.0355903682395	0.219351815628	0.100166129865	0.00945283172587
a17	0.0122704237696	1.28497361643e-05	0.000190942642956	0.00209353375008	0.075517549557	0.021563576631	0.446937535485	0.0321010167465	0.322482315209	0.0797590906217	0.00707119704196
a20	0.0123600635899	2.29107623881e-05	0.000193771050985	0.00414380238336	0.041427801519	0.0554975745437	0.448123645162	0.0503036779155	0.324341448403	0.0570384375406	0.00654686314732
a31	0.0178841611966	0.0010849482128	0.00329882278033	0.00833249792779	0.0248083495063	0.0620276760146	0.413683655054	0.199089054305	0.210200616134	0.0378934998469	0.0216967123824
a37	0.0253504893989	0.00508934170427	0.0160640375934	0.0191152149759	0.0283057808354	0.0442912785049	0.269770978351	0.305335141435	0.124601225378	0.0854506006156	0.0766259091275
a31	0.0339724434663	0.0115256445681	0.0292953025311	0.034965918992	0.0351652529451	0.043953024835	0.175646636117	0.296685970478	0.0886453164593	0.104559172205	0.145585299709
a18	0.0464658391554	0.0217113695227	0.0398974255104	0.0462705163307	0.036121898315	0.0482362716117	0.135223943706	0.269995656826	0.0768467001531	0.0790849494017	0.20014538657
a8	0.0554645897185	0.0271635811742	0.0441869465035	0.0642931387769	0.047267302105	0.0713460405372	0.092463532902	0.225342372275	0.067429056051	0.0910853498006	0.213958055523
a31	0.0704098032395	0.0452920707247	0.0632671521678	0.0852447529256	0.050543117035	0.0782599968457	0.098455357634	0.187645276092	0.070543628017	0.0677899586002	0.182548878508
a24	0.0788756490798	0.0561894602416	0.0741571230559	0.0838282309752	0.0506988706783	0.0871212022819	0.0918445475447	0.144953250697	0.072352238339	0.0703061968667	0.189673252836
a37	0.0745670456933	0.0442783120805	0.059934933352	0.0761783636584	0.0542354858928	0.097581554094	0.0638945408482	0.133284573566	0.0643690637797	0.105725710956	0.225950437612
a31	0.0715136215644	0.0419269826935	0.0582559401173	0.0732709678861	0.0485807452976	0.0826196513647	0.0699877302827	0.118818234522	0.0738601199266	0.095850494652	0.265315509204
a30	0.100370195521	0.0562485775645	0.0705740290391	0.067111745962	0.0374285237659	0.0677636737882	0.0624883100942	0.0906027398407	0.0727285699755	0.102220552551	0.272463099735
a24	0.125803048507	0.0722004625215	0.0851397896797	0.0657947753207	0.032626208922	0.0720401245961	0.0416115046981	0.0676024926136	0.0716240633252	0.115868474184	0.249689079912
a46	0.118857099502	0.0897608741738	0.0946451532266	0.0598121074402	0.030831175974	0.0683554858654	0.0347575872327	0.0521422498712	0.0738900451084	0.117667528061	0.259280699971
a31	0.114130576501	0.114253491391	0.116179237742	0.0617326861467	0.0279264473247	0.0595624162885	0.0528064020776	0.0522251479571	0.0908935023695	0.0951111683537	0.215178913324
a8	0.0975952375003	0.132569560464	0.111779835914	0.0613719207156	0.0294349847749	0.0543469420962	0.0631595350259	0.0543321669857	0.0961881141232	0.0724981117846	0.226723564441
a31	0.0800792311668	0.140148190155	0.0986769719713	0.0561739659052	0.030282075925	0.0454087720321	0.0765369306753	0.0645546699952	0.119751018041	0.0665254542615	0.221862716814
a3	0.0807156103889	0.157245566718	0.101478987324	0.0559149586351	0.0304667253083	0.0448656040107	0.0814165408918	0.0667069899984	0.12927444268	0.0561213884205	0.195793214271
a39	0.0880802101296	0.178727368906	0.094838109108	0.0500914968784	0.0326080501028	0.0486589820036	0.0537698656306	0.0477321883328	0.0945871308933	0.0660948394735	0.244811804757
a31	0.0857721347099	0.177525209635	0.0946224697027	0.0499866366261	0.0320962170343	0.0476438440012	0.0617248898769	0.0506971711109	0.134519503631	0.0570269964912	0.208384958252
a28	0.0800923962366	0.165382483212	0.0879789099009	0.0459540808754	0.0297727850114	0.0439097036671	0.0593262326256	0.048281201037	0.134005617877	0.0682974821637	0.236999109417
a31	0.0718330510789	0.147913371071	0.0828003383003	0.0438535226251	0.0273209863371	0.0395011355557	0.0631937735419	0.0510085610123	0.136202762626	0.0730385840546	0.263333923139
a17	0.0596385743596	0.11284723369	0.0722593997668	0.0434770725417	0.0288785124457	0.0370956535186	0.0669851878473	0.0547293256708	0.138995915875	0.0823402246849	0.30275291438
</S>	0.0523680446798	0.087598556845	0.0582146328834	0.0405881102709	0.0320657522228	0.0371442842593	0.0518061889236	0.0469185158354	0.0989157204375	0.108273667342	0.38610653719
