 	Maria	ora	sta	vicino	a	me	ma	sta	dormendo	</S>
a31	0.0421871175	0.051988725	0.0144642855	0.0385124375	0.0338478185	0.29378477475	0.019135732	0.0796227195	0.082429514	0.344026861
a1	0.0295782814567	0.038030363	0.0206895548333	0.0589803058333	0.194711842833	0.422661344917	0.009856426872	0.0709431318667	0.033912166184	0.120636597865
a31	0.0109935249423	0.0182991063333	0.0224481359444	0.270661501944	0.275047307611	0.293659424972	0.00414409712933	0.0358348926556	0.022918111912	0.045993951153
a24	0.00479866316466	0.0102186761111	0.0494914853148	0.588230467315	0.15494631587	0.125335054991	0.00223758481831	0.0241468415185	0.0194194055173	0.0211755264977
a31	0.00160802086278	0.021389082037	0.158687475105	0.653509569105	0.0740224246233	0.0607081283303	0.000918709281303	0.0100465942062	0.0103645353858	0.0087454631459
a37	0.000545527277827	0.031614148679	0.226232235035	0.651934153035	0.0339561095411	0.0356862574434	0.000503354550434	0.00600281236873	0.0086853109286	0.00484012224863
a31	0.000205455948842	0.033564152893	0.170136239678	0.692493817678	0.025885916847	0.0223109574811	0.000672806773478	0.00992010702291	0.0399607897762	0.00484979008288
a17	0.000118212936281	0.0611582629643	0.104722214559	0.698831689226	0.0337088106157	0.0213899611604	0.000872540337826	0.013882396841	0.0589423209254	0.00637358069429
a31	0.000948063742094	0.264238757655	0.059490406853	0.486540081409	0.0473176208719	0.0414291087201	0.00207365692594	0.0435024717803	0.0408012833085	0.0136585348981
a20	0.0024158765807	0.527525309218	0.0307563926177	0.18461534447	0.0576352292906	0.0713861179067	0.00272760667531	0.0564896959268	0.0459399247695	0.0205085216327
a17	0.0086046687269	0.590628793073	0.0250778505392	0.0911018811567	0.0577220694302	0.0707553963022	0.00266020399177	0.0271729741756	0.0756198732565	0.0506563052109
a20	0.0249038505756	0.527583951024	0.0317095758464	0.0633938677189	0.0405228648101	0.0478139281007	0.00526732879726	0.0138191915919	0.104156887752	0.14082855507
a8	0.0496472945252	0.451066360341	0.0483262462821	0.077327262573	0.0245538749367	0.0351295167002	0.0105108905991	0.010910565864	0.104263060584	0.18826493169
a31	0.0710826115084	0.35508106678	0.0695734437607	0.121984414191	0.0763187579789	0.0475298289001	0.019902084533	0.010443118288	0.0908316798613	0.137252998563
a37	0.0743385438361	0.266791708927	0.0757899962536	0.114977368064	0.092447364993	0.0447277369667	0.0216896518443	0.010676279096	0.129656788287	0.168904564188
a13	0.0855716312787	0.213652952976	0.0819312054179	0.100032982688	0.0472074929977	0.0294099196556	0.0196260276148	0.011436021032	0.192857136096	0.218274631396
a31	0.105839810426	0.192724560992	0.103399675139	0.137722050896	0.0861790599992	0.0414253998852	0.0257354558716	0.0119218960107	0.151420858699	0.143631226465
a20	0.0967789634753	0.258122493664	0.10618541338	0.131001741965	0.0946691246664	0.0431499822951	0.0235911956239	0.0129382970036	0.101719946233	0.131842804822
a31	0.0791397394918	0.242088354555	0.0994731327933	0.172109428988	0.137053882889	0.040018543765	0.016729059208	0.0124688356679	0.080081891411	0.120837085941
a28	0.0865197748306	0.207344974852	0.122224080931	0.210929909663	0.159652852296	0.043553915255	0.0171962450693	0.0137790572226	0.0418703108037	0.096928879647
a31	0.0867307849435	0.193434966284	0.13355053531	0.242484563221	0.144646555432	0.041821520085	0.0156475250231	0.0148550307409	0.0315269436012	0.0953016192157
a17	0.0815418466478	0.151280260095	0.14897596677	0.258269231074	0.142206373477	0.042265217695	0.0179893930077	0.0193039385803	0.0323545528671	0.105813265739
a31	0.0777601305493	0.134600170032	0.163555518923	0.276483123691	0.118731959492	0.0395999342317	0.0183740506692	0.0224822231934	0.0364405536224	0.111972355913
a8	0.0716847801831	0.109732936677	0.153478822974	0.26970543123	0.116809245164	0.0443216084106	0.0249191202231	0.0310732307311	0.0459773245408	0.132297522638
a31	0.066261125061	0.0960278422257	0.154693754325	0.256880173743	0.115115493721	0.0481419514702	0.028025516741	0.0376141159104	0.0562382105136	0.141001850879
a46	0.063358836687	0.0867573940752	0.144454824775	0.246074844581	0.115777314574	0.0519132398234	0.031984642247	0.0431051409701	0.0630281158379	0.153545690293
a28	0.069291172229	0.0886420366917	0.126343358258	0.16979583486	0.130707031525	0.0608862069411	0.0467777034157	0.0565750636567	0.0749151952793	0.176066448098
a31	0.063937969743	0.0769055642306	0.130965836086	0.235196804953	0.172179053842	0.0567470039804	0.0376046454719	0.0479730588856	0.0693930384264	0.109097039033
a37	0.064271555581	0.0864340880769	0.144736502029	0.241292604984	0.139523889281	0.0488754479935	0.0317110134906	0.0411836759619	0.0607735994755	0.141197601344
a24	0.073734978527	0.122242889359	0.15777699401	0.169717504995	0.087305924427	0.0448757193312	0.0343437931635	0.0420999253206	0.0590007531585	0.208901517115
a20	0.0684160028423	0.136709564453	0.136104651337	0.125836302665	0.062260696809	0.0410361197771	0.0333575447212	0.0432719847735	0.0664661977195	0.286540939038
</S>	0.0593355364211	0.130493384227	0.104717635669	0.0912688528325	0.0514691964045	0.0416371248885	0.0355891748606	0.0483507198868	0.0775810388598	0.359557319519
