 	sta	seduta	nel	giardino	nel	giardino	</S>
a33	0.2900556525	0.017758035	0.0361181565	0.081793126	0.03303622	0.149681615	0.3915571545
a31	0.297802381833	0.0126525776433	0.0309186038333	0.0954724706667	0.0547691066667	0.344517045	0.1638677945
a20	0.111536572711	0.0043071304611	0.0217939106111	0.233463730222	0.0537155855556	0.489479628333	0.0857034419333
a31	0.0395042839037	0.00145266827177	0.024011034537	0.353742523407	0.116336518519	0.430894316111	0.0340586480778
a20	0.0165940852012	0.000504934093323	0.0291404428457	0.320503007802	0.184973809506	0.40673462537	0.0415491430259
a38	0.0160623544004	0.000235109142441	0.0466364789486	0.308452609267	0.120182071835	0.453698418457	0.0547330150086
a31	0.0133794744668	0.000125936540614	0.11715349965	0.301648743089	0.0536300852783	0.479375566152	0.0346867591362
a29	0.00702515732227	6.78326966713e-05	0.14689003855	0.35082768103	0.0472119510928	0.424778675384	0.0231986955121
a20	0.00669727404076	5.13403525571e-05	0.0997676061833	0.440388593677	0.0443653298643	0.383770368461	0.0249595138374
a31	0.00492045941359	5.2520614519e-05	0.0745810633944	0.379448171226	0.0295905587881	0.489972256154	0.0214350436125
a20	0.00234222798786	5.33252718397e-05	0.0581588037981	0.262405813742	0.0221274417627	0.639063102051	0.0158493432042
a46	0.00102273118595	2.61737462799e-05	0.054580472266	0.227434687914	0.0159372727542	0.690138574017	0.0108601200681
a31	0.00838043403532	0.00162283199409	0.0610862050887	0.202046429305	0.0344135635847	0.665602168006	0.0268483896894
a20	0.0115202084118	0.00235467619803	0.0601206410296	0.165586056435	0.0452481811949	0.676672776002	0.0384974762298
a31	0.102518626537	0.0248252051327	0.0638448090099	0.119993408812	0.054498197065	0.509151978667	0.125167791743
a39	0.157665385512	0.0455511063776	0.0806516050033	0.118840799604	0.0728535010217	0.249185896222	0.275251727248
a0	0.083992750504	0.0314185284592	0.0869821883344	0.165002203201	0.0990883890072	0.295550982074	0.237964946416
a20	0.0435586758347	0.0162293064864	0.0785551374448	0.171818451067	0.127524636336	0.433857260691	0.128456506139
a23	0.0354582169449	0.0117231168288	0.0811549551483	0.125490265356	0.117363345445	0.460773233564	0.168036848713
a31	0.0498678369816	0.0216735149429	0.0889404310494	0.127399566785	0.117624538482	0.409303091188	0.185191029571
a20	0.0831410156605	0.0381573263143	0.0882386530165	0.138317215595	0.121369670827	0.300139430396	0.230636709857
a31	0.140391728553	0.0694938317714	0.0949114823388	0.125106631865	0.112155401609	0.191235836799	0.266705083286
a46	0.141892206184	0.0787064512571	0.0891327524463	0.107531448622	0.0928006538697	0.1291006556	0.360835814429
</S>	0.104106938092	0.0622830991285	0.0714853537231	0.088159586311	0.0711574719349	0.1022763528	0.500531177215
