 	il	morto	vuole	pianto	</S>
a46	0.0097067258	0.2277540875	0.255296606	0.06116639	0.446076236975
a23	0.00863064446667	0.5337964225	0.261872446333	0.0468850248333	0.148815511542
a20	0.0440179324889	0.6356785075	0.245301429778	0.0240868547778	0.050915252214
a31	0.0878993658296	0.624626549167	0.252423773259	0.0167712941593	0.0182789747713
a21	0.0732967586099	0.785514029722	0.126548627753	0.00844128088643	0.00619930972043
a11	0.0663565245366	0.840100499907	0.0814560275843	0.00825185789548	0.00383509367014
a10	0.0641148825122	0.835182956636	0.0782608341948	0.0166402126318	0.00580113209005
a27	0.0358080255041	0.763135818879	0.113809661398	0.0811849385439	0.00606159109668
a17	0.0295091598347	0.554229666293	0.179104963799	0.231924462848	0.00523177903223
a31	0.0326727926116	0.450824395431	0.2341902246	0.269607574283	0.0127050202774
a37	0.0439783118705	0.371699255144	0.2484046382	0.317604434761	0.0183133324258
a31	0.0627828666235	0.260445178381	0.193132672733	0.467473168254	0.0161660828086
a37	0.0563105672078	0.178690421127	0.153596250911	0.583886122751	0.0275165939362
a17	0.0372428044026	0.108246947042	0.144441733637	0.674089260917	0.0359792163121
a31	0.0272454958009	0.087352279014	0.164682531212	0.686528706972	0.0341909664374
a10	0.0166226946003	0.050385010338	0.179315323737	0.714325755657	0.0393512158125
a7	0.0190106862001	0.0366494671127	0.158738951246	0.732009818552	0.0535910916042
a31	0.0284653487334	0.0588475003709	0.176901820415	0.647491532851	0.0882938018681
a33	0.0286038675778	0.0567779441236	0.197161313472	0.600225524284	0.117231347289
a29	0.0482683848593	0.0616950870412	0.192555681157	0.533318424761	0.164162405763
a41	0.0855734116198	0.109619674014	0.201440027052	0.417699931587	0.185666951921
a31	0.11971701054	0.147047978005	0.211010675684	0.345788060529	0.17643629064
a39	0.12847265018	0.142763922668	0.189790821895	0.307459130176	0.23151348688
</S>	0.11677434509	0.125322756334	0.172666810947	0.309981615088	0.27525448344
