 	ora	io	sto	studiando	di	di	imparare	di	diventare	maestra	</S>
a33	0.00978460175	0.0092850095	0.001194131678	0.0008236601	0.001034353975	0.00505786005	0.43356094275	0.0305691595	0.0378044645	0.1012021785	0.36968357964
a31	0.00493195064533	0.00684421706333	0.000402714358177	0.00268448496667	0.0477011517083	0.04267214085	0.66379161425	0.0374704535	0.0308013701667	0.0380835788333	0.12461632364
a7	0.00287761077711	0.00274544845111	0.000134546099556	0.00391648678889	0.0703964469028	0.08288854495	0.72976730475	0.0358784755	0.0114628492656	0.0170128112778	0.0429195295853
a0	0.00530566125904	0.0033013586837	0.000263732416505	0.0563125738296	0.136481738634	0.09151602965	0.63062374825	0.0307385808333	0.0072580989652	0.0227241550926	0.0154743539004
a31	0.00512751655301	0.00319737031123	0.000306615735533	0.0748709533765	0.154591149878	0.06877554655	0.388844679417	0.189307649944	0.0181135716551	0.0900627983642	0.00680214283347
a37	0.002404997151	0.00217351765374	0.000102314981795	0.0399332758922	0.073626832626	0.0335961055167	0.232431834472	0.271758113315	0.113918808552	0.221274342788	0.00877985647782
a8	0.003759863217	0.00494911101791	3.49217820517e-05	0.0569202412974	0.112421406542	0.0266203725056	0.185292992824	0.130941925772	0.198105516184	0.262110660929	0.0188429704926
a37	0.0368335504057	0.0365633586726	1.32133156506e-05	0.0820319704325	0.133832042181	0.0238757175019	0.194129580941	0.056872195924	0.186413845395	0.207853443643	0.0415810481642
a31	0.0461315468019	0.0442191213242	5.3380998702e-06	0.0603385352108	0.072788921927	0.0195034995006	0.19911121698	0.0774209846413	0.268648745132	0.168813524548	0.0430185350547
a17	0.0180008756673	0.0160586607747	2.45537517673e-06	0.0214789394703	0.0259422508423	0.0174605181669	0.196652188993	0.107946768214	0.441132771711	0.132989074849	0.0223354790182
a37	0.0103571929558	0.00834776399157	2.10947539224e-06	0.00867636405677	0.00950305294743	0.011670809689	0.127661617331	0.120197106071	0.537945343904	0.148811871616	0.0168267690061
a31	0.0063248333186	0.00500021752052	6.82549279741e-06	0.00369584474226	0.00513956531581	0.015077962863	0.331083056777	0.0994078220237	0.380716126635	0.136345803872	0.0172019386687
a14	0.0054275011062	0.00347108586351	0.000447056385599	0.00189975253742	0.00590840077194	0.0301744062877	0.491903735592	0.0641121573412	0.188058004212	0.173224977957	0.0353729342229
a3	0.00638410936873	0.00365097148784	0.000609267578533	0.00154011824581	0.00478145739065	0.0349966167626	0.342474455197	0.11415171578	0.209723144737	0.244245949319	0.037442226341
a11	0.00493646658958	0.00265168626261	0.000234130995511	0.00101022774194	0.00205066991688	0.0247372435875	0.208130671732	0.18982800526	0.354001731579	0.19705613444	0.0153630386137
a35	0.00415374199653	0.0021639764542	9.8456117837e-05	0.000625865530647	0.000959657772293	0.0136725631958	0.0940398335773	0.209583291753	0.516593410526	0.151852202813	0.00625696320457
a8	0.00444837113218	0.00223873791807	5.33158136123e-05	0.000480376066882	0.000630639114098	0.0085041183986	0.0499519261924	0.180699700584	0.609597570175	0.139741767604	0.00365344243486
a23	0.00546418677739	0.00257556787269	3.45567635374e-05	0.000357450812294	0.000492160314699	0.00691493933287	0.0897275807308	0.157247153528	0.599359413392	0.135040272535	0.00278672687829
a31	0.00561187485913	0.0028224754909	6.09310325125e-05	0.000444329060765	0.000666948271566	0.00696788947762	0.101803806244	0.149075461176	0.560770261131	0.168170817512	0.0036052144261
a11	0.00576762408638	0.0032556652303	0.000120896004171	0.000596363553588	0.000964913957189	0.00948042065921	0.0730386114147	0.184165783725	0.50090816371	0.217499769171	0.00420177507537
a10	0.00668009859546	0.0037672852101	0.000164216128057	0.000512281651196	0.000937589419063	0.0115153885531	0.0791840638049	0.219964644575	0.44167670457	0.232323729724	0.00327400279179
a31	0.00635096346515	0.00381141980337	0.000229387786019	0.000496919183732	0.00110183537302	0.0189392751844	0.226400561268	0.227245714858	0.305516064857	0.206694313241	0.00321356029726
a10	0.00494910772172	0.00354675253446	0.000477479378673	0.000574443571244	0.00150092392434	0.0221028600615	0.402695607089	0.249977438286	0.113708629619	0.193143497747	0.00732328229909
a35	0.00402304247391	0.00351289561149	0.000591932459558	0.000540116600415	0.00136509550811	0.0165911290205	0.41844290903	0.289770316095	0.050764531873	0.205994422582	0.00840364656636
a20	0.00365026555797	0.00338072570383	0.000639371019853	0.000472754586805	0.00120700143604	0.0141173130068	0.451057056343	0.285551652032	0.0290020139577	0.202762337527	0.00815951998879
a31	0.00428702341932	0.00449837516794	0.000957819506618	0.000868869915602	0.00217566941201	0.0205877903356	0.540434808781	0.229840084011	0.0173229643192	0.169901392509	0.0091252131296
a20	0.00935533747311	0.0113707037226	0.00538819180221	0.00183816457187	0.006091750604	0.0274540867785	0.528385252927	0.194036631337	0.0156527834397	0.174117127503	0.0263100085099
a31	0.0410433528244	0.0615330332409	0.0417434166007	0.00683478852396	0.0173994925347	0.0298143665928	0.388038397642	0.193624427112	0.0209354494799	0.157637050168	0.04139624817
a35	0.0588407909415	0.0989605110803	0.0650519608669	0.0111973048413	0.0262232508449	0.0324857615309	0.288188755881	0.202862589037	0.0294476798266	0.129109664389	0.05763171939
a14	0.0394856236472	0.0762963170268	0.0447665149556	0.0107819286138	0.0338150549483	0.040032842177	0.32703156196	0.231936396346	0.0271732251089	0.111747591463	0.05693293313
a37	0.0289093915491	0.0574409056756	0.0312218733185	0.0094414462046	0.0381544253161	0.0470633967257	0.418224843987	0.254255575449	0.0189276958696	0.0659754754877	0.03038495271
a19	0.0261333508497	0.0511411025585	0.0266993501062	0.0081506520682	0.035469589772	0.0460133629086	0.456433574662	0.252629601816	0.0169239319565	0.0573191034959	0.0230863532367
a28	0.0248482782832	0.0524279181862	0.0256472620354	0.0097531486894	0.044879143924	0.0529758699695	0.432571568221	0.257590057272	0.0159421613188	0.0551561264986	0.0282084934122
a21	0.0252075264277	0.0562256913954	0.0269339690118	0.0111980328965	0.0519620046413	0.0573865513232	0.412862776074	0.255964825757	0.0159363514396	0.0536611841662	0.0326611118041
a11	0.0298320191426	0.0678760511318	0.0331921990039	0.0125423979655	0.0538577665471	0.0569580151077	0.397475985358	0.241808258586	0.0182038534799	0.0538862647221	0.0343671729347
a37	0.0396608187142	0.0928202207106	0.046226615668	0.0168398573218	0.0628566655157	0.0608577450359	0.343958761786	0.213218059529	0.02284324816	0.057027991574	0.0436900233116
a29	0.0504108929047	0.119605455237	0.0600500368893	0.0226674044406	0.0654930925052	0.060760657012	0.270392600595	0.18270213651	0.0307543473867	0.0710279771913	0.0661353881039
a18	0.0548514999682	0.126107591746	0.0651582489631	0.0299849481469	0.0782899215017	0.0691687063373	0.229015553532	0.153803938837	0.0374190737956	0.0771408490638	0.0790596407013
a31	0.0527703856561	0.112109993915	0.0617170239877	0.0374921403823	0.107887210501	0.0905307574458	0.238410577844	0.129621267946	0.0394135382652	0.0639531620213	0.0660939489004
a20	0.063335409552	0.138832621305	0.0753817623292	0.0392093211274	0.0955175188337	0.0812287224819	0.187365100615	0.111769857649	0.0439804260884	0.0767760630071	0.0866031949668
a31	0.0797166518507	0.157904650435	0.0926787574431	0.0509048317091	0.0749073116112	0.0695440441606	0.117036848205	0.0974441925497	0.0587483336961	0.093233257669	0.107881098322
a39	0.0822241939502	0.136865766812	0.091902942481	0.064183743903	0.0790187538704	0.0757334780535	0.099515550735	0.0900683441832	0.0710885328987	0.096699879223	0.112698792774
a31	0.0823578113167	0.138420072271	0.092431765827	0.0647982416343	0.0842264812901	0.0827387026845	0.0877560229117	0.0848383213944	0.0749470179662	0.0938946730743	0.113590897591
</S>	0.0850211756584	0.146705436136	0.0959893004135	0.0656175233171	0.0917567656451	0.0917563813423	0.0803103184558	0.0804778156972	0.0773250219831	0.0837349265372	0.101305373796
