 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a31	0.295472535	0.072293898	0.02569844	0.008728313	0.0140796172	0.025961295	0.02842122165	0.01796954875	0.007873404	0.025873907	0.07662734	0.127221175	0.2737792815
a41	0.297662283	0.0465749865463	0.017633192518	0.0099589395	0.0328236917333	0.125656889	0.156582603217	0.08140895625	0.0138686026667	0.0163121663613	0.0398170619767	0.0614176885667	0.10028294271
a37	0.121211192333	0.0155875919751	0.00896593969067	0.0449176741667	0.116455467244	0.247268603	0.240001214406	0.108189786417	0.0133703576889	0.0054958281551	0.0139696016689	0.0279282230889	0.0366385461133
a24	0.136714944111	0.0053230391917	0.0109752755636	0.0817075733889	0.198439502415	0.286203011	0.167387774802	0.058088528139	0.00722162216297	0.00189478897637	0.00586893868963	0.018553857363	0.0216211587044
a28	0.242894594704	0.00224686781723	0.0151750858545	0.0920766077963	0.217219887472	0.249764620333	0.0988333576007	0.0307999313797	0.00538143135432	0.000705585153457	0.00354868266321	0.014275646121	0.0270777189015
a17	0.350436351568	0.00172532603908	0.0168982292848	0.0953679212654	0.200453245824	0.170139093444	0.0586473635336	0.0212005624599	0.00914549028477	0.000581461974486	0.00568696788774	0.0246400393737	0.0450779476338
a31	0.341879323856	0.00135573755969	0.0121912298616	0.0630177767551	0.121739854275	0.0916938598147	0.0364933685112	0.0229556364866	0.0431547587616	0.0309720200048	0.0508219972959	0.136015353125	0.0477090838779
a39	0.207805160619	0.000967746466563	0.00708432452053	0.0283001502517	0.047931025425	0.0357585298049	0.0208254505037	0.0291894504955	0.0806744015872	0.0890743346683	0.100743212432	0.321894791042	0.0297514442926
a31	0.0937757332063	0.00329070035552	0.0111725026402	0.0166803267506	0.0316439528083	0.038182141135	0.0390393035012	0.0664676744985	0.0761801738624	0.0944100038894	0.0997151708107	0.382371990347	0.0470703444309
a17	0.0392477217354	0.0213922806185	0.0439648382134	0.0168767039169	0.0379668956028	0.050003647045	0.0521195725004	0.0788367048328	0.0456775699541	0.0631018836298	0.0865126102702	0.376399556782	0.0879000281436
