 	mia	sorella	quest'	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.3242060435	0.06447090815	0.008229582	0.016529971	0.01162355955	0.02085735125	0.0539781383	0.020321727	0.2620401885	0.2177425325
a41	0.316082303667	0.06250934997	0.00727260549333	0.0201490433333	0.0412804995167	0.03053363575	0.3303138361	0.0215328106667	0.092826328378	0.0774995620872
a31	0.109606398389	0.0209687742833	0.00249693403444	0.0177518437778	0.271173389839	0.105812310583	0.399566356367	0.0154428788889	0.0309686920894	0.0262124006496
a20	0.0409795921297	0.00771879833443	0.00161635952148	0.0650498729259	0.402529906613	0.168860246861	0.283578646456	0.0093633422963	0.0103884874898	0.00991474254987
a31	0.0250608633766	0.00355883804481	0.00224062024049	0.235591760975	0.352910652204	0.131320997287	0.235172336952	0.00549370966543	0.00367122319127	0.00497898531662
a37	0.0209183344589	0.0024162883816	0.00345594868016	0.341809663658	0.434833044068	0.105865697429	0.0809592896507	0.00257032118848	0.00141547023376	0.00575595960554
a16	0.0700389268196	0.0072402004272	0.00432209729339	0.255660564553	0.433613091356	0.154347099143	0.0444751674169	0.0231216811295	0.000557485594587	0.00662371443518
a35	0.292255892273	0.0134493534757	0.0036221055978	0.130578928851	0.282942147119	0.158850539714	0.036441084139	0.0724109303765	0.000270483904862	0.00917854937839
a24	0.519591330758	0.0158438768252	0.0029947128326	0.0517796582837	0.13798051904	0.101206179905	0.0357813080463	0.117251076792	0.000231082184954	0.0173402517928
a31	0.462476680253	0.0186701162751	0.0069076961442	0.0347982440946	0.118211773013	0.106030963302	0.0471311093488	0.0987573155973	0.0726839992383	0.0343321152643
a39	0.247316246751	0.0245214380917	0.0162182113814	0.0441495446982	0.141764564338	0.134453131101	0.0510135087829	0.0538068631991	0.223862493079	0.0628940397548
a31	0.172766745584	0.0441168923639	0.0397979241271	0.0668513115661	0.138862504779	0.124352250367	0.058419415261	0.0521431123997	0.22590371936	0.0767861465849
a20	0.166802820195	0.0709354654546	0.0680037313757	0.082046200522	0.121336926926	0.097962018789	0.0697469217537	0.0763313207999	0.148071031453	0.098763552195
a31	0.140207975065	0.0915371551515	0.0897280004586	0.0970656968407	0.119661337642	0.091328488263	0.0826710659179	0.0848780836	0.108632497151	0.0942896797317
a3	0.131913625022	0.105976468384	0.105469260153	0.109241405614	0.123752279214	0.0923706147543	0.093843635306	0.0858811578667	0.0689891890503	0.0825623755772
a20	0.114577425007	0.124033399461	0.116633710051	0.097688408538	0.0920300830713	0.0870063435848	0.102107539769	0.0905527959556	0.0653012096834	0.110069095192
a31	0.110195978336	0.14916453982	0.13247909335	0.0997684561793	0.0895134143571	0.0827114611949	0.110371754923	0.0786646203185	0.0515957605611	0.095534915064
a37	0.107940189445	0.160370223273	0.140521361117	0.102275995393	0.0887746814524	0.0811445553983	0.116408651641	0.0761314771062	0.0424307308537	0.0840021483547
a31	0.108107561482	0.151962024424	0.136000153706	0.103788203464	0.0922450204841	0.0815903067994	0.114830374214	0.0796069877021	0.0415973426179	0.0902720527849
a20	0.0959618188273	0.151800738141	0.121147279902	0.0917003428213	0.0857519834947	0.0720029889331	0.100012811405	0.075662839234	0.0508400465393	0.155119174262
a28	0.0789528996091	0.17828708938	0.115930875301	0.0744873142738	0.0672532011649	0.0642288029777	0.0920590284683	0.071494138078	0.0656386055131	0.191668039754
a31	0.0832063898697	0.20472361646	0.134314998434	0.0825047314246	0.0745846637216	0.0688151409926	0.103678532823	0.065780901026	0.0569339325044	0.125457054918
a20	0.0784345399566	0.182570795487	0.124441772811	0.0783088971415	0.0706042762405	0.0644314293309	0.0972203376077	0.066443990342	0.0590323048348	0.178511634973
a31	0.0772325566522	0.157471455162	0.105386610937	0.0804073857138	0.0886398337468	0.0670014021103	0.0843848242026	0.068498410114	0.0681744516116	0.202803051658
a33	0.0786855102174	0.142088758387	0.0980878203123	0.0833959552379	0.0974935712489	0.0703780460368	0.0807805147342	0.0708015467047	0.0727899305372	0.205498330553
</S>	0.0718239671087	0.122259639193	0.0874036851561	0.073407162619	0.0788585906244	0.0658286210184	0.0757883048671	0.0754284083523	0.0816470502686	0.267554575277
