 	credo	che	stanno	ancora	svegli	</S>
a31	0.246753435	0.182161001	0.073620397	0.15338154	0.057289822	0.2867937944
a20	0.211721449433	0.164854063367	0.0379105170667	0.46071395	0.0287036376667	0.096096339302
a21	0.076154584911	0.056386742489	0.0160071550889	0.7500704	0.0635437648889	0.0378372880027
a31	0.0441965133037	0.053921897163	0.00820028768963	0.80015109	0.0749935516296	0.0185366179009
a37	0.0307916889679	0.096177953721	0.00294601712988	0.81923922	0.0406857858765	0.0101593012003
a31	0.162205356523	0.129844187907	0.00494371594996	0.64216632	0.0495126406255	0.0113277480668
a13	0.216969546174	0.108367524636	0.00877964064999	0.480144586667	0.160875406875	0.0248632636889
a31	0.171838849391	0.0750866168787	0.0214102718833	0.369979488889	0.221237802292	0.14044695123
a20	0.165919108464	0.0739622539596	0.0325986492944	0.198015436296	0.252299844097	0.27720471041
a31	0.158544021488	0.0752983979865	0.0406900450981	0.130995035432	0.273524881366	0.32094761347
a39	0.163264780496	0.0809532029955	0.044516078366	0.102540731811	0.288213033789	0.320512131157
a18	0.111880995165	0.0773943463318	0.0373373494553	0.0999222506037	0.342595601263	0.330869420386
a33	0.0767123027217	0.0686232667773	0.0287609864851	0.101445490201	0.381347960421	0.343109983462
a39	0.0523144602406	0.0610890562591	0.0203330938284	0.0986468434003	0.450529806807	0.317086734487
a31	0.0888708000802	0.088014964753	0.0348795809428	0.0981054128001	0.423107375602	0.267021871496
a39	0.105175930027	0.100990078251	0.0465897683143	0.101799613933	0.385937121867	0.259507493832
a33	0.0682546383423	0.0780014860837	0.0373378554381	0.108613110978	0.408779997289	0.299012924611
a8	0.0716431164474	0.0829875620279	0.0448575894794	0.127104771993	0.379517789096	0.293889201537
a31	0.112623657482	0.112297237343	0.0738154848265	0.138471647331	0.318882019699	0.243909990512
a7	0.111831396494	0.109667422448	0.0784285949422	0.13667806911	0.3104840399	0.252910520171
a31	0.117861512831	0.110800024149	0.0864586183141	0.138466109703	0.2928519133	0.25356185339
a3	0.123256640944	0.11424837805	0.0932342327714	0.140808203234	0.277112914433	0.251339647797
a31	0.128777220315	0.114350596017	0.0972081109238	0.142201754411	0.265488464811	0.251973875932
a13	0.134026146772	0.117392328672	0.102851051641	0.145010138137	0.25245213827	0.248268218644
a20	0.113901658924	0.111690812891	0.102286378547	0.156268526046	0.251805869423	0.264046762881
a7	0.121890862975	0.123383340964	0.116540186182	0.165892642015	0.230210096474	0.242082884294
a35	0.130349504325	0.132700973655	0.123657462061	0.169709207338	0.217466168825	0.226116691431
a31	0.145694724775	0.146828821218	0.13867831402	0.168387159113	0.198631832942	0.201779137144
a20	0.140814866925	0.142545543739	0.137319334673	0.165977826371	0.202576174314	0.210766249048
a31	0.141112930975	0.141369591246	0.137377738224	0.164506052124	0.202713291438	0.212920396349
</S>	0.155031805488	0.152352420623	0.149647414112	0.164129336062	0.187141335719	0.191697688175
