 	il	medico	mi	ha	detto	di	non	mangiare	dolci	però	a	me	mi	piacciono	e	li	mangio	</S>
a31	0.0251469565	0.017199164	0.0188835239	0.015586045	0.0402342765	0.00693500875	0.00341934875	0.0024780771	0.001807127285	0.00082136038	0.0051853993	0.019505427	0.022330072	0.2963975155	0.090618152	0.060250486	0.104931623	0.268270432
a39	0.0186471997	0.0103544909221	0.00684694422667	0.00687592014	0.0168511090667	0.241241504417	0.0105444325833	0.0463760222333	0.000876768805	0.000323813822333	0.00424806363333	0.0148654355	0.0300573013333	0.308138856167	0.0860144856833	0.0292534887833	0.0757925193333	0.0926916374767
a31	0.00946332996667	0.00348011048276	0.00292155500222	0.00287387962	0.0087948357889	0.329219659139	0.0132825265278	0.0616739936111	0.000362643415	0.000116341318211	0.00295035834444	0.0117939566667	0.0287191717778	0.144422173056	0.200021813578	0.0670445903778	0.0457759994444	0.0670830213022
a8	0.00586532272222	0.00119256277492	0.00186822809074	0.00441138664	0.0119743811296	0.34108096738	0.0199440965093	0.0260984624037	0.00217732753167	3.9790011437e-05	0.00239926051481	0.0120680672222	0.0178862815926	0.0952409876853	0.257609739193	0.0870800787926	0.0537250131481	0.0593380023341
a31	0.00534382054074	0.00040692911864	0.00151825215358	0.0142446785467	0.0334263413765	0.520711079127	0.0295007218364	0.0149600461346	0.00313011807722	1.4257668979e-05	0.00168127283827	0.00912253174073	0.0131487276642	0.0549714443951	0.112851007731	0.0452251649309	0.114362766383	0.025380829678
a35	0.00598656141358	0.000143819359547	0.00159433148453	0.0240289928489	0.0381424531255	0.609444593042	0.0330989796121	0.0115065790449	0.00582316165907	5.96090622633e-06	0.00121942921276	0.00730167291358	0.00945425468807	0.0238430632984	0.0518741199103	0.0301970863103	0.132597618794	0.0137373387593
a31	0.00576156693786	6.37802835157e-05	0.00202320849484	0.0395542509496	0.0352164577085	0.524561504347	0.033145268204	0.0104966963483	0.00648025358636	6.92622507544e-06	0.00101475287092	0.00714503973786	0.00761088222936	0.0125176330995	0.0325457939701	0.0442702901034	0.216057469598	0.0215282794531
a33	0.00456477304595	0.000110981937839	0.00323773836495	0.0587710719832	0.0584853699028	0.354659481449	0.024711542068	0.0069571227161	0.00278984672879	8.55952692515e-06	0.00061079894364	0.00757277867929	0.00611901740979	0.0104732623665	0.0329332366567	0.113034046701	0.272438526533	0.042521901151
a23	0.00391903808198	0.000338057022613	0.00539068078832	0.0899754173277	0.122706966634	0.279370540483	0.021123219356	0.0050649287387	0.00247774574293	8.86518154172e-06	0.000573521021213	0.0138068895598	0.0134471291366	0.0452490167888	0.0453173895522	0.1457396039	0.159943673511	0.0455473570503
a31	0.0140711463607	0.000925675450871	0.0205763812628	0.108399274443	0.127385320878	0.176750550161	0.019252149452	0.0065246748129	0.00508095308098	0.000548808415847	0.000959551927071	0.0139894898533	0.0139512157122	0.0561349625963	0.0679063438507	0.1456376863	0.109903500504	0.11200234235
a37	0.0188074821202	0.00117901431696	0.0362455177543	0.168321176814	0.120310218959	0.14975774672	0.024532144484	0.00901952443763	0.00556054659366	0.000858111061949	0.00122396684236	0.0073432729511	0.0063289368374	0.0277952111988	0.0651191032836	0.137225698767	0.0833290148347	0.13704332245
a31	0.0302589707067	0.00224146380565	0.0622154082514	0.196149265605	0.12332469532	0.148198005573	0.0311956844947	0.0150444713125	0.0108186134312	0.00240898981065	0.00226131421412	0.00578296715037	0.00434488637913	0.0171104530663	0.0400082444279	0.0916167909223	0.0520121716116	0.165007615817
a41	0.0380141582356	0.00312999003522	0.0819205460838	0.191037628535	0.109982010773	0.164440425191	0.0346652874982	0.0194528437708	0.0140431591437	0.00339845933688	0.00301095807137	0.00513419275012	0.00376842875971	0.0121777940221	0.026203518476	0.0661238416408	0.0363953385372	0.187101448606
a28	0.0218678390785	0.00212024311174	0.0647260333613	0.278317209512	0.151764336924	0.208602075064	0.0371333054994	0.0149495295903	0.0075096361479	0.00186879802896	0.00227398552379	0.00352011115004	0.0026399967199	0.0083322484407	0.0167214941587	0.0525393905469	0.0248443758457	0.100269422869
a24	0.0109201900262	0.00105612845058	0.0425881207871	0.329972576504	0.252640022308	0.191466448355	0.0374180231665	0.0099514915301	0.0035545514493	0.00078353873632	0.00145583661793	0.00247701055001	0.00175466983997	0.0060359632469	0.0125844170529	0.0339336595156	0.0155737540152	0.045833626523
a31	0.0245196240087	0.00251893146353	0.0649493485957	0.269329345501	0.250272348769	0.153484936118	0.0363429393888	0.0136900798434	0.00964999244977	0.00244037532211	0.00240145514931	0.00339008721667	0.00256390587999	0.00561096674897	0.010229883251	0.0261876271719	0.0134455344051	0.108972644408
a23	0.0407179633362	0.00509840002118	0.112054172865	0.262635561834	0.17996281759	0.119096582039	0.0315124347963	0.0178108392811	0.0127430751499	0.00393518257404	0.00320065204977	0.00391511103889	0.00344761372666	0.00509291641632	0.009152998817	0.0285823470573	0.025219374135	0.135821966803
a31	0.0554405344454	0.00868440920706	0.136748830955	0.232167963945	0.142919413863	0.116899024013	0.0378505322654	0.0326336547604	0.0318193217166	0.00919420679135	0.00531159068326	0.0051890107463	0.00466945767555	0.00450062807211	0.00778239610567	0.0255440356858	0.0253839584783	0.117260984268
a18	0.0610086448151	0.011229625069	0.160559553652	0.172381851315	0.151584179288	0.132005814671	0.0444961280885	0.0416239532535	0.0413571892389	0.0128614189304	0.00658355269442	0.0056817236821	0.00507761885852	0.00401168285737	0.00484156613522	0.0177026708953	0.0127872237594	0.114205556423
a31	0.0608379049384	0.0116777823563	0.162548691217	0.153222758438	0.158799567763	0.136423778224	0.0474928976962	0.0451958460845	0.0437579217463	0.0138038206435	0.00627043269814	0.00501280119403	0.00459992505284	0.00322713501912	0.00365017971174	0.0159641099651	0.0089657204198	0.118548733808
a17	0.0657299226461	0.0150237834521	0.179486020406	0.119688270813	0.136967480588	0.137699952741	0.0506316258987	0.0513547980282	0.0491740562488	0.0172197722145	0.00615917463271	0.00484350899801	0.00450478008428	0.00299951007304	0.00352385597058	0.0170312023217	0.00869609347327	0.129266207936
a20	0.0649693152154	0.0161543431507	0.214354426802	0.140662073604	0.152548620196	0.131980384247	0.0444504869662	0.0429436320094	0.0365319800829	0.0158776297382	0.0045630812109	0.003374805066	0.00347281329476	0.00247212815768	0.00307020902353	0.0163758634406	0.00818803015776	0.0980101726453
a23	0.0596736417385	0.0119356132502	0.195859502267	0.237868994535	0.172437070065	0.117875626416	0.0358573666554	0.0311017533365	0.0245405619276	0.0103488316461	0.0030557995703	0.002193947832	0.00231088264492	0.00162669549589	0.00231886410784	0.0135022188135	0.00749257105259	0.0700000342151
a31	0.0581906505795	0.0174727482834	0.148996800756	0.233980383512	0.151691293355	0.141342057139	0.0479138182185	0.0475160357788	0.0508317902092	0.0187043046154	0.00406418775677	0.00285468408733	0.00288441392831	0.0019132533753	0.00268135360261	0.0134910596045	0.0066233214842	0.0488478680717
a13	0.0561629235265	0.0229010210945	0.153300730252	0.146448483171	0.170452854452	0.156078665713	0.0613191034062	0.0621352762596	0.0647589574031	0.0259436145385	0.00506361751892	0.00357800002911	0.0035487514761	0.00249094729177	0.00299318106754	0.0127542136015	0.00493974742807	0.0451299563572
a28	0.0385157431755	0.0151532072982	0.174834563417	0.199942371057	0.273863461484	0.116768008571	0.0487413244687	0.0408348684199	0.0304428384677	0.0154826088462	0.00351723187297	0.00240962687637	0.0022962891587	0.00183051549726	0.00206163238918	0.00598296596717	0.00345546540936	0.0238672891191
a31	0.0436233183918	0.0231601613661	0.171729301139	0.197060675352	0.232370197161	0.11745881619	0.0526896358229	0.0465767968066	0.0382451364892	0.0238069446154	0.00444053472432	0.00306523749212	0.00306845138623	0.00241658646575	0.00252374976306	0.00679619668906	0.00366678126979	0.0273014820397
a19	0.0544054547973	0.026973179122	0.18066906038	0.229690080117	0.17180380572	0.10929995873	0.0517189092743	0.0472361616022	0.0411236846964	0.0269709065385	0.00467890897477	0.00329897899737	0.00352531349541	0.00272777092192	0.00270345015435	0.00755356456302	0.00422700442326	0.0313937996799
a21	0.0448149442658	0.0138070029407	0.17182925346	0.333209100039	0.22219682524	0.0858038062433	0.0359592344248	0.0265243058674	0.0177537864321	0.0118806829128	0.00261362340826	0.00180546599912	0.00196825414514	0.00151064358731	0.00160552081812	0.00458644852101	0.00391290264109	0.01821818356
a31	0.0469427440886	0.0180535412136	0.14712299782	0.254565325346	0.196658661747	0.117517162081	0.0469238104749	0.0421988446225	0.0399630708107	0.0185242277043	0.00320818581942	0.00234008773304	0.00241438899505	0.00175395904244	0.00217548947271	0.009519814507	0.00457834318036	0.0455393481867
a37	0.0557536246962	0.0267663454045	0.183186052607	0.154957697115	0.151012413916	0.12625421736	0.0582589774916	0.0579628342075	0.0555454196036	0.0280604995681	0.00425227240647	0.00327741637768	0.00343972889835	0.00265433044748	0.00309054872424	0.0124283566023	0.00636415786012	0.0667351293956
a31	0.0528178638987	0.0263709074682	0.168879870869	0.111918875705	0.126878085639	0.140678702453	0.0684561148305	0.0722396307358	0.0722245045345	0.0301620045227	0.00365972216882	0.00312955842589	0.00311831803278	0.00257411368249	0.00351321514141	0.0155947173008	0.00705964982004	0.0907241564652
a7	0.0489087702996	0.0307147331561	0.135766016956	0.079019013235	0.104099016213	0.149291190818	0.0823158836102	0.0869027982453	0.0856660471782	0.0371631461742	0.00431002628961	0.00394135544196	0.00391605517759	0.00341892119416	0.00456676024714	0.0184102501003	0.00886178547335	0.112728215488
a31	0.0459000377665	0.0313960983854	0.120600032985	0.0661475134117	0.094705522071	0.151890743606	0.0899253385367	0.0950820240818	0.0929194147261	0.0394237553914	0.00441338019654	0.00417896381399	0.0040984749592	0.00364855759805	0.00502402861571	0.0196442113668	0.00953318915778	0.121468688496
a17	0.0409725449222	0.0315844441285	0.0825149516617	0.0493421121372	0.0844769160237	0.149742416202	0.106637438179	0.105359611361	0.0984391949087	0.0421638251305	0.00630115583218	0.00619630070466	0.00609843521973	0.00568547129935	0.0072379520719	0.0229660174556	0.0124106273859	0.141870572832
a41	0.0338645466407	0.0353598787095	0.0723750372206	0.0457302350457	0.0985401740079	0.128754230401	0.114893441393	0.104410180454	0.0855206849696	0.0457405680435	0.00791267327739	0.00783770476822	0.00785477473991	0.00748320376645	0.00892466222397	0.0262856024852	0.0151025831286	0.153409794277
