 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.0398153975	0.13735685775	0.01952221	0.00488407151	0.06703924	0.452137755	0.085620955	0.03528209925	0.1583413646
a20	0.1656620575	0.05601992775	0.073156465	0.00755953784333	0.0253362008145	0.467274266667	0.0443560673333	0.107196655917	0.05343876746
a28	0.2752266025	0.0479355759167	0.179999401667	0.0439135409478	0.00851148729937	0.223064123889	0.0226963547778	0.174926151972	0.0237267293467
a31	0.274180284167	0.0671521466389	0.223604123889	0.0527409784826	0.00298849185312	0.216523861296	0.0181305282593	0.130838097324	0.0138414452789
a39	0.215262422722	0.0566681548796	0.16103698963	0.0272399856609	0.00110157216937	0.184816314765	0.0494287260864	0.296410855775	0.00803493958963
a24	0.205502745574	0.0582786909599	0.09701050821	0.0413893565536	0.000431418108123	0.147958172588	0.0839092973621	0.359014075258	0.00650571809654
a31	0.243552755191	0.157289601653	0.133256689403	0.0525955221845	0.0326398417427	0.138606550863	0.079095054454	0.156670176419	0.00629382526551
a17	0.15717044273	0.271461840551	0.241466493134	0.0543535540615	0.0490001649142	0.0809387569543	0.0623787981513	0.0642730168063	0.0189569500885
a31	0.104277463577	0.392807403517	0.253134441045	0.0600953803538	0.0340250466381	0.0417731869848	0.0414375550504	0.0395860612688	0.0328634560295
a39	0.0799354461923	0.547021017839	0.192634557015	0.0473335357846	0.024918353546	0.0182477949949	0.0238540760168	0.0310917180896	0.0349634770098
a41	0.0501509933974	0.621007072613	0.175572525672	0.0352631685949	0.0182867718487	0.0120731949983	0.0182170740056	0.0313722796965	0.0380568910033
a31	0.0480655641325	0.527785980871	0.168848165224	0.0602759815316	0.0263572216162	0.0131616736661	0.0279746680019	0.0621434282322	0.0653872923344
a33	0.0577181297108	0.479623673624	0.186996885075	0.0667445581772	0.0218622564387	0.0104911775554	0.0269230884673	0.0668688610774	0.0827713754448
a31	0.0787543432369	0.398392294541	0.176290268358	0.0609653330591	0.0849860137129	0.0382713975185	0.0308236452891	0.0555068070258	0.0760099018149
</S>	0.0964386816185	0.266182967271	0.152327059179	0.0748906935295	0.157178841856	0.0692676717592	0.0445121076445	0.0645818060129	0.0746201439075
