 	sembra	che	il	ladro	è	entrato	da	qui	</S>
a31	0.209977315	0.163888955	0.054503341	0.0540226547	0.0145866686	0.2028739415	0.1270978425	0.02953117555	0.1435181327
a28	0.0861878573744	0.0890800705133	0.0402342509	0.0665122949	0.0175322655333	0.512252057167	0.127551016667	0.0102388395008	0.0504113587872
a37	0.0287444394559	0.0300450292078	0.0717417375333	0.232227284967	0.0477106611778	0.517523659056	0.047999175389	0.00341666268542	0.0205913580162
a31	0.010152291442	0.0757066232593	0.200534055844	0.347703754989	0.0795445203926	0.234667766352	0.0394629391297	0.00114735555314	0.0110807263054
a11	0.004784223514	0.115400941086	0.253292168615	0.232357001663	0.0770187734642	0.116990562117	0.187073226377	0.000431925288047	0.0126512267351
a31	0.006207140538	0.068559250362	0.231256939538	0.352842990554	0.0579228318214	0.053426095039	0.216219135459	0.000245053109349	0.0133206217117
a20	0.0458118851793	0.0485184367873	0.211473953179	0.498232763518	0.0471955779405	0.0263886993463	0.10723213182	0.00291938320312	0.0122272337039
a31	0.0695615687264	0.150750918929	0.198322587726	0.336768557839	0.0503445369802	0.0298812854488	0.09006976394	0.0191757502344	0.0551250982346
a39	0.0537320865755	0.26260625631	0.239879912575	0.15828994928	0.0479637379934	0.0343991398163	0.0740782863133	0.0473637064115	0.0816869450782
a31	0.0498412651918	0.32760630877	0.223661577525	0.0850840054267	0.0434955453311	0.0361614782721	0.0681823537711	0.0727820934705	0.0931853873594
a13	0.0514107330639	0.366702326257	0.181466919175	0.0514569941422	0.035074803777	0.0367669530907	0.0682680445904	0.101858661157	0.106994604453
a31	0.051581543688	0.369413475419	0.163584681392	0.0382802863807	0.0300315025923	0.0368357243636	0.0740875731968	0.127476020386	0.108709210151
a13	0.0491340065627	0.35737530514	0.163748402131	0.0361465037936	0.0253266188641	0.0347695437879	0.0798902460656	0.147698990129	0.10591039005
a31	0.0463885948542	0.33923474838	0.161133882044	0.0346376339312	0.0230000886214	0.0356475919293	0.0912028066885	0.166703880043	0.10205078335
a39	0.0407540649514	0.34822834946	0.176887115348	0.0346808549771	0.0208154298738	0.0335754486431	0.0875104535628	0.157800400014	0.09974787445
a11	0.0363589439838	0.364622933153	0.197243668449	0.0364456163257	0.0191780799579	0.0280472945477	0.0845203461876	0.147152973338	0.0864301348167
a46	0.0319979273279	0.394094227718	0.202980702816	0.0333633044419	0.0183480193193	0.0257928921826	0.0745729823959	0.130304129779	0.0885458229389
a18	0.0468917861093	0.360123499239	0.196892674272	0.0483689201473	0.0359465364398	0.0364012037275	0.0667282827986	0.109147370593	0.0994997389796
a31	0.0679760720364	0.28491321308	0.146635291424	0.0652678220491	0.0609815474799	0.0615687079092	0.0885033625995	0.113301863531	0.11085211966
a39	0.0620086450121	0.308006527693	0.134481443808	0.0616432493497	0.0576118108266	0.0610922409697	0.0859945791998	0.111764385844	0.11739712322
a18	0.065489446004	0.297695955898	0.130566367936	0.0649361964499	0.0610842206089	0.0623849686566	0.0810086963999	0.111534558615	0.125299614407
a46	0.0702464953347	0.285438731966	0.133199499312	0.06956592015	0.066558542203	0.0638950128855	0.0778889021333	0.107601566205	0.125605371469
a31	0.0767899397782	0.258883182655	0.131586441437	0.0774333967167	0.075371107401	0.0730401009618	0.0831870973778	0.103799105402	0.119909683823
</S>	0.0916777818891	0.185401449327	0.119107243218	0.0916905463584	0.0914542237005	0.0919757354809	0.100533003689	0.109346432701	0.118813636912
