 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.0291285815	0.0435702185	0.04444377525	0.298256023	0.049422416	0.018792297	0.148834705	0.367551989835
a31	0.0187396828333	0.0384525611667	0.0557648070833	0.398303451	0.112764457333	0.0202554346667	0.221406465	0.134313164502
a7	0.0154011616111	0.0321566670556	0.0592304410278	0.241866602667	0.108020466111	0.0195874118889	0.462602388333	0.0611348431673
a46	0.011026376537	0.0428256063519	0.0913743036759	0.0935526672223	0.0527282223703	0.012790744963	0.651794519444	0.0439075413891
a10	0.017954172179	0.094620593784	0.220333377892	0.0534943364074	0.0335719707901	0.010734992821	0.523399483148	0.0458910627964
a14	0.0507046960597	0.125128937928	0.348662042631	0.0774778454691	0.0230313635967	0.0189926467737	0.311669521049	0.0443329332655
a31	0.113530440687	0.151165092643	0.27665829421	0.0876499184897	0.0199930106989	0.0332841349246	0.27714235035	0.0405767477552
a0	0.117015786896	0.172126464214	0.131131329737	0.0561725461632	0.0135490365663	0.0344017263082	0.44321954345	0.0323835529184
a20	0.0613292129653	0.193475774738	0.0564967732457	0.0352936120544	0.00868353315543	0.0257460662694	0.590616624483	0.0283584039728
a31	0.0371462669884	0.290995438246	0.0293833060819	0.0673170506848	0.0268408651851	0.0264703952565	0.493805144828	0.0280415406576
a10	0.0387983776628	0.342470702749	0.026899972694	0.111803960228	0.0522762917284	0.0356309440855	0.316443464943	0.0756763102192
a0	0.0487516945543	0.321012207583	0.034486414898	0.132601143409	0.0671075592428	0.0454516736952	0.228463974981	0.122125358073
a18	0.0616609935181	0.284837359194	0.0497603816327	0.14430488447	0.0812813017476	0.0599107202317	0.187909964994	0.130334384024
a17	0.080835346506	0.228100579731	0.0691834972109	0.13318816649	0.0901977805825	0.0755050234106	0.161930348331	0.161059238008
a8	0.095767695502	0.172719236577	0.0857936574036	0.11764886383	0.0964401701942	0.0906543078035	0.146226272777	0.194749799336
</S>	0.100838949751	0.150605153288	0.0926069312018	0.112555826915	0.0993893400971	0.0973819689017	0.141602146388	0.205019704668
