 	li	vestono	i	genitori	</S>
a31	0.1022295425	0.4273333075	0.050948805	0.05100409172	0.368484233905
a46	0.0672154748333	0.613490755833	0.179283306667	0.0170677386567	0.122942718082
a18	0.0261785156111	0.599432671944	0.319187775556	0.00652395862223	0.0486771015373
a35	0.0111307500037	0.718962190648	0.242424325185	0.00307286959741	0.0244099142458
a15	0.00539960613457	0.884024696883	0.100721760062	0.00111755018314	0.0087364377386
a39	0.00808759787819	0.908835212294	0.077954488354	0.00089997108838	0.00422278930287
a31	0.0254317404594	0.838685227431	0.121484809451	0.00330985199613	0.0110884492343
a11	0.0590364751531	0.764898702477	0.126144236484	0.00519376549871	0.0447268730781
a20	0.107568538384	0.612557594159	0.115310668828	0.0154927836662	0.149070414359
a31	0.174986586128	0.445024231386	0.119034946276	0.0216191928887	0.239335021453
a39	0.182549868709	0.417947467129	0.157319088759	0.0194666092962	0.222716947151
a20	0.156104942903	0.333443062376	0.223358606253	0.0665632464321	0.220530145717
a46	0.190863544301	0.193801367459	0.227312998751	0.128015455477	0.260006638572
a31	0.267075624767	0.158198602486	0.176848709584	0.134547128492	0.263329952857
a15	0.223916217256	0.154345990829	0.208157389861	0.152689396164	0.260891034286
a24	0.155968144752	0.15074858361	0.25298184662	0.182542885388	0.257758551429
a20	0.202022704917	0.151080111203	0.21843032554	0.189643788463	0.238823090476
a31	0.224958041639	0.151700017068	0.19821526518	0.196115319488	0.229011380159
a13	0.199527230546	0.159631965689	0.205872838393	0.206703063163	0.228264900053
a46	0.175602480182	0.16307053523	0.217993329464	0.211847981054	0.231485656684
a14	0.184977386727	0.17215329841	0.209545083155	0.204333140351	0.228991062228
a20	0.190100715576	0.179638906137	0.205262107718	0.20254728345	0.222450937409
a31	0.191182938525	0.185306485379	0.202748715906	0.201625024483	0.219136825803
</S>	0.196950689263	0.18936645769	0.197555562953	0.199384147241	0.216743172901
