 	volevo	Maria	domani	di	venire	da	me	</S>
a20	0.5083716865	0.0148850759745	0.0107012647935	0.05372462	0.027372020659	0.009914806635	0.06708930234	0.30794119607
a24	0.833335662167	0.0049684780085	0.00358536610717	0.0204155102	0.00912848839952	0.003325391398	0.0224722427043	0.102768872593
a31	0.938942420722	0.00165911611977	0.00124007406939	0.00883105816667	0.00304320461443	0.004159206229	0.00780081883243	0.0343241422377
a17	0.973400606907	0.000567779659523	0.00048235588313	0.00560186988889	0.00101691552921	0.00444501348233	0.00296004687748	0.0115254469409
a31	0.978258202302	0.000205088309841	0.000237709784377	0.00750674322963	0.00034731339607	0.00386152503344	0.00525071699249	0.00433271219197
a37	0.942338234101	0.000324121889947	0.000545525678126	0.0309890304099	0.000133891380023	0.00413285174448	0.0116916846642	0.00984464126399
a10	0.889197611367	0.000761535263316	0.00168317905938	0.0722799108033	6.26166836743e-05	0.00214348674816	0.0203322778881	0.0135393627547
a31	0.898400880456	0.000655964211272	0.00172148320313	0.0673566399344	2.97897915581e-05	0.00123376521605	0.023561121296	0.0070403411949
a20	0.927944790152	0.000247425003924	0.00112470688438	0.0464779916448	3.23896805194e-05	0.00076758440535	0.020237164432	0.00316794094163
a33	0.848332250051	0.000125577477975	0.00181291236146	0.126536257882	4.65053195065e-05	0.00060687445845	0.019597571144	0.00294206464721
a20	0.843362500017	7.78801769917e-05	0.00185808753715	0.138712005627	3.21574629355e-05	0.00043559056115	0.0131909351747	0.00233082301574
a31	0.941011783339	6.81466083306e-05	0.00104883662905	0.0520030340423	2.01023244118e-05	0.000269741505383	0.0046288925749	0.000949390271913
a5	0.974640194446	9.18516377769e-05	0.000711083709683	0.0210784188474	4.30274298039e-05	0.000349882718461	0.00209459868163	0.000990903157304
a17	0.970934018149	0.000530694082592	0.00156328343656	0.0193769139491	0.000144310883268	0.000994152356154	0.00317638512721	0.0032802574191
a11	0.96271444605	0.00118093452753	0.00265792634552	0.0241920893164	0.000207792427756	0.00123997143205	0.00360974557574	0.0041971067397
a10	0.965197602017	0.00134535294251	0.00305215904851	0.0232709317721	0.000207197842585	0.00086522395735	0.00255428275858	0.00350723154657
a31	0.909581467339	0.0093321411475	0.00785354748284	0.0260460225907	0.00322086370753	0.0140577760191	0.0165003530862	0.0134078513822
a24	0.727963269113	0.0368382403825	0.0166707388276	0.0308109435302	0.0143297372358	0.0649736393397	0.0634162203621	0.0449972597941
a46	0.418426949704	0.0656061934608	0.0200988389425	0.0307761978434	0.0367633370786	0.165978213113	0.161862860121	0.100487424931
a20	0.172044061568	0.0811699794869	0.0209035829808	0.0296458076145	0.0586139423595	0.267749524371	0.239341473374	0.130531654977
a31	0.114922712189	0.0958834981623	0.0340292069936	0.0396415708715	0.0737469774532	0.29838391479	0.227201494458	0.116190654992
a20	0.11379003073	0.168004429387	0.0575585356645	0.0597175549572	0.0809859558177	0.23815834493	0.174649491486	0.107135679997
a31	0.10968744691	0.213344136462	0.0830951952215	0.0832610836524	0.0912154369392	0.168917994977	0.138904917162	0.111573806666
</S>	0.112462078455	0.195032048231	0.0966625426107	0.0962276768262	0.10180928097	0.152062377488	0.131559723581	0.114184270833
