 	se	vieni	a	casa	ogni	sabato	</S>
a23	0.0907455585	0.181792378	0.251647187	0.047013127785	0.03329190242	0.080053736965	0.315456015965
a31	0.344523892833	0.230750079333	0.260523617667	0.0157234460967	0.0132332549867	0.029957960965	0.105287701058
a11	0.403847940944	0.247412856444	0.122101849889	0.0052884847499	0.0070674757289	0.142119130988	0.072162285446
a21	0.209347311981	0.346825928815	0.13638860863	0.0017995390693	0.00574589640963	0.208217005329	0.091675748482
a31	0.16989912566	0.483334226272	0.174774649543	0.000633850720767	0.00477095645654	0.105010465776	0.0615767499607
a20	0.124608403887	0.534553552091	0.260396186514	0.000225396003256	0.00174110229551	0.054263847592	0.0242115127869
a31	0.068693006629	0.565829310697	0.307750235505	0.00117868907975	0.00853100692184	0.035812124864	0.012205665529
a10	0.0414466844763	0.515909536899	0.402962998502	0.00152576916492	0.0108617699873	0.0217882666213	0.00550500627633
a31	0.0417773604254	0.410572378966	0.490127106167	0.00407847792664	0.0151459550091	0.0204635725404	0.0178351642588
a21	0.0651864001418	0.417706666322	0.352930165389	0.00680091764221	0.042103145003	0.0249958585135	0.0902768714196
a11	0.0603950127139	0.353502062107	0.245875648463	0.00859635538074	0.0808426766677	0.0598301528378	0.19095811714
a3	0.0485810935713	0.226571897369	0.204851039488	0.0155529792936	0.0954807905559	0.105499650946	0.303462555713
a33	0.0497899878571	0.14012226579	0.163025996496	0.0292357697645	0.0763632661853	0.116723400315	0.424739301904
</S>	0.0543548339286	0.112965517895	0.143872343248	0.0382923748822	0.0638625570926	0.110715520157	0.475936850952
