 	è	che	stanno	ancora	alzati	</S>
a20	0.123025335	0.13910871	0.0979767988	0.179902086	0.351903785	0.1080832715
a31	0.0924903963333	0.119995015667	0.0363224431333	0.218823926	0.437059341667	0.0953088581667
a20	0.0340822527611	0.0548076245557	0.0145929450444	0.503031295333	0.309205149222	0.0842806967222
a31	0.0563330735704	0.0475678525186	0.0081912450148	0.497874135111	0.344221418407	0.0458122252407
a20	0.0877069778568	0.0658932615062	0.0081489214716	0.443872895037	0.352009939469	0.0423679950802
a28	0.0695391769523	0.303738867169	0.00642860489053	0.388687040679	0.175590913156	0.0560154226934
a31	0.145347526651	0.367870739056	0.00834837089684	0.16339372356	0.270373484385	0.0446661818978
a29	0.25422576555	0.240636296352	0.00852297843228	0.07681572752	0.397566601462	0.0222326609659
a46	0.263260588517	0.268245132117	0.00713086127743	0.0403351555067	0.404445107154	0.0165831909886
a31	0.173310309506	0.209877364039	0.0322239167591	0.100702536169	0.415150425718	0.0687354849962
a20	0.075095065502	0.142506171346	0.042959170253	0.121106739723	0.457162631906	0.161170234999
a31	0.0459912391673	0.109522957115	0.044029024751	0.207022637574	0.407884263969	0.185549871666
a39	0.0317425133891	0.074961515705	0.0564326265837	0.377295275858	0.29097622799	0.168591847222
a20	0.0186380497964	0.0536291219017	0.0612961301946	0.398278321953	0.31413424933	0.154024132407
a8	0.00960993653213	0.0523572913006	0.0663423280649	0.327205250651	0.421361369777	0.123123807469
a20	0.00715695877738	0.0911914411002	0.0722942726883	0.27292788355	0.407192436592	0.149236995823
a24	0.00746295892579	0.113317365367	0.0787859588961	0.303603181183	0.322928542197	0.173901981941
a46	0.0078932793086	0.0984413801223	0.0794166842987	0.372605863728	0.285426354066	0.15621644398
a8	0.0079990574362	0.0952720233741	0.0829576614329	0.409347747909	0.250213234689	0.154210287993
a23	0.0071248796454	0.102607661125	0.0892051084776	0.39981813597	0.233088174896	0.168156052664
a8	0.00744822204847	0.102022418708	0.0901034708259	0.420426765323	0.212129774965	0.167869387555
</S>	0.00807384952424	0.091948986854	0.086904170413	0.446855482661	0.214702207482	0.151515348778
