 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.36792593065	0.192051805	0.01035375783	0.016284784	0.360423135	0.0257593926	0.02720119425
a46	0.147901693983	0.459260705	0.00395641464333	0.0159135576667	0.3540990364	0.00875883236133	0.01010980335
a31	0.213030681328	0.629177451667	0.00270777159444	0.0136110498889	0.118783699487	0.00292670080878	0.0197626858833
a35	0.254309380443	0.650512100556	0.00769978876481	0.013581538963	0.0401121017157	0.00100643242326	0.0327786716278
a31	0.165790000148	0.780758616852	0.00865407215494	0.00930833227433	0.0138709921619	0.000363752767753	0.0212542555759
a20	0.118896785383	0.834917105617	0.00836169628498	0.0107997690448	0.011086488044	0.000147272892584	0.015790905892
a31	0.0756708511277	0.876715568539	0.00789390488833	0.0112991862816	0.0144091790147	0.000116284714195	0.0138950366973
a39	0.0376992457092	0.93248820618	0.00644011742278	0.0051191709272	0.0127149330049	9.13584127317e-05	0.00544695216577
a3	0.0190428022364	0.94883005206	0.00828881014093	0.0042249274424	0.0168437270016	9.14320822439e-05	0.00267826705526
a31	0.0162421350788	0.95417208402	0.00523173943031	0.00310256884747	0.0197407743339	0.000204200710748	0.00130653518509
a7	0.0181435800263	0.909072314673	0.00626052219344	0.00883671474916	0.0536396394446	0.00186545663692	0.00218175709503
a10	0.0160671716754	0.820071848224	0.00673458697781	0.0114214084831	0.140821899815	0.00247769283564	0.00240539953168
a31	0.0631620758918	0.775962026075	0.00390287023927	0.00672935289437	0.141951552272	0.00479813090188	0.00349399387723
a11	0.115163930631	0.768078728692	0.00349019144642	0.00628611746479	0.0914870497573	0.00866512363396	0.00682884115908
a18	0.18046527221	0.732758842897	0.00239126504881	0.00484081355493	0.0665503199191	0.00699543271132	0.00599806838636
a28	0.251550457403	0.702708180966	0.00190437971627	0.00292429771831	0.0341932643064	0.00384348660377	0.00287595106212
a31	0.264813702468	0.694411426989	0.00373204663876	0.00428627603944	0.0214952924355	0.00741423573459	0.00384703208737
a11	0.277193767489	0.67930064233	0.00555645244625	0.00593173667981	0.0140286274785	0.0114626967449	0.00652611649579
a13	0.295706622496	0.664964980777	0.00587952181542	0.00573600789327	0.00984208982617	0.0109670917483	0.0069037219986
a31	0.298940277499	0.518509650259	0.0291098736051	0.0304761832978	0.0320525906087	0.0603506212494	0.0305608164995
a20	0.328213105833	0.332998340086	0.0481710112017	0.0516240660993	0.0559169502029	0.104871805416	0.0782047288332
a31	0.293535075278	0.235633456695	0.0741246524006	0.0761790503664	0.0810311967343	0.120526316805	0.118970269611
a8	0.215270405093	0.172997445565	0.0998939941335	0.101993386789	0.108337372245	0.140774992268	0.16073242987
</S>	0.207915902546	0.159920947782	0.0958876670668	0.0996477833945	0.110833821122	0.140435976134	0.185357914935
