 	avete	cucinato	le	verdure	</S>
a31	0.0705309945	0.60671102	0.0208397175	0.102623795	0.1992944628
a46	0.0359722015	0.498759404267	0.0134640573	0.381795698333	0.0700086058
a20	0.0151069359333	0.166603285266	0.00986784623333	0.770999766111	0.0374221429333
a31	0.0279810970778	0.106111634665	0.0281343134111	0.812409278704	0.0253636791111
a17	0.0517340180259	0.171656081555	0.0747876194704	0.667349826235	0.034472459837
a31	0.0705317066753	0.386949643852	0.0760463821568	0.404142895412	0.0623293666123
a35	0.0693397058918	0.522717554617	0.0540910563856	0.185752398471	0.168099282204
a31	0.104843473964	0.343502698206	0.0606823521285	0.146814856157	0.344156634068
a46	0.132536717988	0.179471719402	0.0882859107095	0.158157648719	0.441548004689
a38	0.108830005996	0.147582799801	0.125610776903	0.177408062906	0.440568351563
a17	0.0878439819987	0.110409398934	0.123329898968	0.199974960969	0.478441757188
</S>	0.0668780359993	0.083723977967	0.109294484484	0.203771215485	0.536332278594
