 	ora	che	loro	non	vengono	più	</S>
a39	0.238510655	0.2811488325	0.0033300341	0.00762734465	0.024456793075	0.04263393265	0.40229238305
a20	0.492458428333	0.338154144167	0.00186541276667	0.00927668255	0.0083712344821	0.0155827118833	0.134291325722
a13	0.625591126111	0.276483764722	0.00521437918889	0.0351151385167	0.0028125051178	0.00939189452777	0.045391138579
a17	0.607749258704	0.320703041574	0.0059066615363	0.0419548216722	0.000958054518367	0.00696688170926	0.015761273358
a39	0.601604852901	0.367443693858	0.00238601653877	0.0194337437241	0.000320225203556	0.00347281180309	0.005338644301
a8	0.585741467634	0.395725581286	0.00128568761292	0.0130802892414	0.000107802486752	0.00214763053436	0.00191151433367
a31	0.555553772545	0.376543693762	0.00916299241764	0.0292674300805	0.000134619569484	0.0221381077448	0.00719937166122
a15	0.528326324182	0.379649787921	0.0115827871445	0.0321942370602	0.000209747166495	0.0389129159149	0.00912422021041
a38	0.443596008061	0.400903075974	0.00637902448683	0.0282543273867	0.000530034808832	0.0869158019716	0.0334217490601
a31	0.41259823602	0.407998391991	0.00504063496228	0.0272178417956	0.000573248533111	0.103295428657	0.0432761932534
a13	0.477855698673	0.39159429733	0.00302211025409	0.0106011875985	0.000202427697204	0.094985864219	0.0217383803178
a20	0.534211619558	0.31766871911	0.00236356645136	0.00478460726617	8.0289366068e-05	0.12604711474	0.0148440824393
a7	0.583942006519	0.28270072637	0.00211391128379	0.00291436468872	3.56605520227e-05	0.117019534913	0.0112738071464
a11	0.610056222173	0.287398955457	0.00292185542793	0.00241876926291	2.17504260076e-05	0.0863667003043	0.0108157770488
a24	0.641170494058	0.289463398486	0.00460177947598	0.00165739322097	3.52748883359e-05	0.0546169097681	0.0084547985496
a15	0.592819164686	0.301138932829	0.0111956158253	0.00374695954032	0.00194795565278	0.0391531175894	0.0499982907165
a24	0.517661121562	0.355614794276	0.0232637292751	0.00458576411344	0.00274814937093	0.0303147991965	0.0658116615722
a31	0.497586407187	0.394708114759	0.041036277425	0.00244042577115	0.00136000926364	0.0283201307322	0.0345486675241
a0	0.493962302396	0.38476441492	0.0503416901417	0.00320398609038	0.00145408024121	0.0350583795774	0.0312151788414
a18	0.451382607465	0.379534974973	0.0788386677139	0.00698898156346	0.00458034681374	0.0367249915258	0.0419494482805
a31	0.359375782488	0.379369631658	0.145918019238	0.0118406948545	0.0101100346046	0.0399928655086	0.0533930130935
a38	0.313188820829	0.369489663886	0.178826216413	0.0175832676182	0.0144828842015	0.0443284925029	0.0621006833645
a31	0.26820549361	0.355163351295	0.213482248804	0.0278686178727	0.0232617944005	0.0462723688343	0.0657461534548
a20	0.21555366787	0.339268617098	0.238995389601	0.0340793169576	0.0302449894668	0.0642777386114	0.0775803034849
a31	0.18843621929	0.328731362366	0.241089399867	0.0424095253192	0.0394237598223	0.0752513295371	0.084658416495
a35	0.154084511763	0.293210887455	0.232019823289	0.0580488757731	0.0565698866074	0.105495213179	0.100570814165
a31	0.143665659254	0.275915849152	0.22306672443	0.065680988591	0.0661564522025	0.117558224393	0.107956101388
a18	0.140076599751	0.256972976384	0.21129544481	0.0742840395303	0.0758370724008	0.125581458131	0.115952430463
a31	0.142262469917	0.236517078795	0.19473431827	0.0815556565101	0.0876597491336	0.133378326044	0.123892433488
a46	0.138635709972	0.212487172932	0.176396269423	0.0855088055034	0.0939512897112	0.153206495348	0.139814261163
a39	0.125120336657	0.165305857644	0.147026966474	0.102807245168	0.10730422657	0.187097911783	0.165337447054
a31	0.136300608886	0.171651759215	0.156742072158	0.115162028389	0.119288887523	0.155922823928	0.144931849018
</S>	0.143951179443	0.186507119607	0.167091866079	0.114476934195	0.120238946762	0.135852381964	0.131881624509
