 	è	che	stanno	ancora	svegli	</S>
a31	0.389016635	0.1306237485	0.046057423	0.174909876	0.040852476	0.218539894015
a11	0.2712547317	0.122686617967	0.0259941196667	0.479070125333	0.027729584	0.0732648728317
a7	0.0909292946	0.0468654794557	0.0126750132222	0.758239028444	0.0601212793333	0.0311699230939
a24	0.0322245821	0.0322760158186	0.00893621984073	0.820777862815	0.0873650444444	0.0184202363646
a31	0.0614578572667	0.18953315294	0.00511808151358	0.674345187605	0.0617656338148	0.00778004522153
a20	0.114561519089	0.26296068098	0.00524248630453	0.530756145868	0.0716148589383	0.0148643328405
a31	0.35359939303	0.131178588327	0.0117789604348	0.390632164623	0.0830425329794	0.0297683756135
a46	0.42830397601	0.0706120887757	0.0217493004783	0.189379784208	0.154767964326	0.135186863205
a41	0.25148904367	0.0626411709252	0.0310596051594	0.172866301403	0.280504621442	0.201439251068
a31	0.194456051223	0.0947466269751	0.0584152383865	0.182404883801	0.289378973814	0.180598230356
a33	0.113410010074	0.104756924325	0.0587611487955	0.169769491267	0.337220174605	0.216082253452
a31	0.105123473025	0.124369320108	0.0528144639318	0.143706113756	0.359785598202	0.214201044484
a0	0.107550174342	0.139417280036	0.0595973913106	0.113337904585	0.353213412734	0.226883831495
a31	0.121731144781	0.137289386679	0.0592433687702	0.100519441528	0.348598260911	0.232618377165
a20	0.127401811594	0.125283597226	0.0574437839234	0.106478273843	0.332382640304	0.251009902388
a28	0.0988844405313	0.108382854075	0.0716167289745	0.131717981281	0.318385286768	0.271012750796
a11	0.106094806844	0.122842491358	0.0942336096582	0.146271270427	0.279816648923	0.250741193599
</S>	0.097450498422	0.118631265679	0.0906326698291	0.148289755214	0.285837974461	0.2591578268
