 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.071362145	0.273749405	0.12531375	0.17052567065	0.007906272	0.1237318949	0.22741089665
a20	0.0323754103133	0.257252698	0.0884406278667	0.491083056883	0.011332132	0.0422451966445	0.0772709393233
a17	0.0108590418944	0.0895294422667	0.0309529061889	0.798302868961	0.0216277216667	0.014098624105	0.0346294091144
a31	0.00439431614147	0.0645361590222	0.0149632004296	0.85566591632	0.0349039718889	0.004743802944	0.0207926166381
a39	0.00282902381382	0.0754487320074	0.0143545841432	0.723755382107	0.162340971963	0.001775432828	0.0194958868127
a31	0.0451415340046	0.249642584669	0.0435287260477	0.424848630702	0.199229183988	0.00825330269267	0.0293560642709
a20	0.0664287540015	0.415881288223	0.0934258620159	0.181014810234	0.113060116329	0.0444820322309	0.0857071790903
a31	0.214891634001	0.325019189408	0.0909226650053	0.0841386174113	0.0883349661097	0.0691315654103	0.127561394363
a13	0.309245534667	0.219334959803	0.0720254260018	0.0520272388038	0.0939095477032	0.0889762964701	0.164481032788
a24	0.186325344889	0.173005016601	0.0809890553339	0.0465087052679	0.125776622568	0.13107524549	0.256320064263
a46	0.116232778296	0.161096548867	0.092966631778	0.0446186084226	0.112253767523	0.159013608497	0.313818098088
a31	0.209257656099	0.148716096289	0.0930637172593	0.0464887128075	0.0905117091743	0.148581762832	0.263380386029
a20	0.2466808587	0.139986588763	0.0889569224198	0.0582451442692	0.0895099263914	0.137731054277	0.238889545343
a31	0.304398779567	0.128570306254	0.0826698051399	0.0648320414231	0.0825833504638	0.122329111426	0.214616630114
a18	0.340622413189	0.118229868751	0.0901790060466	0.0800175604744	0.0949878818213	0.114665350475	0.161297951705
a20	0.205109761063	0.129681632917	0.115394778682	0.110746853491	0.12668975394	0.137411696825	0.174965563902
a31	0.251265693688	0.123806974306	0.112410852894	0.10932760783	0.122796371313	0.128092915608	0.152299581301
a11	0.266567857896	0.122491908102	0.112096717631	0.109976779277	0.119307443771	0.124826758536	0.1447325071
a31	0.301737495965	0.117918899367	0.107034272544	0.105916836426	0.112955356257	0.118072822845	0.1363643057
a28	0.314056705322	0.116639309789	0.105722407515	0.105014525475	0.110091477086	0.115661670948	0.132813895233
a41	0.197368595107	0.12918512993	0.124182915838	0.125626761825	0.133887205695	0.135544976983	0.154204425078
a8	0.148292730369	0.123732417977	0.123599215279	0.129686387275	0.166058381898	0.142726278994	0.165904595026
a33	0.11422283879	0.112302345659	0.11279325976	0.124809062425	0.211132687299	0.144097036331	0.180642748342
</S>	0.101900444395	0.10859911033	0.10747798188	0.121550296213	0.23388666365	0.142494078165	0.184091394171
