 	tutto	il	cibo	vuole	girato	</S>
a31	0.136929436	0.035921771	0.4402226985	0.071827367	0.036067097	0.27903165385
a8	0.336876976	0.0448887013333	0.460995446167	0.0485691429	0.01516623242	0.09350354271
a31	0.429263112	0.222493432778	0.241471672056	0.0444266348667	0.00744713442667	0.0548980530967
a29	0.302060890667	0.360022077593	0.246261160685	0.0442846634889	0.00500540467556	0.0423658226656
a20	0.227271711222	0.415057445864	0.316377283562	0.0240288060296	0.00205755206852	0.0152071696219
a39	0.113337174741	0.559519321955	0.302936354521	0.0167235130099	0.00111479043284	0.00636882137397
a31	0.39504678158	0.417648873318	0.17590487884	0.0076568537933	0.000870847820947	0.00287180499799
a0	0.55820427386	0.286645977106	0.143555416947	0.00570496138777	0.00305576305032	0.00283369213933
a31	0.54050399462	0.283222599035	0.144486553982	0.0125840651293	0.0119907720168	0.00721204537978
a24	0.75318972154	0.149889844678	0.062986948394	0.0124163622431	0.0134114466723	0.00810565505993
a36	0.882794273847	0.0622502578927	0.0257032875313	0.0103073576144	0.0129204445574	0.00602440728664
a11	0.928434204616	0.0290131436309	0.0144794685104	0.0101692366048	0.0136026236858	0.00430140504221
a17	0.956230761539	0.0154712465436	0.0123645438368	0.0051683346016	0.00918710339527	0.0015780935074
a31	0.950398100513	0.0111832003479	0.0161102306123	0.00789515753387	0.0135092007984	0.000904111049133
a6	0.747693853504	0.0145879442826	0.0398333738708	0.072846901178	0.0989523562661	0.026085549683
a31	0.522980951168	0.0331939017609	0.0788691099569	0.128085327059	0.175099728755	0.061771008561
a24	0.452281730389	0.044851542587	0.101166283319	0.13604728902	0.186556886252	0.079096276187
a6	0.372958983463	0.0469794968623	0.109835637773	0.155305223007	0.201712988751	0.113207648729
a31	0.329845474488	0.0673513049541	0.114991155924	0.149078867669	0.196958419584	0.14177472291
a46	0.270310854829	0.0726470069847	0.110286733641	0.152080772556	0.201046499861	0.193628074303
a39	0.212927508276	0.0901714309949	0.123178389547	0.166164724185	0.199292569954	0.208265341434
a31	0.218984429425	0.123880063665	0.143005376516	0.158943771395	0.183146156651	0.172040177145
a41	0.205201009808	0.123188447888	0.140677762172	0.157089887132	0.176587988884	0.197254885715
a8	0.190502183269	0.129009075963	0.145106850724	0.161367549044	0.174732776295	0.199281575238
</S>	0.195636651635	0.142243267981	0.152032830362	0.161282479522	0.172907378148	0.175897437619
