 	io	non	so	cosa	è	da	scrivere	</S>
a48	0.070351429	0.263774695	0.0180527386	0.0801853716	0.095819652	0.02668101725	0.24738838868	0.1977467113
a31	0.0853116743333	0.314907315	0.0601219182	0.1903554072	0.173515797333	0.0264820199167	0.08257933254	0.0667265462333
a14	0.101228708111	0.261146458333	0.125351556067	0.205209255733	0.219914632444	0.0349164213056	0.0275818464	0.0246511136778
a37	0.089660626037	0.226638979444	0.164916695356	0.142822625244	0.318044327481	0.0320184661019	0.00924345547333	0.0166548282259
a10	0.116328528679	0.265011913148	0.172128228452	0.106089908415	0.285822309827	0.0287328603673	0.00322194367111	0.0226643264086
a31	0.292887286226	0.325629617716	0.164784452817	0.0554372154717	0.117624533276	0.0198771486558	0.0039321894237	0.0198275829362
a28	0.291766743742	0.331382445905	0.217013117606	0.0572963864906	0.0609963747587	0.0150989520853	0.00543536097457	0.0210106364454
a31	0.141336194914	0.252473026302	0.190003408869	0.0581116601635	0.0611651759196	0.0966274573618	0.147891420158	0.0523916654818
a42	0.0789110669713	0.0939700411007	0.119525362623	0.124062582721	0.162037675307	0.168935212454	0.199046971053	0.0535110941606
a23	0.0756285689904	0.0430017433669	0.106043469208	0.16404217924	0.210947278436	0.239267964151	0.104023731351	0.0570450483869
a8	0.10605386633	0.044247862789	0.0999321614027	0.118392739747	0.152235809479	0.262553421384	0.098142762117	0.118441372796
</S>	0.103326133165	0.0553757013945	0.121722875701	0.120073622373	0.141712174739	0.207719860692	0.0953342935585	0.154735361398
