 	puoi	non	parlare	di	questo	con	Anna	</S>
a31	0.0425867067	0.04287851585	0.01925923165	0.0061739223	0.016841521	0.1285217115	0.3965758975	0.3471624766
a20	0.0156382776008	0.0159607100567	0.00805824681633	0.00694759243333	0.0104464129333	0.136819385833	0.6856791525	0.1204502136
a11	0.0053808131177	0.00572966009223	0.00275722117178	0.0358879481444	0.0146894362444	0.0631338540777	0.818524524167	0.0538965265333
a10	0.00201146676923	0.00245835401741	0.00115382709059	0.0606170177148	0.0198197397481	0.0367419528259	0.841386471389	0.0358111651778
a39	0.000772733983077	0.0015437851258	0.00070108832353	0.0625264759049	0.0122609215827	0.145446598942	0.75588636713	0.0208620563926
a7	0.000359875121026	0.00190120904193	0.000419876999177	0.050235967635	0.00574488392757	0.444188922981	0.487682399043	0.0094669000642
a37	0.000559086087009	0.00687963168064	0.000263915497726	0.0255144868783	0.00311025957586	0.66951590766	0.289063906348	0.00509282395473
a8	0.00780922296234	0.0152532382269	0.000600005432575	0.0129027420594	0.00212425755862	0.57296146922	0.331702932116	0.0566461539849
a18	0.0152113833208	0.0170620187423	0.000923260124192	0.00538400937647	0.00130708315287	0.362293096407	0.453351330705	0.144467804662
a46	0.0149034531069	0.0135092925808	0.00121207778806	0.00237162138216	0.00138838098429	0.201142490136	0.587341763568	0.178130881554
a31	0.0107425900356	0.0094038741936	0.00112259523935	0.00188667859405	0.00147786646143	0.224219158045	0.621935221189	0.129212010518
a18	0.00578541477853	0.0058458926312	0.000573962659783	0.00206177639802	0.00115036932048	0.244856412682	0.67376639373	0.0659597868393
a24	0.00850033135951	0.0179035784437	0.00194522635659	0.00410105969934	0.00375558360683	0.118287567561	0.792812784577	0.0526938489464
a28	0.0197708091198	0.0504015781479	0.0071980095522	0.0118774447331	0.0168721222023	0.062486099187	0.755778028192	0.0756158683155
a31	0.0209990203733	0.056525354716	0.00831368345073	0.014931102911	0.0227753810674	0.0487419080623	0.744000576064	0.0837129814385
a20	0.0284790621244	0.133970443572	0.0123793244169	0.019640165637	0.0182272700225	0.0466577686874	0.649584342021	0.0910616338128
a31	0.0656960617081	0.200366534524	0.044962369139	0.051832756879	0.0467919266742	0.0672252072291	0.40337449734	0.119750634604
a3	0.0875038625694	0.202361178175	0.070148459713	0.076839342293	0.0733822222247	0.0870240324097	0.263388559113	0.139352341535
a31	0.0969377775231	0.185942414392	0.079160756571	0.0809118190977	0.0787819907416	0.0960468588032	0.232980433038	0.149237927178
a20	0.086987341841	0.146802516464	0.0725553181903	0.0701838396992	0.0692735182472	0.0892027332677	0.252506657679	0.212488049059
a31	0.0754748066137	0.127434014155	0.118948125397	0.0760996398997	0.0994496740824	0.0759218300892	0.212635849226	0.214036041686
</S>	0.0855071483068	0.104516435077	0.181682642698	0.0967518249499	0.146554237041	0.0803218950446	0.151968779613	0.152697008843
