 	cosa	fa	Anna	il	sabato	mattina	</S>
a46	0.0636099185	0.115135975	0.07464625	0.0358185105	0.3578862555	0.00685055585	0.34605253485
a31	0.0357810438333	0.0859663694333	0.0642636966667	0.1469028835	0.534785111833	0.00423299725	0.12806791285
a6	0.0975605266111	0.0430598542444	0.128030628889	0.3065681945	0.364633556278	0.00184841173	0.0582988796167
a31	0.113796276204	0.0281777157481	0.238588006296	0.468349098167	0.127575106426	0.000698807062	0.0228150349379
a37	0.0614692227347	0.027324868916	0.262564142099	0.509370696056	0.116215117475	0.000363554072667	0.0226924177116
a31	0.0445474162449	0.0284399003053	0.412006047366	0.379655742019	0.112039825665	0.000510059537556	0.0228009997039
a17	0.015651234095	0.0132807156684	0.607843499122	0.316690154006	0.0383024439283	0.000463042659185	0.00776887270097
a31	0.0103054543783	0.0109855081228	0.626474036374	0.328343204669	0.0152026352761	0.00191797579973	0.00677116789999
a17	0.0092105096261	0.0117162213743	0.598979418791	0.363962468223	0.00685884848203	0.00255559256658	0.00671691256666
a31	0.029085785042	0.0220157447914	0.56849134293	0.323977529408	0.0259481244507	0.00667179435553	0.0238096744556
a8	0.0586227316807	0.0914530892638	0.512050820977	0.252552066469	0.0400113654836	0.00938190011851	0.0359280674852
a31	0.0844327355602	0.133085306421	0.438968086992	0.244328578823	0.0401858391612	0.0195474537062	0.0394520068284
a28	0.112476670187	0.20679734214	0.372267018997	0.198317092941	0.0413454830537	0.0261439139021	0.0426524696095
a0	0.122679630062	0.35874157738	0.316367072999	0.123773374314	0.0291391236846	0.0163989169674	0.0329002652032
a41	0.110275240021	0.489323765793	0.258692547666	0.077762956438	0.0184906751282	0.00975792188913	0.0356968680677
a39	0.0946667166737	0.588271555264	0.212260975889	0.0524936984793	0.0096837846094	0.00493404556304	0.0376892640226
a31	0.125570862225	0.535320725088	0.210965905296	0.0619537158264	0.0201706852031	0.00899645255435	0.0370216836742
a39	0.134118077408	0.531953715029	0.195817785099	0.0631483336088	0.0260632870677	0.0136165048515	0.0352823348914
a31	0.140674442469	0.510951798343	0.1719539517	0.0804064445363	0.0292360290226	0.0289287932838	0.0378486069638
a18	0.15416591749	0.477916216114	0.1637313539	0.0881617415121	0.0348403060075	0.0381209304279	0.0430635726546
a31	0.149301122497	0.460477215371	0.154230984633	0.096303770504	0.0365643616692	0.052294344476	0.0508281835515
a18	0.146747397499	0.452570925124	0.149028681544	0.0991854135013	0.0379065998897	0.0583187198253	0.0562422381838
a31	0.1381746125	0.449353128375	0.143419907181	0.1010453045	0.0383564909632	0.0672024666084	0.0624481247279
a39	0.126265524167	0.443472896125	0.138285322394	0.1037227925	0.0409316163211	0.0749070305361	0.0724148532426
a41	0.114611098056	0.448389038708	0.128567017465	0.0852992298333	0.056896573107	0.0757420768454	0.0904949794142
a8	0.122372242685	0.319147472903	0.131855779155	0.103414124611	0.0892793677023	0.104617302282	0.129313719805
a31	0.116705000895	0.228183617634	0.130475578052	0.142827208204	0.0980975992341	0.143506484094	0.140204535268
a46	0.114356002298	0.199879462545	0.125510464351	0.154771586068	0.102126243078	0.158328404698	0.145027887089
a8	0.126491816099	0.184067694182	0.132786188117	0.136189778689	0.120355041026	0.144902404899	0.15520710903
</S>	0.13376743305	0.164986982091	0.137012199058	0.139254704344	0.130612745513	0.144313727449	0.150052224515
