 	non	mi	aspetti	che	non	vengo	</S>
a31	0.070237019	0.185615465	0.13259678	0.191534129	0.184417878	0.090045511	0.1455532585
a37	0.0427755401667	0.17413119	0.158180383333	0.459356033	0.0682740016867	0.04628756	0.0509953156567
a31	0.0970262445556	0.0964760116667	0.281947084444	0.440481975	0.0237600385156	0.0303154896667	0.0299931223756
a24	0.120855343852	0.0769316955556	0.304330719815	0.438441639	0.00909248126187	0.0261747678889	0.0241733246585
a46	0.0486704657173	0.0606732478519	0.252942931605	0.584357839667	0.00351872715396	0.0389238366296	0.0109129477528
a31	0.0268673230058	0.099651580284	0.227403151535	0.360915776222	0.023746581628	0.21649133221	0.0449242549176
a1	0.0220633660019	0.108667970095	0.229694111512	0.166643498407	0.0320732864427	0.38355198407	0.0573057816392
a31	0.0140351510006	0.056564913365	0.219544561504	0.105723241136	0.0284780947142	0.444935321357	0.13071871388
a20	0.0095041330002	0.0376061187883	0.075786577168	0.043224021712	0.0615151169047	0.508752573786	0.263611434627
a41	0.0079046118334	0.0260620169294	0.0294736773893	0.0251051855707	0.0693424923016	0.591365641262	0.250746361542
a31	0.0695825284445	0.0279252019765	0.0198106177964	0.0293797855236	0.0540590787672	0.510826443754	0.288416377181
</S>	0.130638749222	0.0359680109882	0.0197267478982	0.0322351402618	0.0543376843836	0.353446491877	0.37364720859
