 	i	genitori	non	li	dimentichiamo	mai	</S>
a33	0.383438328	0.0161959585	0.01004664235	0.0910440655	0.01658860665	0.10744805235	0.3752383594
a31	0.431826016	0.0743934271667	0.02440319945	0.287978541833	0.0157056193167	0.0383418068833	0.127351399733
a8	0.251010142	0.0978365107222	0.0700514964833	0.509208937278	0.00720779120557	0.0141830661611	0.0505020752443
a31	0.338208977333	0.0519598069074	0.0858310854944	0.486694355759	0.00522317440186	0.00700440812037	0.0250782247481
a8	0.368681545778	0.117538787302	0.0583077134981	0.402493205253	0.0106156468006	0.00883114277346	0.0335320062494
a31	0.464152335259	0.148798924434	0.048969087166	0.277376558084	0.0124693691669	0.0110108895912	0.0372228269498
a46	0.468820039753	0.071853109478	0.111834866722	0.280469499028	0.00819896695563	0.0235223801971	0.0353010705166
a31	0.470961207918	0.0360567721593	0.132153780907	0.281576908009	0.0116613743185	0.0282690910657	0.0393208095055
a39	0.549030142639	0.0342916380531	0.147374578969	0.19667667767	0.0170723681062	0.0240670340219	0.0314875411685
a31	0.511921787546	0.0438819930177	0.161444188323	0.176019634557	0.0385158910354	0.028336049674	0.0398804747228
a24	0.491411262515	0.0549219836726	0.138140914774	0.095682673519	0.0530665456785	0.053717525558	0.113059093908
a15	0.410045697505	0.0612158628909	0.135592148258	0.062117925173	0.0358211232262	0.0831347335193	0.212072477969
a31	0.359561609168	0.0942301659636	0.125826236086	0.073874252391	0.0635450404087	0.0820203595064	0.200942319323
a28	0.259136143056	0.145657515321	0.141789782029	0.117320750797	0.0952100788029	0.0707641128355	0.170121606441
a31	0.225338724352	0.163099761774	0.144638970676	0.130045330266	0.104781788268	0.0640623806118	0.16803306548
a18	0.208883211451	0.162848780591	0.141763333559	0.130331823422	0.107069866089	0.0640392218706	0.185063798493
a31	0.20038625715	0.16284944353	0.138322691186	0.129376927807	0.103492928696	0.0635553132902	0.202016452831
a20	0.185127312383	0.16766317451	0.124305931729	0.122356605936	0.098135456232	0.0721494137634	0.230262104277
a11	0.173450610794	0.20193091817	0.114938768576	0.128023548645	0.085016528744	0.0767893312545	0.219850306759
a13	0.178342846931	0.234184672723	0.117708121192	0.144486919548	0.085204136248	0.0713241970848	0.16874912092
a17	0.163706465644	0.217496064241	0.118095628731	0.141502429849	0.089922315416	0.0887345590283	0.180542526973
a20	0.151581831881	0.19104188808	0.126144796244	0.139601186616	0.105566358472	0.112009783009	0.174054142324
a39	0.15079064396	0.188532592693	0.136080942081	0.147917235539	0.116058872824	0.115733841003	0.144885857441
</S>	0.15073201698	0.192311571347	0.13935149104	0.153218742769	0.118881361412	0.114450785501	0.131054023721
