 	stavo	al	telefono	e	mia	sorella	non	la	è	sta	e	dorme	</S>
a23	0.1654863	0.0025374732	0.1254754508	0.145490649	0.0833640592	0.00117377675	0.00147262555	0.00123132303	0.00592888165	0.040896988	0.039893927	0.09534113057	0.2917074243
a31	0.158543893333	0.0021407162	0.129582229267	0.1450678624	0.0836020309667	0.00133469098333	0.00525274881667	0.0212636126967	0.22874727665	0.0428017806667	0.0346073353333	0.0438108849033	0.103244990967
a7	0.103011423444	0.00322006843333	0.0646764434223	0.0499386033667	0.0318440208889	0.00555100876111	0.0143984606056	0.0292383632322	0.593413358883	0.0179756071889	0.0196268261044	0.0266479865344	0.0404578722723
a20	0.0515253734813	0.00961491847778	0.0756678024741	0.0196764559556	0.0171042006296	0.021776966587	0.0735559958685	0.0165513670774	0.666524262961	0.00757984326297	0.00874349422813	0.0132086424115	0.0184706563741
a17	0.14555277116	0.0420271704926	0.133617707491	0.0244737329852	0.0271016458765	0.0260904238623	0.0976186186228	0.0147378120258	0.423937927654	0.00597823865432	0.00948459660938	0.0182651604705	0.031114164458
a39	0.31187677372	0.0538389021642	0.202392322497	0.0587509669951	0.0465136179588	0.0118788623874	0.0449791262476	0.0101994978419	0.166793855885	0.0100625758848	0.0126305568698	0.0198506008235	0.0502322911527
a31	0.41850127124	0.0267903018547	0.215334540832	0.0739271749984	0.0413623379863	0.0040072859858	0.0151330751059	0.00513560961397	0.0572719441617	0.0274668926283	0.0412626326233	0.0167184279412	0.0570884570509
a13	0.549694323747	0.0109939233182	0.148047078944	0.0498498889995	0.0210211029954	0.00139082121527	0.0051559059753	0.00230511052799	0.0206001112539	0.0622093075428	0.0700859508744	0.0155693726471	0.043077103017
a17	0.710184927916	0.0047368387394	0.0708928013147	0.0241240958998	0.0088248926318	0.00059547007509	0.0019797248151	0.00129007453266	0.00988625621797	0.0752763918476	0.0608121946248	0.012051628549	0.0193447416723
a3	0.817689029305	0.0030719065798	0.0322295071049	0.0121028212999	0.00494586384393	0.000539883778363	0.0011941166717	0.00161990964422	0.0152401828727	0.0531657016159	0.0392876852083	0.0101367298497	0.00877671309077
a18	0.856631963102	0.00424776445993	0.0210867003683	0.0101865108666	0.00583648528131	0.000769618606121	0.0010605532739	0.00252406794807	0.0311155369576	0.0302326352053	0.0211817697361	0.0105042142832	0.00462219776359
a31	0.848797621034	0.00633391348664	0.0203487674561	0.0109013909555	0.0064297749271	0.00083752518204	0.000967770207967	0.00306830838269	0.0334604389859	0.0354679847351	0.017586026912	0.0126417280944	0.00315870705453
