 	mia	mamma	puliva	la	casa	ogni	giorno	</S>
a37	0.0083744689	0.0163587632	0.1460455244	0.3432893475	0.00694306298	0.02077812881	0.1173749083	0.340835813502
a31	0.00665245356667	0.0225362144	0.432740118133	0.344893686833	0.00276324221333	0.01008188881	0.0611455649667	0.119186789502
a21	0.0172104388556	0.0526623314667	0.650551129378	0.183575773278	0.00137292436111	0.00649111437233	0.0428161358556	0.0453201052307
a28	0.0221080052852	0.121352990489	0.670467809793	0.146941942426	0.00097099441037	0.00249916052644	0.0191072188185	0.0165518815736
a35	0.0307852290951	0.235124633496	0.623886649931	0.0877038978087	0.000945303483457	0.00128570462215	0.0124713306062	0.0077972808912
a24	0.0716251356984	0.421805251165	0.420940816644	0.0740637602696	0.000474334359819	0.000581686570717	0.00652021016873	0.0039888020304
a46	0.124848151899	0.451845843722	0.232995132215	0.177204035423	0.000240308668606	0.000270798063572	0.00850716835624	0.00408853401013
a31	0.1573765073	0.457177574574	0.142995567405	0.220333498474	0.000266326332869	0.000220910217857	0.0138664861187	0.00776308787004
a24	0.1228340611	0.402948438191	0.0793127604683	0.321173952825	0.00170961165762	0.00320923527929	0.0469284287062	0.0218834826233
a46	0.0567999405333	0.17915999323	0.0412336251561	0.360757734275	0.00806539278587	0.0541152537598	0.218730839569	0.0811371925411
a20	0.0266738496778	0.07058485691	0.0249028533854	0.372183248092	0.0130250115953	0.0839190712533	0.30282831319	0.10588277918
a31	0.0152051175593	0.0373810906367	0.0255686787951	0.641187369364	0.00930692599843	0.0459487096511	0.16897106373	0.0564310718267
a6	0.0168753318531	0.0290833832122	0.0236706075984	0.664335299788	0.00701183346614	0.0378693364504	0.14461072391	0.0765435043756
a20	0.0199042166177	0.0220139474041	0.0193411848661	0.444939326596	0.0125095624887	0.0906339894835	0.21874203797	0.171915761459
a31	0.0136338165392	0.0148559388014	0.0199146782887	0.515532422199	0.0154107318296	0.0995508574945	0.168589821323	0.152511787153
a45	0.0279348115131	0.0244333036005	0.0219507920962	0.6240574174	0.0113803906099	0.0547749254982	0.133478069108	0.101990345718
a20	0.0370596365044	0.0290090465335	0.0248933960321	0.475362322467	0.01436461087	0.0663310438327	0.177630213036	0.175349765239
a31	0.0389031495015	0.0361064145112	0.036965257344	0.449373790822	0.0311049999567	0.0811308959442	0.147180644345	0.179234841746
a46	0.0434044981672	0.0413418351704	0.0430698211147	0.461220130274	0.0341693999856	0.0619774979814	0.139928924782	0.174887857249
a31	0.0570107717224	0.0544952777235	0.0558184670382	0.373247796758	0.0483739999952	0.0735154086605	0.147388551594	0.190149692416
</S>	0.0753527558612	0.0750565438617	0.0719233855191	0.331986378379	0.0704451549976	0.0947561863303	0.122741600797	0.157737971208
