 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.0222844305	0.2426253225	0.02004661935	0.0382072395	0.1947570704	0.0086874652	0.00383027525	0.0115233256	0.10136247805	0.3566758276
a31	0.0307512831667	0.244920498167	0.0426012271167	0.250694948167	0.2443718468	0.0105798285333	0.0175700315167	0.00465251863333	0.0342865242833	0.119571327433
a28	0.0698135777222	0.110035033389	0.0434942703722	0.406418106056	0.203288768933	0.0122328387778	0.0755924988389	0.00664948007778	0.0127529808611	0.0597224309777
a31	0.0708945402407	0.0642176627963	0.0454244494574	0.482229025352	0.198220659644	0.0057081039326	0.079787717713	0.00705963132593	0.00604756388703	0.0404106188592
a29	0.0333992457469	0.0454352059321	0.0677490831525	0.556861128451	0.238829693215	0.00287587005087	0.029451782471	0.00386610960864	0.00502912816234	0.0165027348197
a39	0.0222373895823	0.0821370053107	0.0840473943842	0.515182729484	0.260478951072	0.00249747815029	0.0126137427237	0.00279353493621	0.00555203885411	0.0124597166066
a31	0.0896177195274	0.26995028177	0.0637625668947	0.382542606495	0.165417377691	0.00385128341676	0.00847460334123	0.00207976241207	0.00398324291804	0.0103205369689
a39	0.110148746842	0.462130047257	0.0414780930649	0.250364528832	0.10662176323	0.00390354035225	0.00769239101374	0.00273187290402	0.00410833180601	0.010820679423
a41	0.0406938377807	0.614411915752	0.0350501081883	0.179059999611	0.10607796441	0.00175139233075	0.00474380577125	0.00276528510134	0.004454807202	0.0109908974743
a10	0.0150929775936	0.744533138584	0.0194531245628	0.088261256537	0.117522724803	0.00100451051025	0.00444944679042	0.00174271158045	0.00266108476733	0.00527902079143
a31	0.0131705716979	0.633028332861	0.0176411795209	0.084880062179	0.201656054934	0.0116193240034	0.0200942759301	0.00234151850682	0.00324213422244	0.0123265358971
a18	0.0148497953993	0.449832364287	0.0168099901736	0.115170570726	0.263339531645	0.0213410696678	0.0503904636434	0.00672917570227	0.0168897830741	0.0446472449657
a31	0.0398820239664	0.340535074762	0.0341116023912	0.119482006909	0.222140927215	0.0370594348893	0.0652012328811	0.0238460595674	0.038778658358	0.0789629849886
a3	0.0651892056555	0.222023874921	0.0483021024637	0.0894076199697	0.143826335738	0.0494680106298	0.0589767352937	0.0407128545225	0.0984640314527	0.183629244996
a18	0.0652065812185	0.139518848307	0.0494827141546	0.0782149676566	0.105301495246	0.0521391208766	0.0626741160979	0.0537891795075	0.137819623818	0.255853361665
a31	0.0771157120728	0.137462629436	0.0705577197182	0.0896884058855	0.109127007082	0.0692749902922	0.0745603920326	0.0692152318358	0.112860627939	0.190137297222
a23	0.0713952666909	0.118513814145	0.0683376532394	0.0709626452952	0.085751612694	0.0633837960974	0.0623310933442	0.0673740092786	0.161402639313	0.230547462407
</S>	0.0564914773455	0.0851009335725	0.0509100066197	0.0511456976476	0.060797458847	0.0474829845487	0.0480538056721	0.0601624796393	0.224444404657	0.315410731203
