 	quando	è	arrivato	Giovanni	Anna	stava	e	dormiva	</S>
a20	0.15901242842	0.04626129565	0.009698188005	0.00704489375	0.00522158735	0.016538442947	0.018645625	0.535673132	0.201904453535
a8	0.05470585062	0.01857857175	0.003313696084	0.00360540438333	0.123338715683	0.00554451855899	0.0165083843333	0.706458064	0.0679468227017
a31	0.02323382374	0.00857962386333	0.00110625834352	0.00162028379444	0.169938610894	0.001848431034	0.0902380947778	0.617303988	0.0861308967339
a23	0.0117438248467	0.00362334836778	0.000371466174493	0.00097644353148	0.0687168924647	0.00061925021951	0.115570070593	0.706338329333	0.0920404034113
a31	0.0137731535489	0.00215838135593	0.000126875127764	0.000581467803827	0.0269535103049	0.00021025004877	0.082151862531	0.837971919778	0.0360726149704
a10	0.0149056847496	0.00223011768531	4.31425360547e-05	0.00109075486128	0.0106793704183	7.685305269e-05	0.0818846108437	0.871112066593	0.0179774393901
a24	0.00623097471653	0.00255034906177	1.49639106516e-05	0.00144082746709	0.0056381914061	3.698818023e-05	0.0571076702812	0.918989685531	0.0079903476967
a31	0.00368504847218	0.00163030752059	6.2532225172e-06	0.000684644101563	0.00246181791737	1.89794538433e-05	0.0347531950937	0.950237361844	0.00652238206557
a41	0.00413018199073	0.00145047940686	7.2940921724e-06	0.000249587731054	0.00133508395446	4.23748290478e-05	0.0299555700312	0.947115727281	0.0157137040219
a7	0.00329878851691	0.00133657681562	7.8291187908e-06	0.000106728645685	0.00104459062482	5.36595413493e-05	0.0270071645104	0.95074469576	0.016399929174
a5	0.0021928008923	0.00103323608521	7.96187233027e-06	4.63063725617e-05	0.00050536066494	2.44460846498e-05	0.0125628609035	0.976980298587	0.00664671409133
a37	0.00193251783077	0.00109165499507	9.46424311009e-06	3.21144708539e-05	0.000468956388313	2.02656760833e-05	0.00988014386783	0.983289312862	0.00327555406378
a31	0.0128666274436	0.00283472683169	0.000512722571703	0.000513900250285	0.000923860346104	0.000577554487361	0.0272013832893	0.832899584287	0.121669587521
a46	0.0465322448145	0.0331708582772	0.0044254687239	0.00580520148343	0.0093946944487	0.00918587149579	0.0402874777631	0.661069151429	0.190129032507
a8	0.0498733752715	0.0446614970924	0.0053004391713	0.00719834936781	0.0122933567829	0.0117252752886	0.026796689721	0.748709817143	0.0934412221023
a31	0.0547662687572	0.0337570866975	0.0108599906538	0.0119262256626	0.0137272978943	0.0140197865529	0.021549104707	0.623864165714	0.215530065301
a29	0.0917835595857	0.0786949722325	0.0224332348846	0.0257617765542	0.0307528276314	0.0336898745176	0.026695112569	0.397366305238	0.2928223351
a11	0.103189903195	0.128149714078	0.0186593359615	0.0234926945181	0.0343311012105	0.0349004628392	0.023191865523	0.492593435079	0.141491510033
a37	0.096365471065	0.126393108026	0.00795652075383	0.0112090756727	0.0206448844035	0.0167070238797	0.0154126607743	0.65072978836	0.054581498111
a31	0.111337550355	0.147351352675	0.0177698356846	0.0200996110576	0.0240148328012	0.0219172332266	0.0120641685248	0.581189429453	0.064256029137
a24	0.139019553452	0.218156100892	0.0284049768949	0.0327491420192	0.0336662836004	0.0363172757422	0.0134084295083	0.411625966484	0.0866523410457
a31	0.135570327817	0.206778195297	0.035166272965	0.0414116773397	0.0393795535335	0.0445423685807	0.0137521158361	0.309582032161	0.173817508349
a33	0.155710319272	0.258807080099	0.039761936655	0.0435665624466	0.0361531828445	0.0424527538602	0.0126414162787	0.209439917387	0.201466882783
a20	0.171435229757	0.3327706867	0.0638757772183	0.0417874151489	0.0282649536148	0.0403658199534	0.0132918930929	0.149397304129	0.158810970928
</S>	0.155961224879	0.30590489335	0.0927823736091	0.0470793690744	0.0299808098074	0.0469490314767	0.0154002315465	0.117016854565	0.188925240464
