 	i	genitori	non	è	che	li	dimentichiamo	mai	</S>
a31	0.373789341	0.0760318895	0.00459803925	0.0466720115	0.010958327	0.00601428	0.0061304103	0.1847309575	0.291074717
a18	0.372034354	0.0720581624667	0.00265273081667	0.0450048581667	0.193176352333	0.146922015	0.00351561946	0.0645960329861	0.100039867556
a24	0.204939591667	0.0314196307889	0.00236183640556	0.0314591103889	0.454563917444	0.217846013333	0.00238765021333	0.0215703123502	0.0334519538584
a31	0.180373297222	0.0678261975963	0.00496334403519	0.13078725013	0.493080605815	0.101770477444	0.00199400570111	0.0076534650854	0.0115513636495
a37	0.220378745741	0.0802433901988	0.00780960834506	0.224269053377	0.406235058605	0.045827066148	0.00111488699704	0.00699245879513	0.00712971796317
a0	0.44532730858	0.0399854043996	0.0106440144484	0.200210281126	0.255983242868	0.029452726716	0.00163359273235	0.00806912969838	0.00869427582106
a28	0.600958149527	0.0372863834665	0.0219645071495	0.188511010375	0.109280120289	0.020734985572	0.00369651194412	0.00576465419946	0.0118036699404
a18	0.553409909842	0.0594472964888	0.0434416570498	0.239100536792	0.0556759994297	0.0183444361907	0.00632933798137	0.00537090276649	0.0188799256468
a31	0.346933897947	0.0648209728296	0.0446805406833	0.235354632264	0.190362446477	0.0538519153969	0.00578237052712	0.0207392127555	0.0374740242156
a37	0.159175587316	0.0956160182765	0.0357758778944	0.178926444088	0.320191132159	0.099220031799	0.00432654284237	0.0401059595852	0.0666624380719
a20	0.098403175772	0.107367621759	0.0308270832981	0.146581221363	0.369500167386	0.140001943933	0.00382949094746	0.0380949295284	0.0653943966906
a31	0.0625509452573	0.0714426715863	0.0266084194327	0.198920413788	0.416302169129	0.134628395644	0.00827816518249	0.0335203175095	0.0477485095635
a24	0.0534833310858	0.0911521225288	0.0358808728109	0.234532384596	0.371520983043	0.103952810881	0.0109809922275	0.0381450185032	0.0603514765212
a31	0.0723524743619	0.108989769176	0.054523168937	0.222614208199	0.279346461014	0.102015921627	0.0296750569092	0.0489716688344	0.0815112968404
a20	0.0958442827873	0.090364081392	0.0610005473123	0.2713920694	0.190736390338	0.078025821209	0.0436762363031	0.0676326296115	0.101327986947
a31	0.122768437596	0.0967494737973	0.0646984101041	0.234562563133	0.169178103446	0.095419184403	0.0588611027677	0.0648928105372	0.0928699699823
a18	0.136912035865	0.107809862932	0.068585695368	0.146476601044	0.161580211149	0.130698921468	0.0786443159226	0.0598389855124	0.109453404327
a41	0.119991435288	0.095512687644	0.0545805411227	0.132425710348	0.184395530383	0.141346527156	0.0680469023075	0.0637802325041	0.139920431442
a35	0.0861891037627	0.0721877798813	0.0383476557076	0.170936166783	0.264618943461	0.136388173719	0.0475891947692	0.058032989168	0.125709977147
a24	0.0548301632542	0.0524909916271	0.0267803132359	0.203832725594	0.37514540782	0.114871382573	0.0283914825897	0.0484821053893	0.095175377049
a28	0.0428440097514	0.046232183209	0.0221119987453	0.215835198531	0.443708002607	0.105738554191	0.0199910651966	0.0389784331298	0.064560514683
a31	0.0614263285838	0.057851224403	0.0299777339151	0.179610232844	0.388718547536	0.154628558064	0.0318800820655	0.0399610457099	0.0559462492277
a11	0.0711063928613	0.0627751721343	0.0396676346384	0.159933594281	0.262350229179	0.161335714355	0.0435725940218	0.06783770857	0.131420959743
a31	0.0832090209538	0.0693362680448	0.0442971158795	0.143274029094	0.213648836393	0.167508876452	0.0507696763406	0.0743305475233	0.153625605581
a20	0.0918493669846	0.0724963760149	0.0471378606265	0.0855175383647	0.180738652131	0.179064607151	0.0556563234469	0.0930702438411	0.19446900086
</S>	0.0766515134923	0.0605764930075	0.0466325768133	0.0684555606823	0.134245596065	0.141130111075	0.0515880987234	0.130819301921	0.28990072043
