 	la	pasta	vuole	sale	</S>
a8	0.17374259	0.2953819025	0.038142676	0.16193629	0.330796549
a31	0.19085933	0.355906470833	0.0835137393333	0.252721396667	0.116999073333
a28	0.133030222333	0.205776665611	0.0912220961111	0.490427438889	0.0795435607777
a20	0.053950761311	0.101960952204	0.0378392167037	0.709772246296	0.0964768205926
a31	0.186259695304	0.203589785735	0.0158959732346	0.526039534432	0.0682150460975
a11	0.239320413435	0.329321491912	0.0143066927449	0.383500697144	0.0335507202658
a18	0.193620839478	0.349476283971	0.0242411932483	0.403589489048	0.0290721714219
a15	0.246335379826	0.319677851324	0.0347919587494	0.367854599683	0.0313401888073
a31	0.168253593609	0.207029211775	0.0533065685831	0.500681046561	0.0707295872691
a20	0.0688762178697	0.111838069592	0.0574269041944	0.619682732187	0.14217605909
a6	0.0327922266232	0.082371760864	0.0575785647315	0.657733280729	0.169524146363
a20	0.0292750265411	0.232878673621	0.0958972649105	0.518532133576	0.123416912121
a21	0.0491441675137	0.318379931207	0.100801547303	0.427399064525	0.104275297374
a20	0.0746303378379	0.293698330402	0.074409868101	0.430201541508	0.127059885791
a0	0.0959015426126	0.306673990134	0.0621585537003	0.389404533836	0.145861335264
a31	0.129160854204	0.282944496711	0.0582619722334	0.343955694612	0.185676968421
a39	0.159437251401	0.27219306557	0.0718287207445	0.255746324871	0.240794649474
a31	0.177885620467	0.240480548523	0.114261933582	0.214713851624	0.252658059825
a35	0.192776226822	0.207395759508	0.159046711194	0.203059720541	0.237721556608
</S>	0.196470443411	0.195972454754	0.168719760597	0.20000456527	0.238832728304
