 	vengono	vestiti	dai	genitori	</S>
a31	0.185650585	0.221980513	0.265642626	0.055253932	0.27147232625
a46	0.0898278243333	0.269006621	0.522827895333	0.0241858586667	0.0941517985833
a18	0.0312477391778	0.458371147	0.452037243444	0.0152909425556	0.0430529771944
a31	0.0149607931259	0.753587659	0.190485362815	0.0106380846185	0.0303281663981
a11	0.011941192042	0.705918299667	0.107690785605	0.0143675773062	0.160082174133
a31	0.0493825333473	0.673669859889	0.0599044738683	0.0153484592021	0.201694651378
a39	0.115217177782	0.711476719963	0.0380590319561	0.017267771834	0.117979250459
a31	0.148085035927	0.603160273321	0.057721210652	0.050033429278	0.141000003486
a35	0.148519665309	0.498198707774	0.068454826884	0.0833234130927	0.201503371162
a31	0.138023338436	0.431534985925	0.076744370628	0.106652271031	0.247045040387
a18	0.114187782812	0.414662418642	0.082092719876	0.120572563677	0.268484503462
a0	0.0856243242707	0.426920029547	0.0654305066253	0.119043917892	0.302981224487
a31	0.0727735514236	0.430808509849	0.0646677228751	0.121777282631	0.309972934829
a37	0.0615960104745	0.435178866616	0.0646795562917	0.124550400877	0.313995138276
a20	0.0646238914915	0.432756302205	0.0692053100972	0.129754730292	0.303659732759
a31	0.0984619484972	0.383875140735	0.0989550080324	0.143323213431	0.275384674253
a41	0.101736354832	0.372412813578	0.108055316011	0.148477051144	0.269318474751
a20	0.0908992836107	0.395596527859	0.10327163367	0.151296090381	0.25893648825
a31	0.132065914537	0.331501075953	0.138161206223	0.16717048346	0.231101356083
a20	0.154046201512	0.291478598651	0.159115352074	0.177363381153	0.217996485361
a39	0.160712017171	0.27321963955	0.167217060691	0.184796777051	0.214054531787
a46	0.17913433239	0.226733173183	0.18252432023	0.194979295684	0.216628907262
a41	0.181820760797	0.204881441061	0.18484978341	0.200074655228	0.228373389087
</S>	0.182756330398	0.195854835531	0.185567326705	0.202043772614	0.233777789543
