 	non	ha	mangiato	mai	un	rustico	</S>
a31	0.060280548	0.0297566655	0.014789675	0.01150529695	0.473141956	0.0157029151	0.39482297985
a24	0.0364130656333	0.0143600569333	0.00797051710667	0.004223301958	0.799432938667	0.0054397999139	0.132160359293
a31	0.124201282844	0.0634852480778	0.0745105451422	0.00187111446067	0.688927352889	0.0018289558152	0.0451755430407
a0	0.156065752615	0.0804359303259	0.104921566381	0.00122166239689	0.63749133763	0.000629221360733	0.0192345910136
a31	0.116772712538	0.107762407742	0.180012760127	0.000796693908963	0.577943935877	0.000417411512578	0.0162941181712
a17	0.132286792179	0.152560122581	0.368706563376	0.000737959679654	0.324280418626	0.000432744377526	0.0209954083904
a13	0.107745818726	0.14005042086	0.338179344459	0.00168917940322	0.336550556209	0.00239064449918	0.0733940501301
a31	0.123126659575	0.181740506953	0.210642668153	0.0127389696011	0.27155978007	0.0525015503331	0.14768982671
a20	0.118651583192	0.187087972318	0.150751278051	0.0338607012004	0.17980540469	0.134780603444	0.195062408903
a31	0.113757317731	0.165868507439	0.123747284684	0.0492912260668	0.15892834323	0.206054047815	0.182353266301
a23	0.10847349091	0.150854115813	0.111574054895	0.0570583786889	0.173725416077	0.237638422605	0.160676145434
a8	0.08565032197	0.125276441938	0.0940273816317	0.074250059563	0.229832805359	0.227565860868	0.163397155145
a20	0.0968212973233	0.123003987313	0.107009513877	0.098910998521	0.211482638453	0.206977050289	0.155794518382
a31	0.0972443957744	0.122325115771	0.108849097959	0.103443091507	0.212050969484	0.220156096763	0.135931226127
</S>	0.0895789178872	0.119630392886	0.101892963979	0.0971096207535	0.229958749742	0.249332813381	0.112496528063
