 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.0434339535	0.053723028	0.00900869985	0.0101212565	0.49402602	0.17491056265	0.0451844477	0.16959208535
a21	0.0306764415	0.0347940336667	0.0349149715167	0.1135586685	0.653708863333	0.0587097143117	0.0167688096333	0.0568685234848
a31	0.0288849298333	0.0268025565556	0.0466152041722	0.153327486167	0.696040787778	0.0195870045456	0.00723399227777	0.0215080346297
a21	0.0198128732778	0.0148285955185	0.0269330210574	0.0775282287223	0.840354729259	0.0065512284672	0.00422188185926	0.00976943255657
a31	0.0999586397593	0.0819333988395	0.0594365563525	0.0566414162408	0.67586676642	0.0032723973944	0.00489511158642	0.0179957258655
a13	0.246938873253	0.130588652946	0.0934377721175	0.0934398154136	0.405148928807	0.00239639469813	0.00618154519547	0.0218680243885
a35	0.332288604418	0.110310964315	0.0796267040392	0.116964705138	0.337240636269	0.00397023973271	0.00899421806516	0.0106039096628
a37	0.272982084806	0.128906684772	0.0780153446797	0.0935539083793	0.354314955423	0.0189388335776	0.0372689846884	0.0160191653209
a31	0.276504704935	0.165676724924	0.0689112175599	0.0655325191264	0.286123738474	0.0305216158592	0.0816024168961	0.025127027107
a37	0.271672658312	0.182737371641	0.04863044652	0.0304045913755	0.180320746158	0.121455517953	0.139342068965	0.025436594369
a31	0.274487016104	0.183681487214	0.0548849951733	0.0335379541252	0.117528771053	0.168106289318	0.132210640988	0.035562847123
a24	0.277462715368	0.190131669071	0.0543154127244	0.0358600057084	0.0684155126843	0.257357526439	0.0759532083293	0.0405039333743
a31	0.235950115123	0.183998013024	0.0534759869081	0.0357135769028	0.0494250235614	0.328176018813	0.0660783327764	0.0471829067914
a13	0.207464091708	0.209866551008	0.068466225636	0.0421574603009	0.0422968085205	0.289874339604	0.0734850859255	0.0663894189305
a31	0.171585870569	0.217695247003	0.090670295212	0.0548285424336	0.0447321725068	0.271474709868	0.0691112719752	0.0799018763102
a27	0.157698101856	0.163321182334	0.0961249750707	0.0626259051445	0.0506021025023	0.211325473289	0.118285178992	0.140017075437
a31	0.167796845619	0.139632167445	0.108831025024	0.0663494227148	0.0543150208341	0.15292128443	0.136305041664	0.173849198479
a35	0.18547374854	0.131666095815	0.123338958341	0.0828930795716	0.0716047569447	0.119259721477	0.121450349221	0.16431330616
</S>	0.14146302427	0.122363917907	0.117240754171	0.0884066777858	0.0809826284723	0.127615605739	0.14832031461	0.17360710308
