 	se	la	pasta	aveva	voluto	sale	lo	avevo	messo	</S>
a31	0.063728278	0.01388962285	0.0123420047	0.00215398959	0.087493037	0.2471520544	0.0785172325	0.0371440375	0.11642239	0.341157332425
a20	0.0253625124233	0.00711209418333	0.00566326536667	0.00280350535667	0.168131752333	0.3745271748	0.181354870833	0.0313509901667	0.089766837	0.113926979598
a31	0.00989278989777	0.00353072516111	0.00358716212222	0.00447854465222	0.157318635111	0.323393544933	0.229838350278	0.152846151056	0.070389496	0.0447246113727
a21	0.00529768096592	0.00192385688704	0.00441991237407	0.00595532641741	0.15105536937	0.285083988311	0.245181716759	0.201766889019	0.077382372	0.0219328857242
a31	0.014852063322	0.00227933936235	0.0398720897914	0.0197089598058	0.246163806457	0.28603046277	0.195703424253	0.124488261673	0.0623074553333	0.00859410930807
a13	0.0298468961073	0.00325994262078	0.10034694493	0.0884749332686	0.224259038819	0.208259445923	0.108690563418	0.140185723891	0.0914989531111	0.00517756213602
a31	0.0351191713691	0.00434693450693	0.134330211643	0.101888566756	0.25391522294	0.162704316974	0.0737501841393	0.134564711297	0.0948245843704	0.00455609817867
a6	0.0310393547897	0.00394872766898	0.100955799881	0.0418790419187	0.385821274313	0.242967722325	0.0460904653798	0.0928420957657	0.0511599321235	0.00329558442622
a46	0.0325159622632	0.00340147465633	0.0452309202937	0.0169979429396	0.521156084771	0.252186797442	0.0380027927933	0.0541589289219	0.0306832547078	0.00566587527541
a31	0.0375504667544	0.00384518351878	0.0326455354312	0.00714424927987	0.607522128257	0.199743192481	0.0222010332644	0.035925232974	0.0437731982359	0.0096498510918
a46	0.0296117032515	0.00316045573959	0.0302096574771	0.00379885290329	0.647146619419	0.17172174416	0.0149871184215	0.0367251993247	0.0513698860786	0.0112688220306
a11	0.0191631500838	0.00648287324653	0.0202666558257	0.0037706606111	0.617513976473	0.17789848472	0.0269381578072	0.0421900204416	0.0465020103595	0.0392740353435
a37	0.0179185550279	0.00999120541551	0.0144582502752	0.0049566107037	0.448901692158	0.260051261573	0.108715869269	0.0449119141472	0.0414239134532	0.0486707414478
a18	0.0300795560093	0.0114108316385	0.0139111397584	0.0047887156679	0.345794170719	0.319845387191	0.17941610309	0.0387482897157	0.0318661581511	0.0241396598159
a46	0.0431499860031	0.0221838817128	0.0189180865861	0.00545464542263	0.282827193573	0.29794978573	0.141270593697	0.0488639182386	0.056142184717	0.0832397249386
a31	0.035473048001	0.0266577272376	0.025058528862	0.00685615290754	0.302595921191	0.291120685243	0.098653763899	0.0518998884129	0.0600454055723	0.101638845646
a20	0.030033358667	0.0465836290792	0.0419863942873	0.0116784976358	0.335565560397	0.287748881748	0.0815915629663	0.0458240871376	0.0517390625241	0.067248903882
a35	0.0379849775557	0.0717836630264	0.0595485427624	0.0206454375453	0.283391653466	0.244124167249	0.0632303933221	0.0548825597125	0.0681285341747	0.0962800426273
a6	0.0431539005186	0.0841715293421	0.0636490609208	0.0274563635151	0.200670326489	0.179519199083	0.055366049774	0.0706231585708	0.101354604725	0.174035824209
a13	0.0524140415062	0.0978618747807	0.0689842269736	0.0377786208384	0.140909214163	0.133743493028	0.0564200779247	0.0811867561903	0.118157833575	0.21254386807
a28	0.0615836738354	0.105134614927	0.0771194806579	0.0502041036128	0.142641814721	0.147492101009	0.0669445126416	0.0781581903968	0.100005969858	0.170715539357
a31	0.0631507719451	0.102073978309	0.082079781886	0.0597275352043	0.155483344907	0.179802300336	0.0738895942139	0.0743376517989	0.084420563286	0.125034479786
a10	0.0661793366484	0.110845736103	0.095719453962	0.0613606934014	0.149061538302	0.171121085112	0.070746240738	0.0728818972663	0.0841607644287	0.117923233262
a24	0.0735089508828	0.120841745368	0.102951007987	0.0627774161338	0.118400056101	0.120269160037	0.0670126929127	0.0801518357554	0.101058480143	0.153028661087
a31	0.0817919769609	0.120755455123	0.0975339026623	0.0757435420446	0.102943582034	0.104658803346	0.0755209909709	0.0873468619185	0.104513182048	0.149191753696
</S>	0.0874276084805	0.128172587561	0.0980260013311	0.0834010660223	0.100012316017	0.101523856673	0.0807369704855	0.0889475259592	0.101079761024	0.130672361848
