 	se	vieni	a	casa	mia	ogni	sabato	compra	pane	di	portare	</S>
a31	0.0177715695	0.054104217	0.0199322625	0.0068685663	0.038195457	0.0221246195	0.029556329	0.01500767515	0.041352385	0.32389218	0.248556177	0.182638558
a24	0.0819066888333	0.0439718206667	0.0309557661667	0.00304505429833	0.055995989	0.0210296545	0.0391203136667	0.156001961717	0.070932985	0.348503366667	0.0860613031464	0.0624750943388
a31	0.0985070339444	0.0213247175556	0.0252553518889	0.00103698215444	0.176545333	0.0196025151667	0.0358866395556	0.246932853906	0.0689974916667	0.255099495556	0.0289837871619	0.0218278026851
a28	0.0632198356481	0.0113785428519	0.017419941463	0.000509835288147	0.227585665667	0.0505141107222	0.0682341588519	0.258873957969	0.0563328862222	0.227367290185	0.0100568024073	0.00850698460837
a15	0.0735906185494	0.010532883284	0.0216580374877	0.000374227879382	0.164465999889	0.0808547689074	0.107044687951	0.254739412656	0.0663095230741	0.213899928395	0.00345621560243	0.00307373274712
a28	0.0510022799498	0.0178599440947	0.0229824458292	0.000615698429794	0.264664889963	0.140155694969	0.142138070984	0.131132878552	0.0520783182914	0.175129048132	0.00116147983014	0.00107930392004
a31	0.0220219770833	0.0212452863649	0.0161854564097	0.000646698179931	0.244229873654	0.13220259799	0.116821896095	0.0516150898507	0.0371239026971	0.353100361377	0.00248171915938	0.00232519024668
a8	0.0124831751278	0.0187657381216	0.00944906860323	0.000449322196644	0.104567597551	0.0624918376633	0.0450877227983	0.0279826762836	0.0392858822324	0.654834687126	0.0155894273865	0.00901288008223
a31	0.0299994144759	0.0579306490405	0.0114615812011	0.00106282636555	0.0666649718503	0.0531321205544	0.0381629192661	0.0427586224279	0.0388910074108	0.583961015709	0.0415155254622	0.0344593363607
a33	0.042825935492	0.100943691013	0.0242089934004	0.00277080245518	0.0830070672834	0.0852474195181	0.0559332130887	0.0565240861426	0.0382725158036	0.36307231857	0.0740009564874	0.0731929867869
a20	0.0275369078307	0.108923819671	0.0503706644668	0.00371120571839	0.140911182428	0.151560156506	0.0645602960296	0.0455593450475	0.0270929092679	0.245912929523	0.0666479438291	0.067212606929
a14	0.0221916499436	0.108970484557	0.0762213781556	0.00408595873946	0.135337724143	0.156122098835	0.0577469860099	0.0417609953492	0.020696629756	0.318189753174	0.028779970043	0.0298963491763
a31	0.0355177293145	0.134901651519	0.0822465727185	0.00728979584649	0.111107474714	0.141847052945	0.0863562210033	0.0642825797831	0.020603431252	0.284458937725	0.0152857191143	0.0161028425921
a17	0.0392685394382	0.172799317173	0.0926058942395	0.0089210124155	0.151362838238	0.187152147648	0.108477820334	0.0680992599277	0.019390067084	0.126524402575	0.0120014135048	0.013397304864
a20	0.0241847368127	0.218948029058	0.157132984747	0.0079806589385	0.165444949413	0.210903455883	0.0779935581113	0.0372241726426	0.0117305891613	0.0706838391917	0.00748246056827	0.010290600288
a31	0.0320239389376	0.233288369686	0.170490038249	0.0241447556462	0.128576309804	0.178768661961	0.101783354037	0.0534634922142	0.0145761668538	0.0432559800639	0.00895539412276	0.0106735484293
a8	0.0393369993125	0.220076713229	0.137940109416	0.0309384525487	0.121961636601	0.183764743987	0.129743214679	0.0659042950714	0.0161625167846	0.030658755688	0.0111944653743	0.0123181101431
a24	0.0245394891042	0.25289558441	0.146069363139	0.0200453531829	0.130963378867	0.206971734662	0.10982952156	0.0498181003571	0.0145390110949	0.0233868535627	0.0084466424581	0.012494997381
a28	0.0151250657014	0.293392764803	0.147727617713	0.0168395953943	0.113549916289	0.186428651554	0.104151187187	0.068002091119	0.0192288116983	0.0150037991876	0.00662156748603	0.0139289187937
a20	0.0139871142338	0.316966888268	0.146420815904	0.0151169314648	0.105382048763	0.170983310518	0.101206932396	0.0743654317063	0.0190449058994	0.0119238307292	0.00660988139534	0.0179918795979
a31	0.0132918170779	0.255052896089	0.125706445301	0.0222359691549	0.118753549588	0.195200663506	0.133999027465	0.0794660052354	0.0201873096331	0.00990504340973	0.00736817503178	0.018833056866
a46	0.0142355196926	0.227946495363	0.121535251767	0.0262392657183	0.114195633196	0.198249387835	0.146751659155	0.0798236484118	0.018795539211	0.0170856583032	0.0113251620106	0.0238167102887
a18	0.0136722188975	0.222833208454	0.132225940589	0.0246580979061	0.110680147732	0.184306022612	0.131383056385	0.0818773594706	0.0285325514037	0.0206889381011	0.0154288233369	0.0337135560962
</S>	0.0108412884487	0.176258439227	0.124552965294	0.0262223189531	0.119915313866	0.191191851306	0.139413458193	0.100849269735	0.0424735607019	0.0154255995505	0.0160478741685	0.0368079855481
