 	se	vieni	ogni	sabato	ti	compro	il	pane	</S>
a31	0.0668737615	0.068248057	0.01519197125	0.053123836	0.32119062065	0.0380223115	0.038193996	0.0882411495	0.31091435075
a29	0.0856070318333	0.068536671	0.00912511839667	0.0482945044533	0.61102869355	0.0202182670667	0.0179955164333	0.0344464196267	0.104747813755
a31	0.117188298611	0.054191339	0.0555231139456	0.203359259271	0.504438395517	0.00845634752223	0.00895195824443	0.0126266958022	0.035264599957
a20	0.124056059537	0.0515203903333	0.0712425224152	0.25956209809	0.462433899506	0.00634543177408	0.00705023101481	0.00544993822073	0.012339436819
a31	0.151335673179	0.176531584111	0.0403028632384	0.162381154363	0.443141723835	0.00513199418469	0.0063495912716	0.00439476556024	0.0104306747397
a28	0.235874804393	0.30512105137	0.0338763090795	0.215360314788	0.166620332612	0.00220106272156	0.0196708717572	0.00597846052008	0.0152967772466
a3	0.286279661464	0.285856787123	0.0261557976932	0.177844876263	0.095180118204	0.0140360183072	0.0848252652524	0.0128968181734	0.0169246380822
a35	0.242312063821	0.211994019041	0.0229396308977	0.0833539907543	0.097333816068	0.0744337027691	0.171636645084	0.0679680710578	0.0280280440274
a31	0.21170682794	0.210465236347	0.0605229339659	0.0652438842514	0.0839281300227	0.0847128662564	0.140442586695	0.0863219676859	0.0566555526758
a20	0.21647636598	0.253891582116	0.0889415329886	0.0627025947505	0.0659957230076	0.0420908740855	0.0638146038983	0.081673456562	0.124413258892
a31	0.174178405327	0.304740924039	0.127991472663	0.0484981072502	0.0583306856692	0.0298083116952	0.0373642355328	0.0769412101873	0.142146616297
a28	0.154482405109	0.316275011346	0.151323050888	0.0452957680834	0.0532220265564	0.0310250518984	0.0249811357443	0.0576497197291	0.165745828766
a13	0.132469361703	0.214425247115	0.104611661629	0.0445362260278	0.0732105971855	0.0466546402995	0.0331592882481	0.0817989449097	0.269134042922
a41	0.0902648625677	0.139563395705	0.0817888718763	0.0541782370093	0.0834457340618	0.0560443820998	0.0447421917494	0.104695669637	0.345276630974
a28	0.0664746461892	0.101596938568	0.0831291806254	0.0895887673364	0.0987664230206	0.0631711073666	0.0538277395831	0.107023497879	0.336421680325
a31	0.0884882520631	0.130036209523	0.100523338542	0.102482595779	0.12128279434	0.0769029057889	0.054995147861	0.0884379659597	0.236850786775
a20	0.090625255021	0.124698903174	0.0813751611807	0.066253649593	0.0961786941133	0.0657015635963	0.064410949287	0.142894331987	0.267861505592
a31	0.177831396007	0.132000757725	0.0791720470602	0.0451606598643	0.0541145283711	0.0419589228654	0.0618195600957	0.151293680662	0.256648466197
a24	0.206553252669	0.142881557575	0.0858614590201	0.0432537796214	0.051989462457	0.0417269582885	0.0500560883652	0.115596403554	0.262081059732
a46	0.0985854608897	0.0869723061917	0.0607578030067	0.0435285072071	0.055871183819	0.0463925200962	0.0570660061217	0.144094504518	0.406731733244
</S>	0.0742087944448	0.0698087860959	0.0548460615034	0.0456707436036	0.0538011934095	0.0478052350481	0.0618827130608	0.150776747259	0.441199736622
