 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.157050682	0.10640229	0.0111513445	0.009552147	0.00948525585	0.037660968225	0.2742944565	0.24558661	0.1488162774
a8	0.0567664416667	0.0506386133333	0.00412196647167	0.00661942753333	0.176405706183	0.0126447507032	0.288880428833	0.352268243333	0.0516544404
a31	0.0299517238889	0.0182566823111	0.00137824827652	0.00485297166111	0.230467701728	0.00421719437763	0.305678352944	0.377669341111	0.0275277581333
a10	0.0227675602963	0.0106811549704	0.000461792215807	0.0034405719037	0.086270398576	0.00141876672254	0.306141125315	0.54756118037	0.0212574017111
a39	0.0112805028988	0.0106467959901	0.000160799971602	0.00544037970123	0.0427454055253	0.00057100567918	0.382342136105	0.52226918679	0.024543716237
a31	0.00899592476627	0.0073934598967	5.98833442007e-05	0.00453560667808	0.0197194501184	0.00028045497206	0.397960844368	0.53635528893	0.0246990457457
a20	0.0103546798221	0.00603345706557	2.60990664002e-05	0.00165208961369	0.00806744631613	0.000143589726353	0.146616636289	0.81351372631	0.0135922825819
a31	0.0101063838407	0.00590869588852	2.89720604667e-05	0.000733668794563	0.00435974021538	0.000197947688784	0.150627554596	0.77358677877	0.0544502828606
a8	0.0164991799469	0.0116977689628	0.000160839936822	0.000705718611521	0.00279139171513	0.00172403917959	0.228260944865	0.661711246257	0.0764488942869
a31	0.019844550649	0.0142836089876	0.000393385865607	0.00100051740384	0.00239680780504	0.00274109482653	0.245395674955	0.631965032086	0.0819793247623
a17	0.018932370883	0.0164212206625	0.00130419960854	0.00219828496795	0.00283883990168	0.00536807070884	0.231627491652	0.635230994029	0.0860785149208
a37	0.0154333702943	0.0181372792208	0.00153330037951	0.00250005832265	0.00304530613389	0.00689285773628	0.200856817217	0.696992311343	0.0546087033069
a23	0.0320015500981	0.0247330450736	0.000780995486503	0.00157015177422	0.0022227925113	0.00516392817876	0.169202309072	0.731876603781	0.0324486411023
a31	0.052167103366	0.0340840916912	0.00272719717883	0.00375317492474	0.0042008427371	0.00676372732625	0.143380966357	0.653449174594	0.0994737453674
a42	0.0556033177887	0.0597537265637	0.00520130272628	0.00870299197491	0.00815916357903	0.0204961072754	0.178310242119	0.535467111531	0.128306091456
a31	0.0760541112629	0.0728755035212	0.00986801857543	0.0147065199916	0.0128662198597	0.0299189344251	0.16222846804	0.44618866051	0.175293606819
a20	0.0852217377543	0.0925122078404	0.0209326411918	0.0231200623305	0.0178419692866	0.0415338341417	0.123264823347	0.388881356837	0.20669136894
a31	0.110935001251	0.107093077613	0.0332711253973	0.0331163511102	0.0239175314289	0.0537909673806	0.102288536116	0.327609188946	0.20797819298
a17	0.128467150417	0.117825607538	0.0619263617991	0.0398472807034	0.027322097143	0.0542186284602	0.075683570372	0.262589086315	0.232120174327
a31	0.138279250139	0.124395015846	0.0760025872664	0.0443239199011	0.0291582307143	0.0571931738201	0.065086631124	0.225662402105	0.239898784776
a20	0.13793926338	0.126353858615	0.0817766624221	0.044977610967	0.0292929865714	0.0592632576067	0.0622485680413	0.208481080702	0.249666754925
a31	0.147638947793	0.129961206205	0.089764117474	0.0451753183223	0.0278423121905	0.0589047368689	0.0614064080138	0.186900000234	0.252406984975
a46	0.145111419264	0.121366202068	0.101860892491	0.0434232951074	0.0273485503968	0.0551218539563	0.0601918646713	0.175347816745	0.270228108325
a8	0.114446273088	0.136328284023	0.114612554164	0.0414458363691	0.0265295417989	0.0561821373188	0.0648816282238	0.190224882248	0.255348869442
a31	0.109089027696	0.127630951341	0.138587518055	0.0448686494564	0.0314016695996	0.0569859947729	0.0596251114079	0.167058030749	0.264753066481
a18	0.104332134565	0.130014790447	0.154243792685	0.0471526691521	0.0337003101999	0.0583641372576	0.058236065136	0.15689345025	0.25706268216
a31	0.110586490188	0.139588570149	0.141116374228	0.0469713590507	0.0301334770666	0.0607880847525	0.0521236060453	0.158503150083	0.26018892072
a20	0.0889564710627	0.126124016716	0.131955651409	0.0408023373502	0.0276322600222	0.0559644429175	0.0680778936818	0.186444903361	0.274042053573
a31	0.0857124326876	0.102552550905	0.126139577136	0.0339570534501	0.0251078100074	0.0457877933058	0.0731483295606	0.175672974454	0.331921501191
</S>	0.102661203344	0.0892098784525	0.130793653568	0.032289280725	0.0238151960037	0.0392171216529	0.0616899172803	0.135806072227	0.384517690596
