 	io	non	ho	scritto	mai	una	lettera	al	mio	fratello	</S>
a23	0.1848553635	0.0238121375	0.0127956998	0.01327872235	0.019114835	0.2214947645	0.048888204	0.036543284	0.225945499	0.07881154	0.1344599735
a31	0.1776820206	0.0243849928333	0.0114052324	0.0165310121167	0.0121108827667	0.532275688167	0.0403208723333	0.0245531487333	0.0806473598233	0.0336879816667	0.0464008265
a20	0.0939844863	0.0167122522778	0.0101456939333	0.0114318871056	0.00652460482223	0.493369338556	0.0274524901111	0.0845157523111	0.0375760394311	0.197985528889	0.0203019325
a31	0.0870741754333	0.0241358224259	0.0685560749778	0.0173062054352	0.00325478000741	0.203891487019	0.042567771037	0.105556998437	0.0276812951437	0.395446876296	0.0245285038333
a7	0.0587233724778	0.0392138208086	0.247380191659	0.0385536404784	0.00697832576914	0.152876604006	0.0414633390123	0.0424813111457	0.0173285060479	0.300381992099	0.0546188802778
a31	0.160998254826	0.0583550172695	0.316111353886	0.0393359601595	0.0118155777564	0.142676808002	0.0230441270041	0.0220469097152	0.0215825683493	0.145871059366	0.0581623614259
a24	0.189619064375	0.0616141330898	0.358961841295	0.0345575900532	0.0109138039188	0.103090647334	0.022771081668	0.0097019672184	0.0227235691164	0.0877224807887	0.098323795142
a37	0.0891769575583	0.0378359472633	0.312943354432	0.0281895063511	0.00869116080627	0.0553801404447	0.0410305312227	0.0198532900528	0.0662789640388	0.230245209263	0.110374933381
a31	0.204252699186	0.0201630023211	0.124937418811	0.013488297117	0.00783094526876	0.130128756815	0.0402509841742	0.0244227813509	0.0970709846796	0.277848054754	0.0596060667937
a11	0.281008876395	0.015549261207	0.069037106937	0.0111939123723	0.00942496225625	0.271519898938	0.0198657728247	0.016044496117	0.10464636156	0.154790493251	0.0469188319312
a31	0.279901678798	0.0208619675023	0.067998582979	0.0260666754574	0.0232850530854	0.249433972979	0.0142646402749	0.0131775071723	0.10406787552	0.10883683775	0.0921052063104
a3	0.243073709599	0.0319243258341	0.125370094326	0.0846544398191	0.0681888060285	0.14950949766	0.011474055425	0.00973417385743	0.0758130701733	0.0615878085833	0.13867000877
a27	0.126953869866	0.0575189229447	0.185866701442	0.139432326606	0.101971848676	0.105187970553	0.014387375475	0.0133075002858	0.0638191467244	0.0535607255278	0.137993622923
a20	0.0817133589553	0.0960157409816	0.161648251814	0.118812245535	0.0855566272253	0.109546498184	0.0306347634917	0.0220932837619	0.0566843122415	0.0665805185093	0.170714410974
a31	0.0633996573184	0.0955405969939	0.177482401938	0.152634468512	0.109454960075	0.104939314395	0.0342615288306	0.0233572845873	0.0438445104138	0.0553369271698	0.139748314325
a20	0.0691183577728	0.096591098998	0.182851617313	0.157202754504	0.109065277692	0.057141029465	0.0229923646102	0.0192769935291	0.0538104598046	0.0882938400566	0.143656152108
a11	0.0757779312576	0.105571292999	0.113439135771	0.0857314265013	0.064898633564	0.0942450394883	0.0350497805367	0.0304333341764	0.0738051486015	0.126177315352	0.194870940703
a13	0.0716391524192	0.120316207666	0.092454655257	0.0688671708338	0.0589347845213	0.177467706496	0.0604683451789	0.0432345233921	0.0640801325338	0.0920587371173	0.150478586901
a28	0.0860460474731	0.158905919222	0.0986348517523	0.0609626712779	0.0521328781738	0.192157985499	0.065908233393	0.043447130464	0.0563112351779	0.0718468390391	0.1136462003
a31	0.0959184211577	0.192168726407	0.117089223917	0.0685056640926	0.0563879693913	0.1451792135	0.0597683577977	0.045505947488	0.0523943823926	0.0666788163464	0.100403264767
a39	0.0800283303859	0.162967932136	0.103553541306	0.0653423326975	0.0551202771304	0.0913030271667	0.0523487882659	0.0453540171627	0.0574276881309	0.102893838782	0.183660201589
a31	0.0667794747953	0.137489637379	0.124374090435	0.0907574975658	0.0699268550435	0.0669178233889	0.042664259422	0.0391555870542	0.0524446600436	0.107307000927	0.20218310953
a8	0.0564613562651	0.119588507793	0.124993642812	0.0946932025219	0.0704946756812	0.048782464463	0.0346399431407	0.0337576050181	0.0582890940145	0.137668928309	0.22063057551
</S>	0.0468448751325	0.0812964768965	0.079201235406	0.0601658062609	0.0471612408406	0.0357498922315	0.0290280000704	0.0298453815091	0.0731828620072	0.202617374154	0.314906817755
