 	Marìa	però	sta	ora	sta	seduta	nel	giardino	e	non	può	rispondere	al	telefono	non	può	parlare	al	telefono	</S>
a46	0.116879379542	0.140935333118	0.0164302928455	0.0264644142	0.00412008609	0.003076048666	0.01101179684	0.035551193138	0.015526971792	0.018585195024	0.0238839449345	0.06112056258	0.02178652016	0.0841129854	0.0361334412	0.02588795316	0.0774388752	0.0571433662	0.05842798957	0.165483645324
a31	0.0050234958788	0.00620868364376	0.133058398952	0.05552855674	0.023791662	0.119122678416	0.0387924412	0.0389857796	0.05828619284	0.04808828832	0.019526900034	0.1331101814	0.08781909227	0.08719712454	0.08813710052	0.0022713256312	0.020642880694	0.00444702366312	0.009717626234	0.020244604337
a20	0.0040415115198	0.144126708208	0.0376292743388	0.13014449112	0.0827407465	0.177265632374	0.0087962002	0.0537980739	0.030799367352	0.0343398637064	0.00046324997212	0.05197224752	0.0190665708232	0.116730353114	0.0296725334786	0.00340163385356	0.023039275872	0.015227635459	0.01768186272	0.019062769048
a11	0.015278036417	0.0293972259986	0.023854013207	0.03932346244	0.00849584166	0.061001321536	0.0060680263	0.02215193228	0.05670409604	0.06112476988	0.001064478226	0.10992348556	0.01696132744	0.3707360644	0.03895699766	0.005670989212	0.048091895422	0.016649340928	0.01068280196	0.057863883738
a29	0.026264323019	0.0174801350524	0.0431360100393	0.134096722	0.05513132214	0.08480669152	0.0278551008	0.03793015763	0.0421329234	0.0438555692	0.005873980443	0.0758523174	0.02531650786	0.183936141	0.10110913534	0.003515453046	0.046925065694	0.01294569322	0.01685281852	0.014983942342
a31	0.01326582376	0.00897989174832	0.02468318971	0.1523530386	0.0758799273	0.08919790424	0.02777236856	0.02230761475	0.034680542	0.0309377512	0.006808966189	0.08092168796	0.0382882094	0.232841562	0.0624877066	0.00241052014	0.04900750826	0.01114295452	0.01596845304	0.0200644108897
a0	0.054954660248	0.00222781620515	0.00643803418474	0.02976921386	0.012631939392	0.065348554414	0.00529019496	0.008316584118	0.0173082316	0.01763324588	0.0021771514192	0.0397798238	0.0397544184	0.418638048	0.0983568362	0.003457674766	0.078197464026	0.0334363011154	0.04011497127	0.026168847624
a39	0.0034714693228	0.0050937292876	0.0116698450003	0.03017798054	0.01300211606	0.113204724446	0.00911843414	0.0088642249	0.0322265788	0.020506822	0.003765137356	0.077829564	0.1294951618	0.215326582	0.152197386	0.00616067102	0.09812413395	0.0136873703148	0.02263048934	0.0334476224113
a31	0.010455331418	0.0129221980363	0.0210359769797	0.0839322436	0.05133996622	0.04096501528	0.02498024272	0.046102355196	0.0635290726	0.0478907246	0.026207752095	0.08925186722	0.07646487454	0.18558503	0.0613920456	0.01109428421	0.076962803724	0.02706774406	0.02879041646	0.0140300365014
a37	0.03868413083	0.00886209399432	0.0356653300034	0.04537114928	0.02700882288	0.025129482588	0.0115072652	0.0194069351204	0.0420469451	0.0313259067	0.0039093253184	0.05052131918	0.0635730374	0.13662866	0.1532592558	0.0058440445	0.12353048324	0.049697829844	0.09553769624	0.03249030763
a31	0.01217678321	0.0078865587741	0.0459481852992	0.06896776944	0.0135768888	0.02659839054	0.02531520116	0.013963529465	0.0232471918	0.0135215019	0.0098699712801	0.07729638024	0.1773353906	0.100287722	0.1820661158	0.0116338036	0.1248088406	0.02359666834	0.02868605682	0.013217050344
a20	0.0601441840232	0.014101193802	0.0754044250775	0.04227599648	0.024884183552	0.018870490308	0.01170479144	0.0597984046046	0.01672277594	0.02143623414	0.0034367868361	0.08243008902	0.029431923	0.2092863494	0.0435990984	0.00550968574	0.14640092296	0.04099820532	0.0641177664	0.02944649236
a17	0.0341338684324	0.0085714501384	0.0229321571011	0.01743273024	0.00962581306	0.03649467178	0.023756593138	0.0329638150938	0.0200105646	0.02025685792	0.00454922623394	0.1014258908	0.14762579052	0.1760128456	0.1136726784	0.01791310826	0.11402206626	0.02584414982	0.03710242166	0.03565329276
a28	0.045383316728	0.019789416243	0.033448954059	0.0223659308	0.012693696112	0.02237618952	0.02646332605	0.0296395918206	0.0431840706	0.04436214458	0.00582372179066	0.0375476018	0.1007845986	0.102388343	0.182221587	0.02623734728	0.1287035478	0.0331754229	0.0551818637	0.02822932972
a31	0.090299470316	0.02218174011	0.0392397892235	0.03252309496	0.012318136966	0.016319002504	0.03541277538	0.0142812953008	0.03428714168	0.0263435246	0.00223133890048	0.0492637676	0.1047804822	0.0885948303	0.1903661974	0.01594481836	0.071657418044	0.05686020875	0.070926208026	0.026168772312
a16	0.122927705082	0.0146979788754	0.0294752395144	0.023244234	0.008775391486	0.0091214399	0.017651417504	0.023131759403	0.02320937294	0.04098176118	0.0047210339946	0.04526250078	0.055509676	0.121305739	0.0571761576	0.01234761302	0.10791998816	0.0738319942	0.1855831538	0.0231258472
a8	0.019014413904	0.004872896142	0.0121499054451	0.01429958504	0.01014471032	0.01516987276	0.039478035776	0.0335377314774	0.02537541974	0.023292306	0.00682587683036	0.1106299264	0.21692980842	0.0927372438	0.060708036	0.0293398401132	0.07414945868	0.09877311442	0.06442196126	0.0481498666
