 	quando	è	arrivato	Giovanni	Anna	stava	ancora	cucinando	</S>
a31	0.256367903596	0.0505609677	0.022607329994	0.0649870048	0.1684743266	0.03073578338	0.07908364152	0.147868703	0.179314387
a8	0.0101348536614	0.0108101434572	0.0012142337688	0.0230980013	0.50022289254	0.02523508167	0.30839832523	0.116168721341	0.00471776892
a31	0.0146736217988	0.0749148942908	0.013578461419	0.08489765988	0.387074928	0.153874112107	0.0772936134	0.152589985014	0.041102731056
a10	0.0151839742262	0.0096627735346	0.00196359784378	0.026384989374	0.3211529738	0.161843558725	0.2105316456	0.168521439895	0.08475501121
a39	0.0802613456744	0.09973406048	0.0064183287456	0.08155902444	0.273586901	0.051292833625	0.0705269826	0.233709688134	0.102910800495
a31	0.0810404223124	0.069753588872	0.0052648295742	0.0647854064	0.3419213316	0.05566231933	0.2514567988	0.0829386472	0.0471766573274
a20	0.068090746366	0.02432885181	0.0090195919306	0.0572618898266	0.301302066366	0.0729592729134	0.1258220302	0.2524193032	0.08879627746
a31	0.109889474844	0.0315878974	0.011152246493	0.052020896766	0.2329726254	0.031735526518	0.1930396297	0.2692285674	0.0683731219
a8	0.03925344704	0.0100581794	0.006021286804	0.060223698388	0.346647905466	0.056748248482	0.2140739476	0.17458468636	0.09238863956
a31	0.0825577182828	0.02228689944	0.01019455984	0.06634644902	0.28933917352	0.040822134764	0.2258038174	0.18406077852	0.0785884562
a17	0.02013376228	0.00922803408	0.006241610512	0.0655871627	0.32161738882	0.039617575008	0.2780769004	0.1966066284	0.06289097646
a37	0.0769549156132	0.02035941056	0.0133304913	0.0752221478	0.28392211436	0.034773562534	0.2464479832	0.19091152772	0.05807783114
a23	0.02646854454	0.01265569888	0.039435068746	0.0885913112	0.22636292414	0.020691096214	0.2949918814	0.2066559134	0.08414756748
a31	0.04692120262	0.01714057112	0.01634425081	0.1255341734	0.24379802814	0.021701935326	0.2116153282	0.2201090444	0.09683546742
a42	0.0446823866	0.0258648698	0.01457694914	0.080394352	0.2235997384	0.015670279734	0.2568412132	0.189974078	0.14839615664
a31	0.07966774298	0.04446696851	0.02820426332	0.16522188	0.2944420874	0.04840451455	0.1501230182	0.14852927426	0.04094027054
a20	0.089137795	0.05299373548	0.03655206285	0.129536634	0.2282504906	0.021020930598	0.1182029406	0.1476955062	0.1766099095
a31	0.097539002	0.06236189854	0.045270553	0.1663398814	0.236481929	0.058067738564	0.0920818678	0.149637534	0.0922195908
a17	0.137981399	0.08233798746	0.05228762906	0.1122857496	0.2245179262	0.0322402178	0.0843065118	0.116778538	0.1572639933
a31	0.10135659328	0.0733824046	0.0640711018	0.1185583864	0.2584438628	0.075667105924	0.075599523	0.119323058	0.11359795314
a20	0.152708322	0.1059957564	0.06596421932	0.0906714742	0.2104212762	0.039628087144	0.0634613522	0.101226392	0.16992313626
a31	0.1115425698	0.0753046058	0.0669625676	0.1459789642	0.1966416968	0.06654408912	0.073919599	0.126098076	0.1370078428
a46	0.1819260152	0.122911812	0.0724994942	0.077601773	0.177540823	0.042224259466	0.0575014626	0.0902828476	0.1775115121
a8	0.093402568	0.0703067328	0.0742579468	0.1039261532	0.2274704998	0.075428762068	0.0741960276	0.1259048912	0.155106407
a31	0.110325459	0.1216908416	0.1003252282	0.120179594	0.1645745204	0.05608799338	0.0616929014	0.1078728342	0.1572506676
a18	0.195451318	0.1480380088	0.1050967104	0.0668616006	0.1263062922	0.04533648694	0.064837151	0.0962757726	0.15179669714
a31	0.1074791852	0.1091583228	0.0800606624	0.1314285288	0.1688932752	0.05934843356	0.0678968194	0.126659482	0.1490752648
a20	0.2432520812	0.1485744186	0.0931767166	0.0673750408	0.0986382032	0.04570552364	0.0554868437	0.0980756652	0.1497154888
a31	0.0978332718	0.086032992	0.068128906	0.1264968758	0.1753758476	0.06000937712	0.0833222944	0.1518233644	0.1509771028
</S>	0.2708240048	0.1276913272	0.0935300174	0.0583142274	0.0818610392	0.040055567504	0.0530613886	0.0869103056	0.1877521228
