 	i	bambini	piccoli	a	volte	si	vestono	pure	da	soli	</S>
a20	0.0268097466	0.009500939647	0.016541503926	0.015130736264	0.0267429353	0.07057779972	0.07065063838	0.1862918034	0.2251181248	0.1503505242	0.2022852462
a31	0.049129728248	0.039032664714	0.085266029334	0.04157364313	0.1520317894	0.04925456174	0.24072837068	0.2397000274	0.055069651584	0.04321168064	0.005001832529
a46	0.006111943366	0.19429691598	0.0188874033752	0.011537162182	0.2232241024	0.03416033938	0.1263023066	0.174118084362	0.098406538114	0.0981387712746	0.0148164055513
a20	0.007075623608	0.150793491581	0.120227268425	0.05892078786	0.088922998394	0.038940920016	0.14609197288	0.2438191326	0.025841684322	0.09409683834	0.0252692923672
a31	0.01151368021	0.0758553154005	0.11243408175	0.255100070906	0.0402573706	0.0348628514	0.093639197596	0.2023435478	0.03835778412	0.11575839424	0.019877683026
a29	0.024319669961	0.0254632841168	0.0354343062806	0.07608946118	0.054060518	0.054228114066	0.14732355872	0.375552626	0.07798634674	0.111086392	0.01845572444
a31	0.103353684374	0.0209828186569	0.04744156936	0.09805283372	0.0416012546	0.07650774368	0.103193400891	0.2587500214	0.08622991352	0.14929358812	0.01459316318
a37	0.07344846448	0.095081587715	0.02000097838	0.108741061	0.0915642848	0.05462576698	0.072015801534	0.1693356126	0.1191788231	0.15746554506	0.038542101212
a31	0.05708880978	0.019723896713	0.037088515394	0.20185416013	0.0651958701	0.0456400752	0.0676244431304	0.1716179508	0.12325815833	0.19842539796	0.012482743588
a41	0.051757896682	0.127392467217	0.05902372196	0.03241488272	0.0514170208	0.02206762208	0.058189822098	0.132698126	0.1740189513	0.2497036378	0.0413158278
a8	0.03760491539	0.0124379846103	0.04304305694	0.05177969844	0.13126041174	0.08488801688	0.0447237083888	0.1077076336	0.164074680612	0.30125308368	0.02122680727
a31	0.06427104814	0.037392008328	0.04313524568	0.06008549974	0.13209214162	0.06646793554	0.090877605042	0.0914860056	0.09199523374	0.2922456308	0.029951637612
a20	0.043750973736	0.0425694723812	0.0767774464	0.075781816	0.05663516368	0.0402936935	0.075309276336	0.1686048736	0.14194771056	0.2119725816	0.0663569796
a0	0.05171905138	0.0217304176521	0.0640863166	0.04613626176	0.14799580772	0.09332454592	0.056949386759	0.1119039536	0.062063060248	0.2868344829	0.05725670192
a29	0.0531411197	0.0225936579196	0.0812102244	0.07886366138	0.27085933668	0.0635740526	0.072807670514	0.082460003	0.04252646768	0.20469275774	0.02727105552
a31	0.0668011254	0.0238772934176	0.06639398032	0.08098456764	0.1865478	0.06488894936	0.07721404791	0.137398161	0.05961585068	0.1869504664	0.0493277504
a24	0.04737386252	0.0453247304452	0.1124139924	0.1300556322	0.13281683306	0.0347119098	0.03158980973	0.146635429	0.08713861726	0.19075209846	0.0411870735
a17	0.04810656664	0.0476107132234	0.0914585826	0.12545666444	0.2503919242	0.0568246243	0.032448444588	0.0887760062	0.0380421429	0.17772852864	0.0431558557
a8	0.0363767474	0.033461640612	0.0878860132	0.14428901368	0.2909797396	0.092792837	0.028324533196	0.0860516926	0.0229936325	0.15192818854	0.02491597932
a31	0.0566825354	0.038682974536	0.1033828588	0.11488760672	0.21958961	0.0824860968	0.047213372576	0.11816382	0.03343398456	0.15740476488	0.028072376106
a18	0.0586771374	0.09665108246	0.0866679608	0.112915406	0.12990586418	0.0433755322	0.047472942156	0.0957148214	0.05110655402	0.1816212904	0.0958914114
a38	0.07061711384	0.102133903077	0.0767557596	0.1469937903	0.1953203832	0.0492588926	0.027050832714	0.0907483442	0.02821701772	0.1670629363	0.0458410591
a31	0.0901929613	0.107237859109	0.078078804	0.131501609	0.1783903873	0.056905585	0.03104336828	0.0857932722	0.0296162652	0.168598708	0.0426412038
a8	0.1034291102	0.087259796708	0.0745286982	0.1006143094	0.1261263856	0.0464166398	0.040019783738	0.0653307526	0.0435797025	0.1900172526	0.1226775617
</S>	0.07201242576	0.0850160386692	0.0874467564	0.1517376331	0.156880312	0.0476489728	0.03000439278	0.0738547316	0.0322232812	0.18755271704	0.0756227428
