 	è	che	sono	ancora	svegli	che	ha	la	luce	accesa	</S>
a8	0.02083536376	0.02701603574	0.028217082516	0.0383119412788	0.0982038670003	0.10037058696	0.02462670546	0.068410762	0.2567016892	0.2142625538	0.12304341504
a31	0.0779160894683	0.0325702109369	0.02602139956	0.247857057132	0.203933211577	0.06799547	0.18259278324	0.126074907532	0.012997779944	0.013190103578	0.0088509561826
a20	0.0264489786069	0.01920916366	0.028036801504	0.083024893532	0.14655583186	0.0936497799	0.2512532844	0.175294372	0.04326127475	0.04186079938	0.0914048473262
a46	0.0197337293096	0.107126354446	0.0084441076256	0.1392175564	0.05464969676	0.12227253004	0.06003525302	0.21352852008	0.150546773216	0.0418806176	0.082564855742
a10	0.018062255102	0.133652138106	0.0868931325	0.0889386982	0.0618455406	0.1263638342	0.09080991868	0.20292696892	0.02686530446	0.1307716017	0.03287057932
a17	0.02671512368	0.08409449064	0.0475545364	0.1398813034	0.0974390282	0.0951879332	0.08352146664	0.1698469662	0.1014478104	0.13170307022	0.02260829082
a31	0.034301278234	0.040265072946	0.037025056556	0.1272743634	0.0990649232	0.1407532596	0.14607385486	0.1168065488	0.0808369036	0.11578149608	0.06181724024
a20	0.045351724636	0.07832946532	0.052344458352	0.093513598	0.1722472884	0.1165429708	0.07561795322	0.0625116182	0.04144585604	0.18448537826	0.077609647
a8	0.029606650638	0.02097751056	0.02846705019	0.0443693192	0.0909575934	0.2198872316	0.10060200109	0.0846663936	0.1463776685	0.18317518416	0.0509133862
a20	0.0675064644	0.1243340065	0.057296865168	0.0584829966	0.1321981438	0.1664289459	0.08381363444	0.0796906844	0.07674070754	0.1227309445	0.03077660339
a31	0.0591304554	0.06446420384	0.0497310938	0.059788837	0.1073922372	0.231704898	0.08259085908	0.09649465478	0.0679463292	0.13088027846	0.04987617268
a39	0.0683453394	0.093978272874	0.032598991064	0.0403291964	0.11571746354	0.1364985722	0.08526606682	0.09895299828	0.09982200774	0.1624911642	0.06599993723
a31	0.03633378208	0.03536792126	0.0317627764	0.0830717596	0.0965466056	0.223102834	0.0910729698	0.1044823322	0.0981040358	0.11419760804	0.08595737426
a33	0.02644467156	0.0265185926	0.020940525	0.0868367414	0.1435631302	0.112071502	0.0976801727	0.1138141618	0.13556668828	0.1587963595	0.0777674784
a31	0.07564412312	0.0687500776	0.0578959128	0.1021980564	0.1367148654	0.2005969854	0.04753600782	0.07868534152	0.08492899908	0.0926756686	0.05437396326
a18	0.04227583496	0.0420218822	0.04008214574	0.08513043748	0.1569107354	0.1103174114	0.065661545634	0.1005259204	0.0791798294	0.12043281548	0.15746145196
a31	0.07803428508	0.1121510562	0.0779532616	0.1092257362	0.120494721	0.1480928392	0.06796882284	0.0862342848	0.0548351256	0.0566645746	0.0883453078
a23	0.065016305	0.06182968756	0.0504030512	0.0825735422	0.1544946284	0.118018684	0.057370980888	0.0935928048	0.08568432392	0.06943231138	0.161583713284
a31	0.0659146409	0.1092137906	0.131449106	0.1109548968	0.1273860248	0.1170301756	0.04525594968	0.0905305544	0.0664092058	0.0606273472	0.075228276
a39	0.0837765064	0.1019211284	0.064340206	0.0827184024	0.1502933746	0.106220962	0.037730434406	0.0741908512	0.0698151708	0.06810260232	0.160890379746
a31	0.071656077	0.1370157584	0.1088308842	0.0932891696	0.1259827892	0.1102627016	0.04092711192	0.0992252044	0.058857993	0.051872479	0.1020797976
a24	0.0985006934	0.118361321	0.074392464	0.0854326932	0.153759911	0.1094114158	0.0395729312	0.0721192666	0.05937260792	0.05784551824	0.131231197714
a20	0.1019457828	0.1582895862	0.0759358784	0.094057505	0.1131831128	0.0934102222	0.03117354484	0.0916354366	0.0616556024	0.073953514	0.1047597916
</S>	0.1136954545	0.12961110564	0.0604846844	0.0827697074	0.113544984	0.0930494382	0.0401651903	0.110885554	0.078871059	0.0674585144	0.109464322
