 	questa	casa	la	costruirono	cinquanta	anni	fa	</S>
a8	0.013949611	0.03689296195	0.040883413656	0.10370676482	0.25686151058	0.1234923594	0.1595401606	0.26467322514
a31	0.0374052316245	0.00878747916893	0.0758008954126	0.408773920208	0.213732748672	0.134937571072	0.0588561342	0.0617060021194
a8	0.014969197892	0.00252110118908	0.01701968832	0.51376565956	0.22130434191	0.0766030431	0.096691175304	0.0571257591718
a31	0.123606217188	0.17641131956	0.0526737728	0.3271334975	0.18956657635	0.01446566642	0.08144679962	0.03469614428
a20	0.0207899859688	0.0990653639139	0.01692528632	0.5517407886	0.187453031696	0.01046832688	0.04794442476	0.065612855784
a31	0.0764375715966	0.080825245628	0.086102925888	0.301747742	0.1933468256	0.08874864628	0.12953953932	0.04325148504
a24	0.24824401196	0.018133452241	0.02242907224	0.2646984208	0.1545564336	0.0841130796	0.09455690286	0.1132686312
a31	0.12295982388	0.019034474281	0.0493317962	0.2661202372	0.18617097788	0.0794774154	0.1543112841	0.12259397066
a28	0.11844476412	0.02023944945	0.0549507606	0.246408057	0.230391527	0.159850348	0.0770853266	0.0926297913
a17	0.15516380902	0.007455219039	0.02313849568	0.232591029	0.2577275692	0.1260993762	0.0971226611	0.1007018393
a31	0.17358284216	0.021688505618	0.0330529568	0.1823568896	0.2094605048	0.1683418334	0.12370798914	0.08780848584
a28	0.0622975637	0.035020774598	0.0541181588	0.14780725	0.269689558	0.1793866656	0.07661111258	0.1750689304
a13	0.09803472326	0.042399895666	0.053246376	0.1356676164	0.2175588106	0.1311818114	0.13806447934	0.1838462868
a31	0.1020887496	0.08236975682	0.096952568	0.1436017716	0.1737049314	0.0987343618	0.1364549512	0.1660929062
a23	0.05892117392	0.05646394326	0.0581136078	0.1615461564	0.1648712314	0.1359476076	0.094001037	0.2701352438
a31	0.12207802224	0.05254584556	0.0964683028	0.2291969166	0.1310491104	0.084870587	0.16788591742	0.11590529434
a18	0.0908959192	0.10214477016	0.0742040348	0.127030259	0.1292768522	0.11059010242	0.0859762466	0.27988177916
a31	0.1439929602	0.10342973594	0.150790256	0.149052895	0.1058005508	0.0776138888	0.1317149292	0.1376048134
a18	0.1219287282	0.1243409843	0.083416895	0.118657724	0.12292807794	0.09851893092	0.083592615	0.24661603466
a31	0.1291594658	0.09453605018	0.1501358202	0.144732564	0.0996205933	0.0614410262	0.138710299	0.1816641728
a24	0.135838782	0.1385506046	0.0928564632	0.1114644776	0.128321178	0.0821721532	0.090028416	0.2207679344
a17	0.1076342506	0.10225808554	0.1612417182	0.122843897	0.10660660256	0.0606759326	0.1537839894	0.1849555484
a20	0.097471338	0.138722169054	0.1503083572	0.1133357162	0.1328230522	0.0635927982	0.1215920752	0.1821544736
</S>	0.0818112792	0.14682744474	0.1221218976	0.1084762578	0.13239680442	0.0686042966	0.136604423	0.203157592
