 	se	vuoi	vivere	non	essere	grasso	bisogna	mangiare	poco	</S>
a31	0.1286992109	0.2417655082	0.03079343758	0.0363033972	0.0404561197476	0.0230162864798	0.05915315008	0.05583480702	0.127870703472	0.256107368148
a20	0.0172245105023	0.124621147774	0.1773179418	0.1289122336	0.144472112489	0.13340711604	0.15269123008	0.113440680126	0.0032285846266	0.004684448666
a31	0.0237952876213	0.157873914549	0.1953050412	0.184029016	0.0230910718788	0.202112963143	0.13034809176	0.03822081136	0.0154430147392	0.0297808045518
a28	0.0105568391859	0.111192603441	0.2249857036	0.11671158534	0.0157148257532	0.100294922689	0.113713314	0.29868378652	0.002439930594	0.0057064805854
a37	0.0163852715541	0.192025236886	0.211692246	0.12654306	0.0370640194682	0.0987797106652	0.14203251926	0.10710365108	0.020660143174	0.0477141402223
a24	0.038963318668	0.214722594331	0.1828334436	0.1162579364	0.0635046450187	0.135957328019	0.06661977256	0.164309485	0.003408551708	0.0134229415074
a31	0.0488642394	0.19454440126	0.1915055178	0.1391340408	0.0670589690148	0.0782125758312	0.08619847206	0.1745795607	0.007645242106	0.01225699923
a20	0.05659505582	0.19627500697	0.11580124756	0.07643978746	0.0395163428372	0.14487497792	0.2378307314	0.09537278832	0.010600227664	0.026693839162
a1	0.04760410096	0.28312319186	0.0948387716	0.08293749076	0.050885753941	0.0957457218827	0.242807721268	0.05761346712	0.022164081312	0.022279662212
a31	0.06954667488	0.25888900221	0.0745062539	0.09322900546	0.0412472562519	0.114264969967	0.248415411747	0.056497393594	0.030259580504	0.0131444633474
a28	0.06243592604	0.2174205152	0.045855597	0.03605617642	0.021576953011	0.123520785222	0.23517580516	0.17034269178	0.038376187122	0.049239378912
a24	0.03818947858	0.2783758808	0.0600166838	0.0683261011	0.0281907524368	0.0762450801019	0.199850305034	0.14543887582	0.0593446351	0.046022234126
a28	0.03794753208	0.2833954324	0.0638772634	0.06567254126	0.0205071047725	0.0722172927213	0.153125055898	0.1267227034	0.085341066348	0.0911939962992
a24	0.04258508464	0.31514340616	0.06246774022	0.06242588004	0.016319457031	0.0524048552592	0.211226169124	0.09719422902	0.082799970774	0.057433235772
a46	0.03059499804	0.33158186294	0.05672324455	0.045227153184	0.0255781691171	0.0556095058885	0.20795537238	0.067098915766	0.0741177311212	0.105513037082
a14	0.0509385033	0.342020038104	0.04395903212	0.043756881474	0.0249362650108	0.0564193985507	0.220020903455	0.0590453769368	0.108719303793	0.050184243454
a31	0.028018168042	0.3884329598	0.04863322132	0.04480654324	0.0340072670816	0.0389880033266	0.117678619458	0.180459109168	0.0567712573824	0.0622048408424
a11	0.0227091422	0.3652094298	0.03674235451	0.03657987992	0.0204781947696	0.067288917535	0.23277817838	0.12377731762	0.065035000424	0.029401583472
a31	0.021691609934	0.3846655759	0.042703369	0.04563814214	0.0339236450355	0.0557705515198	0.189650390959	0.059201099768	0.0601227205852	0.106632897408
a47	0.01942305746	0.3958021296	0.04921434374	0.04045789574	0.0271849037961	0.0607985904928	0.185188274132	0.105538121	0.066719392448	0.0496732898394
a31	0.0311896141	0.29494759028	0.0920025022	0.1370572601	0.0606781579631	0.0771606345401	0.195163055556	0.03997391046	0.035513459076	0.03631384721
a24	0.03982557816	0.444291286	0.0693196646	0.0458293094	0.0305039436984	0.0862574170096	0.12273978054	0.08057088251	0.05111057084	0.0295515933034
a1	0.042296937348	0.3952420474	0.088680608	0.12990798144	0.0431842957814	0.0889462257548	0.078992428006	0.05251068606	0.04076405742	0.039474701288
a20	0.03752992746	0.34022739018	0.0850546528	0.1339001614	0.0526531543816	0.0617839373928	0.10045662914	0.06781731148	0.06106748676	0.059509364238
a31	0.03809529127	0.3370931576	0.0940031562	0.08091921398	0.0807305343385	0.0975601267692	0.085791584776	0.067821668	0.047358866528	0.070626378736
a20	0.0453517626	0.379792272	0.0790199942	0.0621152421	0.0434941170212	0.0811055140122	0.116777758426	0.067973472412	0.0693312210468	0.0550386655702
a37	0.04561888354	0.379216846	0.0957400726	0.09951013454	0.041111067504	0.0909188048458	0.0445132291	0.07249053352	0.06222161167	0.06865882682
a24	0.05284130298	0.3517763692	0.116048676	0.0695785426	0.048018244354	0.0992205562309	0.08364142256	0.0696510456	0.0525248191	0.056699018164
a29	0.05490838366	0.3092457294	0.1311562214	0.07567958338	0.0597290038085	0.0860492058487	0.10490395828	0.0627590956	0.052324281726	0.063244499528
a20	0.0540302607	0.3153147764	0.110731222	0.0721544839	0.0518523297656	0.085571985569	0.13667254652	0.05979562052	0.0490904789	0.064786289428
a10	0.0526216393	0.3139505954	0.089088478	0.06677723294	0.0472317725902	0.089403814142	0.16470928182	0.0614064934	0.0477913628	0.06701933494
a31	0.05179969774	0.3292544118	0.0750142748	0.0559699493	0.0435274358814	0.0839828379236	0.18408227284	0.0579139732	0.04867938214	0.06977574688
a17	0.03831186506	0.2648247762	0.1151756699	0.0389131489	0.037285969019	0.0920160091194	0.197713699586	0.086317689516	0.0493135743404	0.080127608844
a20	0.05351369888	0.3079507642	0.1253363788	0.07885040694	0.042553268476	0.0685704973146	0.08100708744	0.08284075072	0.068312578288	0.09106456787
a28	0.0592729417	0.3322141024	0.11112453	0.06154451208	0.047097412198	0.0775943708334	0.0737442238	0.0676089946	0.06034984886	0.10944907878
a0	0.06245721406	0.3375837136	0.1251540168	0.061569587	0.047611168166	0.0740378255644	0.075671114	0.0612138468	0.0541557754	0.1005457636
a18	0.0674633584	0.330980989	0.1267961528	0.0689364351	0.0537400113174	0.0725999069012	0.07051242232	0.062950487	0.05998784438	0.08603240364
a33	0.06791066128	0.3724431906	0.112515052	0.0602528527	0.0498660238264	0.068748050735	0.06333514548	0.0574495354	0.05542050474	0.09205899158
a20	0.045784258028	0.2992013386	0.06865235696	0.08419944828	0.0521770506952	0.0573513701175	0.06259045186	0.08428507621	0.081039785912	0.164718869691
a31	0.0633410079	0.3490617886	0.0790362318	0.0643445416	0.0561703441214	0.0663988407216	0.06581793506	0.06848091022	0.0703458378	0.117002546864
a8	0.05142798916	0.255748312	0.0871079338	0.0504049365	0.0490971767324	0.0932670885688	0.215030316752	0.0643718952012	0.0550753071402	0.078469044511
a23	0.04127407448	0.30745807932	0.09389452646	0.08753998454	0.0493493584838	0.0627092570398	0.0724899313	0.08662335744	0.074875966452	0.12378548079
</S>	0.04281010902	0.3034670996	0.0602338027	0.10865477662	0.0534391141168	0.0630338821692	0.07075597068	0.079998132968	0.08427066446	0.133336435295
