 	i	bambini	piccoli	non	si	vestono	da	soli	</S>
a8	0.110773184	0.007657636432	0.055218842618	0.0417561108	0.038881045	0.13489509208	0.24178218742	0.18156461632	0.1874712966
a13	0.145574085114	0.163600573665	0.061533524924	0.0652783588	0.17695017112	0.21775378166	0.06491453683	0.0984563179	0.005938626443
a0	0.0532938168394	0.190868972828	0.0257369841583	0.01523748425	0.168584998089	0.2016589218	0.07584691444	0.25707161306	0.01170025956
a31	0.0455361006688	0.152794473531	0.032707720371	0.051905516532	0.156678974217	0.1497731034	0.024602760372	0.3297555713	0.0562458204
a18	0.072472628938	0.227863505349	0.0313067702269	0.01305658292	0.08285432238	0.22383116288	0.031241127702	0.268043826812	0.0493301079168
a31	0.22581176504	0.0708694541782	0.0703646240782	0.11088264808	0.09315523184	0.17366600542	0.042366460632	0.18227650374	0.03060732116
a28	0.11461319483	0.0707406688494	0.03033685272	0.066676691	0.09023259478	0.1913116851	0.166920620652	0.1917126358	0.07745507322
a20	0.189651998378	0.0229401694244	0.066620557042	0.14814068006	0.0541632073	0.1046367437	0.1315453345	0.22690324676	0.05539804868
a31	0.2511740603	0.0165503336572	0.0631615740854	0.0733269356	0.05688688342	0.17385154308	0.1830424546	0.13903273446	0.042973434026
a7	0.109740125	0.062432629794	0.076857687752	0.0784071194	0.0623043636	0.1248516328	0.23496432908	0.16752608206	0.08291605492
a38	0.18406674046	0.019052574736	0.16806789146	0.11288675154	0.02529446384	0.0565423024	0.281359078	0.0915272811	0.0612029203
a24	0.2447134772	0.051167686346	0.07131499626	0.0665097928	0.0353465663	0.13146589074	0.2752854985	0.0756612234	0.0485348642
a46	0.2160799526	0.05414671496	0.1116066566	0.1106049058	0.0354569142	0.1325920791	0.1800512456	0.10943919	0.05002233
a31	0.28372507494	0.064294754692	0.10326546544	0.0639138674	0.0302029056	0.066852889	0.15276406964	0.1227416772	0.11223928286
a38	0.0995085608	0.158577101366	0.204126604	0.1567732104	0.0488263472	0.0360840864	0.10505648946	0.11924550554	0.07180207
a31	0.1887806186	0.0847826844	0.2129027946	0.1174090144	0.0267157632	0.0314374103	0.0976891302	0.126377217	0.1139053581
a13	0.1211185264	0.13485532292	0.310130938	0.14228672886	0.0313515066	0.01712042928	0.05521985826	0.06582198146	0.1220946978
a31	0.1291953042	0.117021525888	0.2029423214	0.1253137758	0.0436994368	0.0416224136	0.0838680882	0.1239444402	0.1323927122
a8	0.127363507	0.1699705123	0.3109619714	0.09562471066	0.0214900042	0.01970072846	0.033106665246	0.0491489194	0.17263293392
a20	0.0921286302	0.115419562194	0.2355991614	0.16793276712	0.0729293728	0.05519759128	0.0619015152	0.0998290599	0.0990623316
a31	0.1068259344	0.13084947758	0.24246516	0.1156783154	0.0660542592	0.0434150948	0.04742725188	0.095147749	0.1521367474
a15	0.12135117	0.16611814318	0.2714963886	0.07234018446	0.032413252	0.03272443884	0.038535899524	0.0621769197	0.20284361472
a31	0.0891455576	0.10562247564	0.2149164778	0.1635872652	0.0864374554	0.0500457282	0.04985040988	0.119979625	0.1204150253
a20	0.1445213384	0.17105992852	0.2508963632	0.05765388336	0.0309703078	0.03553912884	0.037739201212	0.0684250204	0.20319482428
a39	0.11957359	0.136497003512	0.190500426	0.089283669	0.0689494366	0.047368025	0.046694775	0.1280544428	0.1730786058
a31	0.08121956	0.09096691616	0.273839714	0.1016102008	0.0806126658	0.0545805624	0.05353557728	0.114604723	0.1490300796
a8	0.147097122	0.16606315448	0.2325828866	0.0569695718	0.045343765	0.05224895686	0.04479072658	0.0726117582	0.18229207852
a31	0.0853452288	0.08553987116	0.269870342	0.1337996952	0.0795455786	0.058843664	0.05673404144	0.1123828264	0.1179387385
a37	0.160499518	0.156727471	0.2362174268	0.0528194054	0.04594917	0.0571660761	0.04928368524	0.0768465318	0.16449070978
a20	0.113209223	0.1391828014	0.2113181748	0.07243483048	0.0668000138	0.05341663714	0.0530935895	0.1336846892	0.15686003828
a8	0.1078809306	0.13501980012	0.21283565	0.0704711535	0.0792700992	0.0577452328	0.05600595724	0.1316628882	0.1491082558
a20	0.0886426542	0.0769544907	0.298610777	0.104359325	0.085218843	0.0657789736	0.06144829596	0.104907533	0.1140790915
a31	0.0966331988	0.13121433788	0.2144527828	0.0754282494	0.0861032414	0.0669212214	0.060495206	0.1196617932	0.1490899226
</S>	0.1138728442	0.1294235236	0.2273158492	0.058051186	0.0603485792	0.07390239252	0.06139917156	0.0821759588	0.19351050536
