 	quando	io	divento	vecchia	vendo	la	casa	vendo	la	casa	a	Trieste	vengo	e	abito	a	Martano	</S>
a23	0.013652589532	0.010943705852	0.00437681074	0.02526243212	0.0017388335548	0.004806292166	0.0042033266386	0.003742667682	0.005748396856	0.0099981803554	0.02662542718	0.0820938068	0.0555059058	0.0787832952	0.0777603702	0.0932847598	0.17079329892	0.330679878
a31	0.00919516145488	0.022525897862	0.02986594912	0.0927327584742	0.0327512971636	0.040364371904	0.0182571650119	0.0484276532058	0.03478719686	0.0179124849941	0.06394032039	0.09892411252	0.05989165	0.2506960479	0.1021768053	0.047212358246	0.00973904154	0.0205997089306
a5	0.0175313808514	0.011014851614	0.0176822466436	0.0802838521852	0.107438432874	0.02448939978	0.0176527319571	0.037909955756	0.036784092262	0.0277021307068	0.045652381754	0.10475030885	0.094906489816	0.05170187836	0.25084151636	0.02777484828	0.028357671892	0.0175258466444
a7	0.009550437042	0.0313232542574	0.0221761582612	0.0885356320621	0.0632978537241	0.048364191152	0.0104383584173	0.0716888499903	0.014574249046	0.0203850313328	0.0281154931	0.033386992408	0.077680958214	0.064245619	0.2484242309	0.05022056416	0.050385368046	0.0672067722064
a37	0.01450532843	0.03034812077	0.00785904364	0.091860897718	0.047116415814	0.087000343432	0.0125560010162	0.05811729392	0.0158744206	0.0121976508616	0.02762763594	0.02254426432	0.06399970404	0.1567354568	0.07727053774	0.0217450954	0.0985261575724	0.154115649856
a7	0.019714136548	0.02867522676	0.024619866566	0.0897369817546	0.0618617646	0.1232059948	0.046234632766	0.04896396532	0.02176070672	0.011739241658	0.0190930388	0.02610270444	0.12267856934	0.17055957594	0.07105049	0.0271159881	0.0524480937853	0.0344390268067
a20	0.023576179676	0.03445328568	0.009877130792	0.069228156514	0.06195375794	0.0866946394	0.054764910006	0.03532518232	0.02809201476	0.015499859536	0.01749601634	0.04318568968	0.157999986	0.183589932	0.0950329226	0.030779794	0.030217967839	0.0222325789746
a31	0.037874598734	0.03969029866	0.007238176266	0.057924972288	0.047809005174	0.07374282086	0.0527558556402	0.025909540644	0.034321021	0.0167233961358	0.0157946291	0.0583650876	0.1447729196	0.1904822618	0.1119736296	0.0392829224	0.0317022984	0.013636606744
a17	0.016411770768	0.03305855998	0.0221846426988	0.0935600697543	0.0199965925242	0.032554597048	0.0345129231764	0.0211895281034	0.017863324718	0.0135041623015	0.01508750869	0.0804771462	0.10392048474	0.15963359186	0.1875690244	0.0687969496	0.05245224596	0.02722687406
a29	0.0199872628014	0.01306776737	0.0030497597016	0.0359590163328	0.0107667573556	0.031575174754	0.0524420296891	0.0307558313502	0.025324764616	0.0151249266826	0.0121960167	0.03373411466	0.1327796712	0.1873432462	0.2537388162	0.062387983	0.0567803708	0.0229864896
a39	0.0359119495168	0.02384326722	0.0074739992934	0.0507485639342	0.0387844779248	0.06165690548	0.0222596981716	0.037477482777	0.027487767268	0.0174808435236	0.01713754728	0.0510684714	0.1444669066	0.17003354132	0.1301028278	0.07767226138	0.07338121446	0.0130122154
a31	0.036326919024	0.058549667354	0.004932970744	0.0375074454792	0.03403863058	0.02785246086	0.030030822796	0.020577896772	0.02591194358	0.018372854092	0.01935326568	0.0736721774	0.1253614068	0.168324095	0.1334411296	0.0803358954	0.088976684	0.01643369628
a3	0.018448868898	0.04562093602	0.004529939006	0.0590370485483	0.0234561138326	0.0204907945884	0.0195475978968	0.0144465060256	0.0201509148052	0.0166442210572	0.018320629264	0.0883502076	0.09017677676	0.12617747892	0.2530322874	0.09594551052	0.06759868492	0.01802547196
a29	0.0208916005772	0.01684092024	0.011123001798	0.0386284143638	0.0104067584752	0.016799887282	0.0154155180084	0.012886918638	0.02020621033	0.0184648085851	0.0223997688	0.07384133634	0.1166304416	0.1195425482	0.269645943	0.0921691562	0.09551690592	0.028589857154
a20	0.040564434916	0.03342291932	0.007682418308	0.0535241857626	0.043907773726	0.059751956716	0.0150482609372	0.01984722193	0.0194312028988	0.019610438784	0.02300836332	0.0686428298	0.0937659236	0.11979556644	0.1908888152	0.087227074	0.08831397008	0.01556664586
a31	0.04490474129	0.07422444476	0.007938038608	0.0510531448234	0.0381562881394	0.028668875666	0.0179905719056	0.0125322622168	0.0189962095348	0.018965352751	0.020735982232	0.063961769	0.0971485746	0.12166673002	0.2189156402	0.0909467088	0.06099569068	0.01219895966
a13	0.0130589384796	0.069237855226	0.00137669987	0.0446690458517	0.0116921276836	0.007533524934	0.00542216321526	0.007694913139	0.009934691409	0.0161961882127	0.02745597041	0.086356888	0.07576353076	0.103170540952	0.276883679	0.1113481236	0.1056874754	0.026517644718
a29	0.018951469452	0.021813516208	0.006875102124	0.0373931522144	0.0101098664316	0.016019082934	0.013673903768	0.012323251396	0.018640157192	0.0200019521706	0.02601203036	0.0993376492	0.0999505156	0.10409745	0.2661490406	0.087426397	0.107537299	0.033688155556
a41	0.044323953536	0.072058661928	0.00529334499	0.0483643225878	0.0357880487724	0.035086009732	0.0159154417642	0.013559841836	0.01965514587	0.02167823815	0.02801331436	0.0827365186	0.07565231532	0.09136322638	0.2314025532	0.0762729514	0.08287030936	0.019965809742
a10	0.04039222948	0.0862291107	0.00471673223	0.047805368857	0.030421720048	0.02510740288	0.01690550985	0.0150133733152	0.021737065826	0.02260764294	0.02782310148	0.0829750154	0.07146277592	0.0915516261	0.227560896	0.085045714	0.0922624754	0.01038221158
a24	0.0160098615088	0.028987520088	0.004421203268	0.046332088672	0.01468570187	0.023615849556	0.0181302366584	0.016249615194	0.024234756788	0.021406033826	0.02729261208	0.085842599	0.0871629368	0.1055484106	0.2947931936	0.0798271624	0.06365675978	0.041803488228
a31	0.015922310512	0.01576556596	0.00516465861	0.0386488521774	0.0119541842792	0.02011091779	0.0196831759322	0.016347704364	0.02461409192	0.020091887388	0.02820210154	0.12935208472	0.0669381638	0.0835625124	0.3411946174	0.0707411586	0.06617402212	0.025532017246
a13	0.0163609733246	0.04673741846	0.002302201968	0.0410579001906	0.0087433783856	0.007475551048	0.0097104223232	0.0146593266214	0.01917491072	0.021965773712	0.034611514908	0.1132082126	0.058139832208	0.10396192216	0.2538262418	0.117782168	0.10272562072	0.02755669399
a8	0.017905714236	0.02121824864	0.0099489885468	0.0397236204376	0.014615171038	0.020405593468	0.0194134291525	0.0197243647468	0.02559196546	0.020553912204	0.03243313148	0.1265464604	0.0793927726	0.0980302412	0.23887945	0.0783135302	0.0994218296	0.03788157548
a31	0.025062475102	0.02821234362	0.003093745986	0.039592511738	0.0080483456008	0.0102807282	0.006177608234	0.006059071308	0.01492120748	0.0208330911848	0.03987827026	0.1130417235	0.0681274946	0.0931028068	0.2875396912	0.106189132	0.1145682129	0.015271567932
a13	0.0354430659128	0.034509287	0.0022321253106	0.0372523843546	0.014879097584	0.01120666112	0.0136083448884	0.019574490385	0.023911297	0.0208742040344	0.03205048684	0.1194434066	0.061135412	0.1092220714	0.21605877	0.114933169	0.104473197	0.02919252552
a46	0.023388204502	0.04606399808	0.0166955637344	0.0326390525486	0.015129019912	0.017623970094	0.0164763188528	0.0172673747568	0.02187180928	0.017450280282	0.02909161408	0.1277096234	0.082320208	0.0988061418	0.243602133	0.0802632118	0.0706672236	0.04293426856
a24	0.0407179172334	0.0278880965	0.0129738546574	0.0239121371542	0.008754398962	0.010103175686	0.012748063818	0.0204387915234	0.0253236963	0.0235630583486	0.0394958799	0.131136517	0.0838704988	0.1146708812	0.216637772	0.0861831746	0.0797164345	0.041865659966
a31	0.0485365269186	0.06545414412	0.0092688907152	0.0324101537606	0.0141708170432	0.01724889198	0.0160164372986	0.0191671868498	0.02168744732	0.018608145672	0.02898448358	0.1124587488	0.0727339382	0.0933254326	0.2098837532	0.0891741226	0.0819147806	0.048956086182
a24	0.061527274216	0.02624673478	0.0091415959272	0.035777668962	0.020998236456	0.02287460926	0.019017701548	0.024519599384	0.0276364842	0.02141602831	0.03234100384	0.127324406	0.0508176674	0.0915814606	0.170026439	0.1120434184	0.09920878796	0.04750089558
a31	0.0369620400112	0.05111039326	0.01624180727	0.0232547409832	0.015338656847	0.0170757202	0.015171298968	0.0185201972638	0.02105279972	0.017417703988	0.02130990268	0.0612946946	0.0847819714	0.0841633488	0.2774514848	0.0895907558	0.09720219864	0.0520602866
a13	0.0524815304764	0.0253713691	0.019994096928	0.0333244935	0.022464858374	0.02917825626	0.02611090662	0.0309601732607	0.03549181406	0.02719402262	0.0406345979	0.0930935334	0.0448623096	0.0522936386	0.073488274	0.1204589846	0.10627267606	0.1663244812
a31	0.0582114150911	0.06351333244	0.0270096423234	0.027657624	0.025412377788	0.03421675866	0.02699209112	0.0310556536728	0.03598932306	0.025842002104	0.0292394283	0.0438348602	0.076374781	0.0533676212	0.1236099868	0.0694805896	0.0938729084	0.15431964412
a37	0.060561935118	0.03403746234	0.029715759274	0.0401199738	0.030580562734	0.03286660656	0.03746370678	0.0371632126897	0.03526271388	0.035477010484	0.030715169	0.0562818084	0.03860641	0.0400389698	0.062455997	0.1245006428	0.1117150276	0.16243705976
a31	0.0709590295132	0.071482275348	0.0405264460032	0.039085938	0.036715540064	0.04390223878	0.04310154012	0.041887368994	0.04107539594	0.03534081029	0.02871041286	0.03524874	0.0682770308	0.047082695	0.116803654	0.0621201434	0.0612812014	0.1163995634
a20	0.060263635867	0.03716332584	0.0303494008452	0.0411297176	0.0308423437152	0.0336120627	0.03909090494	0.0372541692869	0.03408724934	0.03467750439	0.02701819616	0.0354234532	0.0393788684	0.0408405644	0.06968684672	0.1342176142	0.1009395973	0.1740245362
a31	0.0748588503776	0.070196672552	0.0410510830968	0.037871217	0.036151108596	0.04467886774	0.04679176312	0.0432071745452	0.04003266346	0.033893550532	0.02932921392	0.0344291548	0.0690249406	0.0476121092	0.1229136486	0.0598140718	0.0515714914	0.11657240474
a20	0.066131367348	0.04112711374	0.031375430574	0.0418120294	0.029521015712	0.03548882816	0.04789720816	0.0410994436101	0.033871448012	0.03360046582	0.02590156534	0.0312778476	0.0441747262	0.0448000154	0.0781744298	0.1357995356	0.0915404272	0.14640709906
a31	0.0749563302946	0.06562174524	0.039985171582	0.0376717088	0.036642145486	0.04310709614	0.04909740764	0.043137241134	0.0389002934	0.03413821726	0.0326140646	0.0366617754	0.073582182	0.0492433812	0.129698266	0.0567615202	0.0485921318	0.10958932948
