 	la	madre	e	il	padre	non	è	non	è	che	li	dimentichiamo	mai	perchè	ci	hanno	dato	la	vita	e	amore	</S>
a20	0.037971604248	0.0298072348	0.0358635588	0.01550472337	0.031961034224	0.01315776282	0.01384172566	0.00903870008	0.015971369848	0.01225705473	0.031447103268	0.012920635552	0.00991100994	0.0599795912	0.04506666872	0.0749807421	0.06299345664	0.0551203052	0.0501860228	0.0843180944	0.127898582	0.169803033
a31	0.00506884128703	0.0129580515162	0.0204247739461	0.017146459271	0.0251938677699	0.0178249305063	0.018188738334	0.0114815863677	0.0109806261428	0.0227806944724	0.005735992936	0.0114073482068	0.00745037089968	0.1733900134	0.0650522342	0.0325886273569	0.202402066706	0.17912383432	0.135987695026	0.006728486514	0.01472634236	0.00335837643712
a11	0.0210631808904	0.0810996029185	0.0771498209279	0.0387624611043	0.0173385660593	0.0160131256894	0.025173573997	0.006492413274	0.018529229784	0.019647351286	0.00477906504	0.003269902866	0.0035817972402	0.2970368258	0.041956608682	0.0132518508	0.187120609973	0.03576702585	0.05613915394	0.0192584957	0.01205924928	0.0045101244582
a5	0.00313514739837	0.0186500433198	0.022825206068	0.023664455555	0.0227332209886	0.015219826006	0.018883961045	0.009308493106	0.020146670094	0.03906067724	0.01077949006	0.017002679214	0.017558827282	0.3245064752	0.01496426898	0.07172504008	0.054916453144	0.050141983856	0.20482495098	0.013627504448	0.01367625704	0.0126483428864
a37	0.00305079048089	0.0239430592649	0.0320174709515	0.0590459512655	0.0308146040072	0.022646704994	0.063700800388	0.00936823514	0.033834160606	0.01777563562	0.01065947696	0.036188019266	0.031439993214	0.2119228422	0.034698438546	0.01800920656	0.06985373398	0.0276754762	0.213963826084	0.01378941576	0.02020963898	0.0153924943
a31	0.00754209391692	0.0475732820327	0.0785007120694	0.120540955596	0.035566892298	0.018546027698	0.04631657248	0.005147361606	0.012938071094	0.01200087656	0.00919172476	0.079822980609	0.0491346513804	0.1177433596	0.0347669999	0.020902521924	0.09010433357	0.00923489078	0.08441502634	0.0429755345	0.05609332952	0.020941809036
a37	0.0038272915371	0.0357701564082	0.0351299744254	0.02099551991	0.09007928272	0.0150785193489	0.019821603964	0.00652970739513	0.0161860006842	0.0322929680318	0.0215535390684	0.0777729659852	0.0286833686446	0.06197351736	0.0527329699566	0.00508167514	0.0937439194966	0.00851753566	0.22157275812	0.03247426474	0.11109206888	0.009090354832
a18	0.0086615081122	0.0401885582036	0.0611128412728	0.05614589975	0.098866078602	0.00876672466	0.01273227218	0.00720265598	0.00996191412	0.01795572392	0.017742235634	0.046146286544	0.02379749242	0.0663700942	0.03626033952	0.031343133992	0.0803494284	0.0170663245	0.08249933826	0.0416817992	0.2079798914	0.027169473536
a24	0.0183902650468	0.0547630019512	0.072934762748	0.0613253724	0.10515922614	0.0129636206	0.01460831038	0.01249828812	0.02139123478	0.0295536556	0.0477149805768	0.042218170254	0.02834159761	0.0680773402	0.01707464336	0.030452759192	0.05298301154	0.02438956994	0.08141800888	0.0263191848	0.1593308972	0.01809207452
a34	0.01258235598	0.072645439352	0.06836506458	0.01815910242	0.04023768606	0.00902954838	0.008826327394	0.0112092985	0.01917343506	0.0335091971	0.040162732446	0.020806561124	0.014518560362	0.0868159364	0.0124064705	0.068326506156	0.05675485052	0.0201807854	0.0613836078	0.0296180626	0.258454171	0.0368343151
