 	quando	venne	arrivò	Giovanni	Anna	ancora	aveva	di	cucinare	</S>
a23	0.037140614556	0.014852097	0.0292345489	0.02724474188	0.04655786174	0.07019191512	0.060347149	0.0923221966	0.2622090072	0.3598999
a31	0.0411625400673	0.0610988848227	0.0834941974	0.08739826089	0.103669312	0.3869831372	0.0379261913	0.05592986646	0.1162217964	0.026115802912
a10	0.01118844759	0.016914761424	0.034779118	0.06579136094	0.1478851232	0.3294264128	0.1077840672	0.070604836	0.17508601446	0.0405398278812
a41	0.004780294123	0.08862953344	0.1098939842	0.0999405622	0.201708304	0.216784024	0.0613840002	0.05322022294	0.123395147288	0.0402639116672
a24	0.004756400456	0.0691020919008	0.10744004708	0.1288994	0.233166387	0.1423055634	0.0483418992	0.033361956	0.21332950188	0.0192967567897
a46	0.022427754255	0.074837861234	0.07226920394	0.08686023844	0.202044889	0.0946105544	0.0570917582	0.046248781	0.3116098392	0.03199914776
a24	0.032586102662	0.15255611248	0.0533952462	0.06447827706	0.15823860594	0.0737378072	0.04505389764	0.0449533082	0.3499828516	0.02501779566
a37	0.097478445953	0.06562239266	0.03721841706	0.0401460535	0.1221388284	0.0622563625	0.0723315618	0.0658909918	0.386829646	0.0500872938
a46	0.116019293794	0.0758413358	0.02960177668	0.086491431	0.1192358278	0.0436952728	0.0558132438	0.0413014744	0.390724478	0.0412758362
a31	0.129789926616	0.0432246899	0.0299468233	0.051729267	0.107115286	0.1161497852	0.0938817964	0.0420446	0.3512179872	0.0348998532
a20	0.0321199577748	0.0555434272	0.01047871206	0.0334956956	0.0698189942	0.0419683206	0.1062137557	0.092700922	0.495281326	0.062378911
a8	0.050271319874	0.03209483528	0.02617353218	0.06570092068	0.0755662106	0.119913109	0.1009633574	0.041626941	0.4512258134	0.0364639368
a31	0.061171309532	0.0885303262	0.02967813674	0.064552626	0.1100427718	0.133502142	0.09675733866	0.0539325692	0.3284447696	0.03338800764
a10	0.0181845706116	0.0744454292	0.02099031674	0.042728099	0.109536367	0.0706060834	0.1069083637	0.0981783274	0.375468836	0.0829536064
a31	0.0334560543406	0.04027809298	0.05138160082	0.09294282822	0.1115123094	0.1982659272	0.0654122488	0.0223876707	0.313605623	0.0707576496
a10	0.015426042218	0.07073288166	0.03447421166	0.0599292802	0.0947756244	0.1304951494	0.12354104054	0.0766911378	0.3317323152	0.0622022962
a11	0.0616823574312	0.114241080832	0.051994063208	0.10542390662	0.0923988548	0.15132305966	0.055170163	0.0417882084	0.281494616	0.0444837104
a37	0.0434945801544	0.06528439552	0.04861311546	0.12451864132	0.111052814	0.1927773007	0.054261487	0.05707647198	0.2627619568	0.04015920992
a31	0.0404752150712	0.1082497699	0.04308635106	0.1026522265	0.0919560338	0.1571014393	0.0550405946	0.076556548	0.2639307344	0.060951117
a20	0.025533927775	0.0916816536	0.05882820446	0.0757492598	0.0722048294	0.0984630406	0.08307766736	0.0990801876	0.2863595508	0.109021654
a41	0.0833691602438	0.11037584382	0.043164468846	0.09528842004	0.0942953558	0.08719647336	0.0383728112	0.0559188468	0.311887252	0.08013134458
a11	0.0691418986908	0.11921402014	0.091185428228	0.108322829572	0.05733039506	0.1428011325	0.0454431346	0.0452102374	0.2451777954	0.07617310206
a27	0.107464662864	0.10581632472	0.047867881764	0.10671628608	0.05981410132	0.160312827668	0.05127504166	0.04075578548	0.2448669776	0.07511013388
a0	0.104978128072	0.12761857695	0.055796231294	0.1029152466	0.04470488834	0.09915450404	0.05935569424	0.05430482248	0.2624631674	0.08870875242
a20	0.0851990795675	0.098592885204	0.070890365594	0.121919132806	0.06925723886	0.102815079128	0.06473642022	0.04992687166	0.2590786694	0.077584300528
a31	0.0700771110785	0.099760350756	0.067590413098	0.118718383996	0.06839932136	0.08834320483	0.0707222348	0.0587460708	0.2736708068	0.08397210034
a17	0.0458366548274	0.094044654726	0.076307638648	0.0820149459	0.0554909956	0.0872328448	0.0709782918	0.0871986556	0.3171598768	0.0837354594
a20	0.0871801425948	0.114514810271	0.0513850555172	0.090772870848	0.06331707984	0.075159445164	0.06164639588	0.0660884633	0.2733361912	0.116599533848
a37	0.0795444436707	0.094910436112	0.062363918168	0.10514174278	0.0593418708	0.066183923132	0.0636194149	0.0667225496	0.279383801	0.12278793
a31	0.0733208976352	0.10581301399	0.075273672912	0.107167138346	0.06119931438	0.077395973436	0.06516083794	0.067012661	0.2637088912	0.10394760614
a0	0.0619809880698	0.07116755304	0.067880414092	0.077332165046	0.0530119335	0.06999732342	0.068885889	0.0750327344	0.359358353	0.09535263388
a17	0.0917807036326	0.099196083674	0.05031397032	0.094015790916	0.0677470239	0.067034914536	0.06505497712	0.0722594546	0.2689051236	0.1236919274
a28	0.0794502756946	0.087235826866	0.065543742226	0.103581793902	0.0736050737	0.071732216388	0.0690141054	0.0719231734	0.2704623858	0.10745137248
a31	0.0855209532018	0.11698771654	0.07263253994	0.09789247358	0.0682786656	0.07265470432	0.0677259256	0.0673953692	0.260953582	0.089958073
a20	0.0822323649212	0.07663393323	0.069813800464	0.07866450872	0.05955699174	0.06953946671	0.06892137192	0.07305571566	0.3109371158	0.110644723352
a28	0.0908419785836	0.1025858348	0.04826700338	0.08937028918	0.0636708296	0.0612059492	0.0618320136	0.0724898486	0.2740956532	0.1356405652
a15	0.0897806172704	0.11376356064	0.0819503528	0.10236389108	0.06774424768	0.06619871494	0.0647755728	0.066839547	0.2567659348	0.0898175636
</S>	0.0809270011846	0.08062103414	0.061011426	0.0851058913	0.068159919	0.06385413108	0.0666046278	0.091431	0.2646140128	0.1376709718
