 	dopo	Giovanni	ritornò	la	sera	a	casa	andava	molto	stanco	perché	aveva	lavorato	tutta	la	settimana	</S>
a31	0.01289684877	0.01308154114	0.024190749592	0.01578875316	0.02348607586	0.03001838824	0.011830964208	0.04703730988	0.08716479874	0.0891060535	0.05232403108	0.05866473716	0.0464242566	0.04913522312	0.0947020056	0.1593689166	0.1847793426
a29	0.0012886485006	0.0057627150232	0.017769095864	0.03115561334	0.070836941802	0.037975139416	0.0470410875268	0.0878951877294	0.0595438382	0.11813630196	0.0496560418	0.04724010274	0.107434639	0.14602292506	0.14285401376	0.017422395152	0.011965340058
a35	0.0114011574572	0.0199652029075	0.0540625291857	0.0516230379442	0.0454351546295	0.019031277814	0.0188053199816	0.0765172574	0.0981707567	0.13629517506	0.1826527288	0.0765686923	0.1223416586	0.0386745586	0.01941720774	0.0090272427484	0.02001105474
a31	0.0169729350233	0.0343632832042	0.0515909429686	0.0902984001044	0.06939292486	0.023815447066	0.012657405048	0.05934846672	0.0569970786	0.1060105952	0.0850406548	0.11086088698	0.1682171949	0.06616826352	0.03760522716	0.0061181360674	0.004542199442
a39	0.00219271850102	0.0029733334743	0.036414800185	0.0197069902424	0.0310218781418	0.013289696862	0.00772140217963	0.040195870614	0.05665881412	0.18666975454	0.2016776916	0.0861037486	0.0954198456	0.163275333	0.0395285669	0.014214536816	0.002935016484
a29	0.0159663466789	0.00793152718975	0.0149296888096	0.034711563112	0.059571037928	0.030485002448	0.00934071258244	0.064443075768	0.1035371109	0.133941812895	0.08713583353	0.14409788466	0.0519546132	0.202691398148	0.024777169194	0.0045868478966	0.0098983749358
a11	0.0134336778975	0.01289091247	0.0314742422023	0.0772887247	0.0855574176	0.0613030456	0.0257268440812	0.07001317488	0.08620409094	0.11041126666	0.06750976906	0.12321561098	0.05462919676	0.1087249694	0.05726616108	0.007029842508	0.007321067764
a24	0.0181376040206	0.022106702288	0.037498309875	0.1160965246	0.1366009798	0.0899454334	0.031285688706	0.0616756515	0.0834961928	0.07364579212	0.06238672	0.1252220561	0.0182276035	0.0264543364	0.06992079264	0.01194019794	0.015359406414
a31	0.012178637656	0.0075451549	0.0194907572681	0.0393385855	0.0545470372	0.06489494728	0.0297560014194	0.057196342308	0.13156784708	0.09485750308	0.0553208858	0.11486771994	0.0150585767	0.0247525896	0.23724602946	0.02002080196	0.021360519788
a28	0.020105928803	0.053021705734	0.0794929579787	0.035700634894	0.04529266012	0.0403976653	0.0262481559396	0.022910015782	0.044537701288	0.04725525411	0.08100976866	0.09301850766	0.024017410568	0.0745866352	0.2573637964	0.037779762626	0.01726146096
a31	0.0219713613356	0.006267989802	0.0118849079877	0.023287162896	0.02943944386	0.03887104232	0.011548273474	0.04138282177	0.12650348429	0.05451581315	0.042304886168	0.0933908516	0.025254864514	0.03517471382	0.3611308106	0.02071574058	0.056355827618
a0	0.0101973149114	0.017396376808	0.054940947334	0.037899867676	0.04887866534	0.04820252016	0.0200088338454	0.02188739894	0.06762334388	0.0814288288	0.07141489546	0.0718778962	0.02377092728	0.05053834214	0.306187615	0.04181679214	0.0259294074
a20	0.015882136047	0.008581338258	0.0111978411906	0.026862242616	0.04090798102	0.04164930678	0.012882115048	0.0572628712	0.17324111434	0.06282882004	0.03143136684	0.094054977	0.044508242412	0.05712884284	0.2329041622	0.0253403832	0.06333623654
a31	0.0169778959116	0.020898002076	0.030591802804	0.06373095192	0.04151489414	0.03304471632	0.014008327569	0.0423057975	0.12357990908	0.06710155872	0.054501306692	0.089692687768	0.01862503196	0.066704912408	0.2620117457	0.02043948864	0.03427097224
a13	0.0137411482568	0.030312612738	0.06170915265	0.03553408797	0.05470300296	0.048830691466	0.01231779657	0.02276034814	0.06889045964	0.06728361274	0.06328256518	0.0628909728	0.01440944087	0.04083408788	0.3455087808	0.0335754228	0.02341582028
a31	0.017300275504	0.009041409228	0.01086324058	0.024630453	0.0454696372	0.045416263	0.0132936015	0.0669971396	0.177172513	0.05841663894	0.02897174778	0.0728152675	0.03945660642	0.064381406	0.239956162	0.0235716408	0.0622459858
a28	0.009831064034	0.012525206426	0.044614028942	0.03827873464	0.05502426544	0.05015182658	0.014592386114	0.02447276504	0.04665208774	0.0539575841	0.1186597222	0.0629046466	0.01804182186	0.06550279558	0.3214691034	0.040249348	0.0230726062
a31	0.0063120735768	0.004448338005	0.00785285682	0.01768504706	0.0390985912	0.0337331785	0.00856021706	0.0820477932	0.1946914647	0.0699391313	0.026518794	0.06731083012	0.0497551627	0.0530313485	0.2787125956	0.02843469136	0.03186787532
a46	0.004330353566	0.0084243236	0.02904678694	0.0318793312	0.05849245208	0.05076107952	0.01340693984	0.025858648	0.04763522966	0.04569768908	0.16691915828	0.0431986436	0.0279210438	0.0817898869	0.3048813588	0.0385222644	0.0212348071
a8	0.004591818272	0.00902812578	0.009587732748	0.02267186194	0.05974785894	0.0474538208	0.01561048382	0.1102583434	0.170906168	0.1362657056	0.0655920852	0.05831446366	0.035769490648	0.03680170498	0.1652924108	0.031136699974	0.02097123113
a24	0.0216514628416	0.0179595650254	0.0336148093408	0.085954730268	0.0863823314	0.0648751476	0.02967839014	0.08883938026	0.15804965194	0.04766692928	0.02389313214	0.0502149709	0.036275062988	0.039032853896	0.19651393552	0.0097681777	0.009629456004
a31	0.0162067459372	0.020480570942	0.046587567286	0.0895951428	0.0648669588	0.0475751752	0.01162099302	0.0546514682	0.15950057012	0.04052679358	0.02191153198	0.0561047652	0.02594551678	0.0384884763	0.24282087392	0.0287423895	0.0343744626
a20	0.017082330354	0.03108638612	0.03704261156	0.0393774212	0.0676340064	0.0501693377	0.01196837614	0.02990621768	0.0728641054	0.05613349936	0.08486219224	0.0666441824	0.0367072107	0.07134081918	0.2552813364	0.0448504382	0.02704955178
a31	0.0139211255534	0.0124859087134	0.01446256198	0.0353528836	0.0629546372	0.0606123564	0.0209535345	0.1102884126	0.223380652	0.0448977782	0.0192738428	0.0549747454	0.05465274663	0.04775644778	0.1482918326	0.02128460616	0.05445593867
a24	0.01300432222	0.01709367538	0.0305052486	0.042538547	0.0817094654	0.060348869	0.0169188783	0.0420504963	0.0898104552	0.0588980878	0.07590647	0.046104115	0.0425823127	0.06653219204	0.208846551	0.0676184508	0.03953186616
a28	0.0104902868812	0.009573193048	0.01646522496	0.0389807142	0.08345512	0.0785287032	0.03200150286	0.1176302132	0.2012420886	0.0548166736	0.0439319654	0.05376350174	0.04736997984	0.02586628928	0.1176650156	0.04249744968	0.02572206786
