 	lui	sapeva	che	oggi	fa	freddo	e	non	ha	voluto	venire	</S>
a48	0.0205940746	0.15652818706	0.025882876682	0.0127161136052	0.018201019576	0.014031791844	0.0347186242	0.08213305366	0.06492360142	0.08536200236	0.2772937002	0.2076149716
a31	0.0865402220994	0.147292032122	0.0375479646506	0.0085797551952	0.011395462324	0.016518357994	0.013373733996	0.02233181896	0.0156446404246	0.261433955286	0.361060125827	0.0182819662014
a0	0.054092495023	0.113375821205	0.206165964215	0.0040563980546	0.000676799394	0.005448614959	0.005830852876	0.013806294136	0.028849043081	0.239032510815	0.30787277751	0.0207924377179
a37	0.0377962237696	0.114449098257	0.121208195174	0.0193408121988	0.019385657452	0.08932714146	0.10427957132	0.02504663952	0.0469708545078	0.0824374161014	0.329764590108	0.009993813474
<UNK>	0.0508104843076	0.0925550862977	0.105672726695	0.009438968326	0.0375299424188	0.02057629954	0.03000360198	0.068481184454	0.18960494345	0.082448647178	0.262378120257	0.0504999774588
a31	0.0640226467623	0.0330035745704	0.14861305367	0.050500439908	0.08356927124	0.0366776378	0.0938015106	0.06726686925	0.0960925465128	0.1095174332	0.178264136588	0.038670896638
a3	0.0177901831832	0.00685601525914	0.0174259750512	0.0139216033689	0.01824154032	0.2070674078	0.047229072	0.0717281208	0.07768942792	0.0884217968	0.38268809065	0.0509407678274
a20	0.0470565319439	0.017270173858	0.0980537645026	0.0462660298082	0.042622331	0.1722449916	0.096020178	0.1076431869	0.069152780084	0.098133291	0.170523534497	0.035013192304
a24	0.0436286200059	0.0213652754532	0.0670047078404	0.0463473038244	0.07772380628	0.210026434	0.1172210622	0.06850896792	0.027996297278	0.0879408978	0.189880877452	0.042355745552
a18	0.0438198572636	0.026791565968	0.060689583528	0.0624138504772	0.05827838072	0.187793856	0.0934318521	0.044317583	0.022384742872	0.1380329384	0.220585718993	0.041460068103
a31	0.0571605129917	0.03235336164	0.068625912296	0.053630644642	0.0579104781	0.1634801484	0.1119889969	0.0501075626	0.0214843446	0.1136986646	0.238868863811	0.030690499208
a28	0.046024417386	0.029195519774	0.11068904651	0.060294503806	0.04110268236	0.2233307446	0.071032861	0.0318166048	0.0268031699	0.08911656	0.224683510104	0.045910368456
a37	0.049030754216	0.0333925946	0.077135172928	0.065098583	0.075010095	0.2378437084	0.0711103858	0.0352247034	0.024581138614	0.1183854578	0.166972412264	0.04621499022
a31	0.04545031008	0.036231814296	0.0927529168208	0.05960955484	0.07431182074	0.2341894552	0.0723616896	0.039039393	0.02728865777	0.0655886588	0.224117877034	0.029057828268
a20	0.03559953964	0.069083285346	0.097203471924	0.0959642988	0.05593982934	0.075556066	0.0868882086	0.069134992	0.03496525064	0.10910137174	0.1968186022	0.073745054
a13	0.046406538052	0.0581163952666	0.103413159962	0.05347750631	0.06142340058	0.0821618318	0.0706256343	0.0442330387	0.053685212552	0.170633009	0.2207477864	0.03507649186
a20	0.038794298996	0.0499976810648	0.165904091242	0.071359028372	0.052732806664	0.13053524158	0.047215141	0.032923211772	0.033548820804	0.091196087	0.222122775	0.063670808592
a31	0.057721362914	0.061341712137	0.0863724063688	0.05796099688	0.053926426708	0.0929168838	0.0603860914	0.05821828728	0.0412444497254	0.1143822966	0.2220884554	0.09344066706
a44	0.034565967188	0.133094536	0.125242622427	0.057111874842	0.042622366546	0.04538718186	0.04586308926	0.03699898939	0.0359072800573	0.0899365494	0.2330245354	0.12024498406
a31	0.054340947828	0.0952277018942	0.0891692782218	0.053251860836	0.07762281762	0.06457258678	0.0529148434	0.0391782436	0.043796874674	0.1733695688	0.2222933442	0.03426195492
a23	0.04940794158	0.0781942742392	0.0800698397051	0.062739874708	0.061386493928	0.05943857322	0.04704781388	0.039662445194	0.0631176058588	0.0895861986	0.27548892	0.09386001228
</S>	0.062263498828	0.119252355873	0.0759415806804	0.05313352839	0.070495886706	0.0531498225	0.0456681436	0.03646637192	0.0387999013226	0.1609021416	0.2176281954	0.06629855588
