 	se	si	era	vestito	il	mio	fratello	l'	avessi	portato	con	me	</S>
a20	0.1418533648	0.0460988648	0.057240481752	0.100908681864	0.0909632124748	0.078665402369	0.0382672161154	0.0118552587	0.01064180188	0.0338996758	0.0588693842	0.1656780208	0.1650586027
a31	0.0836579122253	0.0402249617347	0.183512131028	0.09138625464	0.141977869	0.2025909694	0.045280938343	0.01770430499	0.0018745692488	0.168292105524	0.0188864924346	0.0039107459414	0.000700769268
a37	0.0511260274301	0.040664733748	0.168652223518	0.04772626346	0.059931701374	0.145675685361	0.0940805526175	0.06806445326	0.0504412792072	0.180087771638	0.017049380147	0.0708613592	0.00563860483528
a31	0.0514791583564	0.051149497286	0.09159011932	0.17549809	0.1131864776	0.1474997792	0.039053837194	0.1244347878	0.07022649764	0.04828437153	0.0162859162	0.0566301602	0.014681287028
a7	0.0413881575178	0.0401600894454	0.0262273116628	0.12661990624	0.20907207102	0.20665817568	0.025489171626	0.020063707	0.151509822198	0.02687384808	0.03238808258	0.0750549714	0.01849468384
a31	0.0648367318999	0.023603039318	0.06193346782	0.1040895334	0.2429526046	0.2267960326	0.039665248056	0.0353901092	0.035493018106	0.02164066152	0.0425391922	0.0725760215	0.028484351402
a21	0.0380668599386	0.0162763556762	0.01339665278	0.0508596242	0.2212744694	0.17785727398	0.03114348681	0.0270933842	0.065534065986	0.0492477815	0.08404308588	0.2025759218	0.0226310295
a31	0.03657659826	0.022542459786	0.0637058764	0.1022804322	0.2066626932	0.2064625342	0.027718632978	0.051302297	0.0737933043952	0.05916005326	0.04545686982	0.0832094184	0.02112885734
a24	0.045327117412	0.02109443568	0.0421744104	0.0694849466	0.0853869672	0.127996766	0.05873957832	0.0771141222	0.217880605953	0.0450302834	0.09784910228	0.084811391	0.0271102665
a20	0.0238202631	0.02427712114	0.07194686278	0.06857625	0.0845330182	0.1706712666	0.0767770236	0.0699267166	0.0938419864	0.07497306472	0.09867385522	0.1210716636	0.0209108972
a31	0.0592790746	0.04701922894	0.0966420936	0.0821761422	0.0865235494	0.1829228042	0.01809424976	0.04105827134	0.10061066841	0.03091635316	0.07909829752	0.150589247	0.02507004638
a39	0.06321343626	0.02726076234	0.10067247494	0.1288537094	0.0814093016	0.0940041496	0.035961295766	0.0467584876	0.113099180306	0.032551746	0.0958796916	0.1127825484	0.0675532296
a3	0.052550448	0.03279358472	0.0710592304	0.0763704098	0.094115026	0.2600378034	0.03537868739	0.0435098872	0.0937069813852	0.0235864642	0.0598573978	0.0738393538	0.08319471276
a11	0.0404775614	0.0789386897	0.1125833201	0.096636408	0.093614214	0.2129694276	0.03341123284	0.0397066256	0.075583550393	0.0138878392	0.06617714504	0.0702476614	0.06576635182
a37	0.0392784742	0.0825744156	0.0551990782	0.078757304	0.1183274888	0.261022131	0.043353263584	0.0417409938	0.0726080139752	0.0192135082	0.06237044068	0.06670532328	0.0588495611
a17	0.0413173557	0.081306521	0.0316417906	0.0838686344	0.1241502408	0.274196028	0.07678056361	0.0631176242	0.0693975770118	0.0258133184	0.0580089188	0.04288346932	0.02751795918
a28	0.0632614916	0.08828134	0.0270749378	0.0964158534	0.1388100392	0.24714817	0.076567867636	0.0571590368	0.0676819800136	0.01983549706	0.05134755174	0.03919983192	0.02721642998
a31	0.1004062402	0.09246343	0.039166746	0.0867368882	0.128774648	0.2065051728	0.07861210147	0.0555166438	0.059707860012	0.0195230387	0.0581255916	0.034276453	0.040185169
a28	0.0560850368	0.0358896524	0.1282803488	0.1238450616	0.1392603892	0.179567874	0.0647577261	0.059251307	0.060172991786	0.02911038226	0.0474176785	0.03012427352	0.04623727014
a31	0.092341961	0.091244022	0.107061251	0.0809988946	0.103882686	0.186421712	0.046150295352	0.0379740126	0.0600733953348	0.0262463678	0.0723757922	0.0381675942	0.0570620087
a16	0.0774783466	0.0578358128	0.133330629	0.1240260634	0.11010041	0.1517623918	0.04313787208	0.0433379246	0.04747637986	0.0324672506	0.0382558902	0.0379402315	0.10285081468
a31	0.112799547	0.0839595406	0.1053060273	0.0526403956	0.0761211258	0.2003688352	0.03136944972	0.0321100512	0.046486884848	0.0267585832	0.060981605	0.0707398482	0.10035810534
a0	0.114858792	0.0721008046	0.0843029219	0.0897401346	0.0929022796	0.1572909142	0.041012821342	0.0432664678	0.045163507955	0.0402972598	0.05325982712	0.04789987032	0.11790438301
a18	0.1128738662	0.08621351792	0.0718477792	0.0528407148	0.0875230746	0.2139171304	0.033277781802	0.030659829	0.0370347792328	0.0271110796	0.0440367646	0.0645708334	0.13809285256
a31	0.1453296874	0.0693281856	0.0583208265	0.0603132608	0.0825946264	0.199139363	0.03936585716	0.0392989466	0.0412125143914	0.0404741378	0.063892698	0.046795161	0.11393473174
a8	0.1181193554	0.0690511583	0.06373981708	0.0646195398	0.0809326334	0.2042067304	0.046079413784	0.0444236898	0.0532458813628	0.0480001172	0.0472625878	0.05036548662	0.109953545872
a31	0.1137131051	0.0953951682	0.0702887772	0.042905739	0.062571199	0.2206667442	0.0324075716828	0.0321150344	0.0335439693096	0.033194044	0.0429201814	0.07801238308	0.142266137088
</S>	0.1164687751	0.055519656	0.04060813052	0.0503059048	0.0583023842	0.2037702864	0.036283241568	0.042361462	0.059386620395	0.05985477912	0.0868763238	0.0760959166	0.114166529964
