 	vestito	il	mio	fratello	lo	avevo	portato	fuori	con	me	</S>
a14	0.0791436599	0.0607349803	0.031212795245	0.15497495056	0.046248372112	0.04531443842	0.0312225192	0.13998107332	0.12065295084	0.2231759336	0.06733831146
a6	0.06220979796	0.07046768624	0.071325468574	0.0515932069811	0.04044898332	0.172706711	0.05957806518	0.260646029	0.0245859297	0.01007247054	0.176365668483
a37	0.01149218072	0.01028816062	0.01892478088	0.023867361629	0.0683965344	0.28766574678	0.055851709532	0.3345685844	0.05345742654	0.04222053	0.09326699356
a24	0.03515318848	0.040707786216	0.05867327812	0.0747432926238	0.072360689854	0.06705724836	0.0421211597452	0.3705625814	0.15135182606	0.0679905644	0.01927837346
a28	0.04472244556	0.062654955202	0.1033115808	0.0708644497978	0.08085282078	0.1581754614	0.04116547792	0.2751100576	0.07132813258	0.05113367334	0.0406809319
a31	0.03743689308	0.04100371866	0.0721307358	0.086401760494	0.075377426	0.1424576199	0.042242549974	0.3373486852	0.08126052761	0.05533507116	0.02900502146
a46	0.01544804438	0.01465129708	0.0287478023	0.0672133475012	0.07759889394	0.0862453268	0.05444735251	0.4785610534	0.07460856892	0.07987481654	0.022603493454
a8	0.05137352526	0.04426755902	0.02869014488	0.0433230963254	0.1175847306	0.18881172966	0.0358478736	0.23761879374	0.10131498026	0.14157514848	0.0095923923188
a31	0.04450764092	0.0484865431	0.0491854138	0.091031898529	0.1338002242	0.1406288306	0.021705377808	0.15244390192	0.22923752228	0.07271648666	0.016256148228
a10	0.01138394644	0.035236212888	0.0226904567	0.0546891265632	0.088792303	0.12688848472	0.08587811162	0.345190132	0.10958876938	0.09959763616	0.020064791558
a37	0.02529756406	0.02247847522	0.03496455912	0.044719649681	0.1022447998	0.1463135644	0.0509745945	0.3141289344	0.12082079994	0.1144852874	0.02357174036
a10	0.0341349524	0.0482041848	0.0485996898	0.052934662854	0.1420464028	0.1432868981	0.053681422	0.23184943168	0.1512323412	0.0812043426	0.012825631866
a17	0.0313037432	0.0509113596	0.0550464104	0.061575068354	0.143125102	0.1447074656	0.0475498392	0.2113413579	0.1523147358	0.08060640766	0.021518513808
a20	0.0416039307	0.0354082288	0.0567741368	0.060414166868	0.1220302068	0.1479650628	0.0500617096	0.29081620822	0.10040046986	0.0666309762	0.0278948695
a31	0.041826676	0.0405974304	0.0519215415	0.05728756305	0.10565340766	0.1383842298	0.049587331	0.28487120776	0.1212697123	0.0650555858	0.0435453179
a20	0.018923444016	0.0377066291612	0.0535083734	0.19354351935	0.0615420484	0.09701696224	0.043168168868	0.32059921454	0.077275468232	0.03539050922	0.061325673596
a31	0.062125608	0.08970307932	0.0794298608	0.080578353772	0.1055722604	0.0918004704	0.0576647074	0.1528771866	0.1254396888	0.062183256	0.0926255266
a13	0.034364303488	0.06142279284	0.1011060666	0.0792922528492	0.05303814106	0.04778604568	0.04211714156	0.372127746	0.0602900446	0.0396349272	0.108820492774
a10	0.07835495654	0.09030004552	0.1057645772	0.090201730642	0.0765135882	0.0647529158	0.0553763466	0.1270168494	0.1329931228	0.0535107124	0.1252151682
a31	0.0829322795	0.0796557022	0.0887983096	0.096863933688	0.0711430198	0.0555927096	0.0585969554	0.137345074	0.1443628186	0.0582429434	0.1264662636
a17	0.04502443664	0.059105179908	0.0959760854	0.0671141698978	0.0572118196	0.05261543174	0.055210785	0.3193722182	0.0686660142	0.0607344314	0.11896939524
</S>	0.06700692548	0.06796638551	0.0715938518	0.065776611922	0.0655380836	0.06025123494	0.0596065462	0.1338163598	0.1349977552	0.08402181	0.18942442674
