 	il	cibo	ee	vuole	mangiato	subito	e	presto	</S>
a8	0.041346421	0.084342566	0.1496294572	0.05051115726	0.03726615986	0.110685524	0.1368532854	0.101090080832	0.2882753488
a31	0.0237561528357	0.13677487642	0.1355134765	0.03383897106	0.02044858455	0.3553557034	0.2573150275	0.026979076686	0.0100181383122
a20	0.001629167465	0.0321632655	0.170650474	0.04559143108	0.057887757	0.3482839274	0.12481971288	0.1874988672	0.0314754318172
a29	0.003501331002	0.0307553835	0.206866664026	0.077314658694	0.0175219933	0.324075832	0.11782726192	0.18801898584	0.03411792582
a37	0.00900699754	0.03127068028	0.13017210758	0.2087413439	0.0542071316	0.20625956026	0.1248143072	0.216079532454	0.0194483725226
a8	0.0045360155	0.036078079	0.15478845412	0.17940685344	0.04658954734	0.1759675766	0.1352500538	0.233268743152	0.0341146962012
a20	0.0520994895132	0.15903468782	0.1753438496	0.123393893	0.0146122774	0.1621272868	0.0917316486	0.168271847856	0.053385011388
a31	0.0299561394	0.141223009	0.21131167312	0.1451717538	0.07039082618	0.1253442158	0.1311214575	0.0619595296	0.0835214167
a29	0.02464582663	0.1128405204	0.1863984972	0.14533344754	0.07517069216	0.1876130746	0.1031663024	0.13847026884	0.02636135632
a37	0.046824178068	0.0470279334	0.22045970948	0.172126167084	0.08600138756	0.2089082434	0.112036107	0.07604274112	0.030573559776
a29	0.031408143192	0.0495639732	0.22062829168	0.10559588597	0.05137412188	0.2445156188	0.1748265358	0.0920861214	0.03000129924
a31	0.079561995062	0.0593939378	0.21516749068	0.09043543246	0.05391618266	0.1589365732	0.2050842812	0.10911574	0.02838838338
a20	0.033193258153	0.038354464	0.17572581412	0.09320157519	0.06081720066	0.2506851054	0.1739178562	0.1480612656	0.02604345748
a31	0.086454622006	0.077805754	0.2609569046	0.07257963718	0.0498553509	0.0892046312	0.1832424122	0.13014315624	0.04975752288
a37	0.0589941733916	0.1167624314	0.2299735768	0.08965465024	0.04652602492	0.0767598204	0.16108012	0.1224932632	0.09775593802
a46	0.091058046062	0.1575287674	0.290277201	0.095609046064	0.058034066032	0.06399282344	0.1344205176	0.0620618225	0.047017707114
a31	0.108193428439	0.1683196464	0.2905212948	0.079253014794	0.0511815432	0.06919443386	0.1363966962	0.03964163392	0.057298290954
a0	0.117756356986	0.1297584534	0.26104106	0.06937081606	0.041860238486	0.08003272508	0.1202364896	0.081601883	0.098341972772
a31	0.11517637666	0.1527235734	0.2883479812	0.088796003226	0.072465558236	0.06413341858	0.0554658966	0.08651219434	0.07637899658
a1	0.121254065254	0.1536026328	0.264137613	0.062546268874	0.04898167454	0.08232818992	0.108487852	0.0725620518	0.086099626742
a13	0.13475671366	0.135097511	0.29099715	0.089187448566	0.07905759315	0.06222750252	0.059514705	0.07212592446	0.077035445244
a39	0.166049204411	0.1323890836	0.277593221	0.083643991364	0.077084033326	0.06984356396	0.0648750302	0.07041276168	0.058109108396
a18	0.150145293708	0.1571325126	0.290452138	0.08020055206	0.083067585872	0.0762027811	0.0636667698	0.048768657	0.050363678214
a8	0.165357853754	0.1456513892	0.2815601256	0.09449956762	0.1008798585	0.0641121019	0.063014038	0.0427490958	0.042175945168
a28	0.135402064677	0.1465094902	0.295714436	0.094017740772	0.10670425716	0.07712748708	0.0617341766	0.0358255946	0.04696478795
a31	0.120668415594	0.131107776	0.249937314	0.0863751315	0.0940070854	0.0800037424	0.085296072	0.064323686	0.08828079972
a8	0.0628681353626	0.0863973498	0.2667911986	0.07351979175	0.070564305162	0.181927748774	0.0715066098	0.098505805284	0.0879190453536
a37	0.10423088262	0.1764773534	0.2658285612	0.09328802826	0.08435058268	0.052017063	0.0822455328	0.0577593488	0.08380266162
a31	0.115310888176	0.1119795532	0.236209364	0.08466981626	0.0900240542	0.0731872362	0.0944266404	0.068003485	0.12618896854
a21	0.0588775417756	0.0883936226	0.2638615836	0.066229786764	0.067214614594	0.087482776732	0.0754584568	0.15291066644	0.13957093577
a31	0.103556341492	0.144746054	0.224116255	0.06189470378	0.06479194214	0.0580484006	0.1026151454	0.0730951444	0.16713601146
a20	0.0625590210972	0.0999306924	0.2603832562	0.0663943554748	0.068002142175	0.062180689934	0.096464715	0.105138716536	0.178946402474
</S>	0.094482011088	0.113785316	0.1964050246	0.0585823454	0.0606179248	0.0617931578	0.1036409924	0.0885787684	0.22211447786
