 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	0.066936241	0.216854244672	0.01670650366	0.014357192096	0.009034468452	0.016908657068	0.0613286247	0.0541457288	0.0638096195	0.02272957322	0.01999694364	0.106912362	0.08752486714	0.06282673988	0.1799282692
a10	0.0263378136582	0.0021741471668	0.00194043838	0.0131097270214	0.01520324328	0.0529746662	0.0668870664	0.1920677528	0.1185148564	0.0823716458	0.04824352346	0.13983231566	0.0794316954354	0.132893846994	0.028017249856
a39	0.0809293216851	0.0717368470922	0.103703282656	0.0150206644096	0.020444322554	0.04279056486	0.022898138	0.031587833354	0.0516636308	0.1105407988	0.05707309226	0.267001264332	0.0248230676469	0.070335146634	0.0294520443874
a31	0.0238224441041	0.017520179357	0.0270517881215	0.0326764092474	0.05863434335	0.05728026432	0.0347616936	0.038456326246	0.1215321708	0.144084521	0.14830323868	0.13114641396	0.019708741866	0.104769701884	0.04025172007
a21	0.00673752720114	0.00437721248905	0.00711312609212	0.0280330835071	0.0148834343526	0.13896780272	0.01501148132	0.05611176404	0.04531188118	0.1457599152	0.15749876772	0.12618054012	0.01570337023	0.228296026938	0.0100140787734
a31	0.0252725365937	0.0082569086878	0.0159916670375	0.0107444494426	0.027697423776	0.09179442328	0.0631602356	0.05207700249	0.079669956	0.1230166354	0.11450300816	0.1608144666	0.01823787714	0.117696988061	0.0910664420269
a21	0.00989430606678	0.0012817179695	0.00314067951	0.0353833109812	0.013228561404	0.14758815142	0.0698490558	0.119358414	0.15097556652	0.03727307462	0.0558152678	0.10957320052	0.01727056994	0.205803363746	0.0235647671092
a31	0.0432032326252	0.0036108896184	0.0104946219831	0.00778180816432	0.01277715667	0.172041253732	0.0857067075	0.07716854493	0.13322290086	0.03572404972	0.03152327775	0.10426299212	0.03361373976	0.091833818508	0.157035010651
a28	0.0201786318766	0.00278365083	0.01889576078	0.0451411185076	0.01840116536	0.1074328842	0.0626892706	0.1941160368	0.1131544066	0.0202747801	0.02191384808	0.0521538305	0.04567639226	0.1545813255	0.12260691608
a31	0.0643911402677	0.005836419598	0.009594916412	0.010361519126	0.01513714764	0.1737653008	0.0804995644	0.1126201158	0.12163016148	0.01968528796	0.019182071054	0.07317769054	0.045163284966	0.06453534203	0.184420016005
a37	0.0375504939584	0.01823843438	0.03159697174	0.0538445520782	0.022458523034	0.0949158932	0.0443491052	0.217625296	0.0952631396	0.0244346051	0.0310251679	0.0519125818	0.0887364912	0.104035931	0.0840128457
a31	0.0589768654035	0.009594003334	0.0089119148244	0.0125408939772	0.0167293597	0.0896834654	0.044116631	0.23592608888	0.09879395474	0.02113631158	0.02864470904	0.08222741448	0.054155627596	0.0783096404	0.16025308428
a6	0.043841126724	0.02144634038	0.04292317416	0.058341078008	0.02657446486	0.0461294702	0.0307663252	0.1513087282	0.1009759348	0.02712830704	0.04713085046	0.0963807356	0.1295366604	0.0666811172	0.1108356968
a31	0.050507090514	0.03680166508	0.0169300467918	0.0121481276708	0.020452968444	0.044257933026	0.0422843017	0.1513438982	0.08228650524	0.0171017844	0.030935611182	0.118357819	0.0600492762	0.1605817568	0.1559612162
